feature_id	feature_mz	feature_rt	feature_spectrum_entropy	feature_pred_tax_cla_01kin_val	feature_pred_tax_cla_01kin_score	feature_pred_tax_cla_02sup_val	feature_pred_tax_cla_02sup_score	feature_pred_tax_cla_03cla_val	feature_pred_tax_cla_03cla_score	feature_pred_tax_cla_04dirpar_val	feature_pred_tax_cla_04dirpar_score	feature_pred_tax_npc_01pat_val	feature_pred_tax_npc_01pat_score	feature_pred_tax_npc_02sup_val	feature_pred_tax_npc_02sup_score	feature_pred_tax_npc_03cla_val	feature_pred_tax_npc_03cla_score	component_id	candidate_spectrum_entropy	candidate_structure_molecular_formula	candidate_count_sirius_peaks_explained	candidate_score_sirius_intensity	candidate_score_sirius_isotope	candidate_score_sirius_sirius	candidate_score_sirius_tree	candidate_score_sirius_zodiac	candidate_score_sirius_confidence	candidate_score_sirius_csi	candidate_library	candidate_count_similarity_peaks_matched	candidate_score_similarity	candidate_structure_exact_mass	candidate_structure_xlogp	candidate_structure_inchikey_no_stereo	candidate_structure_smiles_no_stereo	candidate_structure_tax_cla_chemontid	candidate_structure_tax_cla_01kin	candidate_structure_tax_cla_02sup	candidate_structure_tax_cla_03cla	candidate_structure_tax_cla_04dirpar	candidate_structure_tax_npc_01pat	candidate_structure_tax_npc_02sup	candidate_structure_tax_npc_03cla	candidate_structure_organism_occurrence_closest	candidate_structure_organism_occurrence_reference	candidate_structure_error_mz	candidate_structure_error_rt	rank_initial	rank_final	score_initial	score_biological	score_chemical	score_final
323	343.081730206258	3.3017166	3.40738864260158	Organic compounds	0.372575282013001	Phenylpropanoids and polyketides	0.372575282013001	Organooxygen compounds	0.311474130308929	Phenolic glycosides	0.311474130308929	Shikimates and Phenylpropanoids	0.372575282013001	Phenylpropanoids (C6-C3)	0.5403278197239	Cinnamic acids and derivatives	0.5403278197239	3	3.28377519607633|3.45076826215084|3.4790247656156	C18H14O7|C18H14O7|C18H14O7	||	||	||	||	||	||	||	||	ISDB|ISDB|ISDB	69|98|84	0.331397026777267|0.291798710823059|0.28698542714119	342.07395|342.07395|342.07395	2.9115|2.9115|2.8051	KZBUZACVMLEHTG|NENMWHDSDRXUKW|IEEZTGLEXNATJJ	COc1cc(O)c2c(=O)c(OC)c(-c3ccc4c(c3)OCO4)oc2c1|COc1cc(-c2coc3cc4c(c(OC)c3c2=O)OCO4)ccc1O|COc1cc(O)c2c(=O)c(OC(C)=O)c(-c3ccc(O)cc3)oc2c1	0002592|0002690|0002592	Organic compounds|Organic compounds|Organic compounds	Phenylpropanoids and polyketides|Phenylpropanoids and polyketides|Phenylpropanoids and polyketides	Flavonoids|Isoflavonoids|Flavonoids	7-O-methylated flavonoids|3'-O-methylisoflavones|7-O-methylated flavonoids	Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids	Flavonoids|Isoflavonoids|Flavonoids	Flavonols|Isoflavones|Flavonols	Magnoliopsida|Magnoliopsida|Magnoliopsida	10.1016/0031-9422(96)00077-5 $ 10.1248/CPB.58.1339 $ 10.1248/YAKUSHI1947.110.11_822|10.1055/S-2003-37030 $ 10.1080/14786410310001608136 $ 10.1016/0031-9422(90)80076-S|10.1080/14786410902847377	-0.000471212000093146|-0.000471212000036303|-0.000471212000036303	||	1|4|6	1|2|3	0.331397026777267|0.291798710823059|0.28698542714119	0.4|0.4|0.4	0.75|0.75|0.75	0.435290500417247|0.422091061765844|0.420486633871888
324	367.08145952766466	3.3017166	4.01665616388676	Organic compounds	0.372575282013001	Phenylpropanoids and polyketides	0.372575282013001	Flavonoids	0.372575282013001	dummy	0.368955925267999	Shikimates and Phenylpropanoids	0.372575282013001	Flavonoids	0.372575282013001	Flavonols	0.372575282013001	3	3.7821706530326|2.96486652309719|3.41818230124754	C20H14O7|C20H14O7|C20H14O7	||	||	||	||	||	||	||	||	ISDB|ISDB|ISDB	24|20|29	0.213508248329163|0.212519392371178|0.188759177923203	366.07395|366.07395|366.07395	3.9521|3.9521|3.7089	VKSKFMRCZHZMHZ|QXAPPJWRWBYNHA|BCLNKNUUTUITEA	COc1cc(-c2oc3c(ccc4occc43)c(=O)c2OC)cc2c1OCO2|COc1c(OC)c2c(=O)cc(-c3ccc4c(c3)OCO4)oc2c2ccoc12|COc1cc2cc(Oc3ccc4ccc(=O)oc4c3)c(=O)oc2cc1OC	0001759|0001759|0000145	Organic compounds|Organic compounds|Organic compounds	Phenylpropanoids and polyketides|Phenylpropanoids and polyketides|Phenylpropanoids and polyketides	Flavonoids|Flavonoids|Coumarins and derivatives	Furanoflavones|Furanoflavones|Coumarins and derivatives	Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids	Flavonoids|Flavonoids|Coumarins	Flavonols|Flavones|Simple coumarins	Magnoliopsida|Magnoliopsida|Magnoliopsida	10.1021/NP030207G $ 10.1016/J.PHYTOCHEM.2006.05.016 $ 10.1016/0031-9422(82)83183-X $ 10.1016/J.PHYTOCHEM.2018.02.005|10.1016/0031-9422(88)80277-2 $ 10.1016/0031-9422(81)85235-1 $ 10.1002/MRC.2352|10.1055/S-2008-1074910 $ 10.1016/S0031-9422(99)00486-0 $ 10.1021/NP50067A034 $ 10.1055/S-0028-1099923	-0.000271212000086507|-0.000271212000086507|-0.000271212000086507	||	5|6|10	1|2|3	0.213508248329163|0.212519392371178|0.188759177923203	0.4|0.4|0.4	1|1|0.75	0.437535782476087|0.437206163823426|0.387744550799226
325	445.1136779232783	3.3049831	4.75502333769596	Organic compounds	0.327521786684034	Organic oxygen compounds	0.255224098906476	Organooxygen compounds	0.255224098906476	Flavonoid C-glycosides	0.163760893342017	Alkaloids	0.265793901987794	notClassified	0.249643015743447	notClassified	0.252112855667434	3	4.22629902437155|3.27395352269032|2.46782163560656	C22H20O10|C22H20O10|C22H20O10	||	||	||	||	||	||	||	||	ISDB|ISDB|ISDB	164|270|363	0.218695640563965|0.190626308321953|0.0406808778643608	444.10565|444.10565|444.10565	1.3361|1.0151|0.3674	ZXKDFTZACWMRCV|BKTIRNZJQRNCKX|GWACEFYEIOPAJV	COc1cc(-c2cc(=O)c3c(O)c(C4OC(C)C(=O)C(O)C4O)c(O)cc3o2)ccc1O|COc1c2c(cc3occ(-c4ccccc4OC4OCC(O)C(O)C4O)c(=O)c13)OCO2|O=c1c(-c2ccc3c(c2)OCO3)coc2cc(OC3OC(CO)C(O)C(O)C3O)ccc12	0001737|0000494|0000507	Organic compounds|Organic compounds|Organic compounds	Phenylpropanoids and polyketides|Phenylpropanoids and polyketides|Phenylpropanoids and polyketides	Flavonoids|Isoflavonoids|Isoflavonoids	Flavonoid C-glycosides|Isoflavones|Isoflavonoid O-glycosides	Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids	Flavonoids|Isoflavonoids|Isoflavonoids	Flavones|Isoflavones|Isoflavones	Magnoliopsida|Magnoliopsida|Magnoliopsida	10.1016/S0031-9422(00)81977-9|10.1016/S0031-9422(00)90340-6|10.1021/JF991002+ $ 10.1007/BF00597707 $ 10.1007/S12272-010-0805-1	-0.000777160000097865|-0.000777160000154709|-0.000777160000097865	||	1|5|18	1|2|3	0.218695640563965|0.190626308321953|0.0406808778643608	0.4|0.4|0.4	1|0.25|0.25	0.439264913221021|0.305283844515726|0.255302034363195
326	463.12667888851865	3.2998915	4.70817238406898	Organic compounds	0.372575282013001	Phenylpropanoids and polyketides	0.372575282013001	Flavonoids	0.372575282013001	dummy	0.368955925267999	Shikimates and Phenylpropanoids	0.372575282013001	Flavonoids	0.372575282013001	Isoflavones	0.356745463030107	3	3.64900866394819|3.51086791310193|2.83358003029202	C22H22O11|C22H22O11|C22H22O11	||	||	||	||	||	||	||	||	ISDB|ISDB|ISDB	817|6200|7878	0.254197508096695|0.168620139360428|0.146823972463608	462.11621|462.11621|462.11621	0.1003|0.0585|0.0585	BRYZTZMVXZZLPD|RMBWMWQXPGWZJZ|ULVBHEFDGPIWAT	COc1cc(O)c2c(=O)cc(-c3ccc(O)c(O)c3)oc2c1C1OC(CO)C(O)C(O)C1O|COc1ccc(-c2cc(=O)c3c(O)c(OC4OC(CO)C(O)C(O)C4O)c(O)cc3o2)cc1|COc1cc(O)c2c(=O)c(OC3OC(CO)C(O)C(O)C3O)c(-c3ccc(O)cc3)oc2c1	0003535|0001583|0003531	Organic compounds|Organic compounds|Organic compounds	Phenylpropanoids and polyketides|Phenylpropanoids and polyketides|Phenylpropanoids and polyketides	Flavonoids|Flavonoids|Flavonoids	Flavonoid 8-C-glycosides|Flavonoid O-glycosides|Flavonoid-3-O-glycosides	Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids	Flavonoids|Flavonoids|Flavonoids	Flavones|Flavones|Flavonols	Ranunculaceae|Ranunculaceae|Ranunculaceae	10.1080/1028602031000147393 $ 10.1248/CPB.59.1393|10.1248/CPB.56.1625 $ 10.1248/CPB.56.1009|10.1016/0031-9422(90)85291-M	-0.00321247600010111|-0.00321247600010111|-0.00321247600010111	||	3|56|89	1|2|3	0.254197508096695|0.168620139360428|0.146823972463608	0.6|0.6|0.6	1|1|1	0.551198969165365|0.522673179586609|0.515407790621002
327	466.13171414001914	3.3017166	3.95953817552414	Organic compounds	0.623040437412147	Phenylpropanoids and polyketides	0.623040437412147	Organooxygen compounds	0.419626264440484	Flavonoid-3-O-glycosides	0.476616626217061	Shikimates and Phenylpropanoids	0.623040437412147	Flavonoids	0.415360291608098	Flavonols	0.476616626217061	3	4.38364207160797||4.22352428964527	C21H23NO11|C33H22O4|C21H23NO11	||	||	||	||	||	||	||	||	ISDB|[1M+(H)1]1+ - H3N (ammonia)|ISDB	209||262	0.0490767471492291||0.0300575904548168	465.12711|482.15181|465.12711	-0.6846|6.3672|	BIQSZYHQDBWCMC|FUAPXKIORDIAAB|MZFUPECSVKGJNN	COC(=O)c1cc(O)ccc1NC(=O)c1cc(O)ccc1OC1OC(CO)C(O)C(O)C1O|O=C1C=CC(=C(c2ccc(O)cc2)c2c(C#Cc3ccc(O)cc3)cccc2-c2ccc(O)cc2)C=C1|COC(=O)c1ccc(O)cc1NC(=O)c1cc(O)ccc1OC1OC(CO)C(O)C(O)C1O	0004165|0002651|	Organic compounds|Organic compounds|	Organic oxygen compounds|Phenylpropanoids and polyketides|	Organooxygen compounds|Diarylheptanoids|	Phenolic glycosides|Linear diarylheptanoids|	Alkaloids|Shikimates and Phenylpropanoids|	Anthranilic acid alkaloids|Fluorenes|	Anthranillic acid derivatives|Selaginellins|	Ranunculaceae|Streptophyta|	10.1016/J.PHYTOCHEM.2004.10.021|10.1248/CPB.56.982|	0.00268655599990097|0.000825859980864152|0.00268655599990097	||	1|4|2	1|2|3	0.0490767471492291|0|0.0300575904548168	0.6|0.3|0	0.333|0.75|0	0.371992549350043|0.274774774774775|0.0100191968182723
328	488.08268480023014	3.3066566	1.97820026344677	Organic compounds	0.785052055213489	Phenylpropanoids and polyketides	0.785052055213489	Carboxylic acids and derivatives	0.277334559963746	Flavonoid-3-O-glycosides	0.261684018404496	Shikimates and Phenylpropanoids	0.785052055213489	Isoflavonoids	0.271473311958145	Flavonols	0.261684018404496	3	|1.76815610771562	C22H22ClNO6|C16H15F6N5O4S	|	|	|	|	|	|	|	|	[1M+(K)1]1+ + (H2O)1|MassBank - 2023.11	|9	|0.0108459079638124	431.11357|487.0749	3.0512|	BPZZWRPHVVDAPT|AOWQKFDVSZMKPA	CCOC(=O)C(Cc1ccccc1)NC(=O)c1cc(Cl)c2c(c1O)C(=O)OC(C)C2|C1CN2C(=NN=C2C(F)(F)F)CN1C(=O)CC(CC3=CC(=C(C=C3F)F)F)NS(=O)(=O)O	0001787|	Organic compounds|	Phenylpropanoids and polyketides|	Ochratoxins and related substances|	Ochratoxins and related substances|	Shikimates and Phenylpropanoids|	Coumarins|	Isocoumarins|	Eukaryota|	10.1039/JR9650007083|	0.00460519976985552|-0.000499999999988177	|	2|1	1|2	0|0.0108459079638124	0.1|0	0.75|0	0.174674674674675|0.00361530265460413
329	579.1707334381266	3.3115501	2.16560542779462	Organic compounds	0.639280340393909	Phenylpropanoids and polyketides	0.639280340393909	Prenol lipids	0.300712936894805	dummy	0.138463019752273	Shikimates and Phenylpropanoids	0.511424272315128	Apocarotenoids	0.225534702671104	notClassified	0.243655144796223	3	1.36735765442244|4.17144028747988|4.36322258514101	C27H30O14|C27H30O14|C27H30O14	||	||	||	||	||	||	||	||	MassBank - 2023.11|ISDB|ISDB	10|70|101	0.698259830474854|0.192668691277504|0.255510658025742	578.16356|578.16356|578.16356	-0.7162|-0.7162|-0.3651	PUPKKEQDLNREIM|UREPCGRALLQPJF|IJXRVZWYGGTCEE	CC1OC(Oc2cc(O)c3c(=O)c(OC4OC(C)C(O)C(O)C4O)c(-c4ccc(O)cc4)oc3c2)C(O)C(O)C1O|CC(O)C1OC(Oc2cc(O)c3c(=O)c(OC4OC(C(C)O)C(O)C4O)c(-c4ccc(O)cc4)oc3c2)C(O)C1O|CC1OC(OC2C(Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)OC(C)C(O)C2O)C(O)C(O)C1O	0003533|0003533|0003531	Organic compounds|Organic compounds|Organic compounds	Phenylpropanoids and polyketides|Phenylpropanoids and polyketides|Phenylpropanoids and polyketides	Flavonoids|Flavonoids|Flavonoids	Flavonoid-7-O-glycosides|Flavonoid-7-O-glycosides|Flavonoid-3-O-glycosides	Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids	Flavonoids|Flavonoids|Flavonoids	Flavonols|Flavonols|Flavonols	Ranunculaceae|Ranunculaceae|Ranunculales	10.1016/S0367-326X(03)00045-5|10.1007/BF00595087|10.1016/J.PHYTOCHEM.2007.05.035	0.000670000000013715|0.000131639999949584|0.000131639999949584	||	1|13|8	1|2|3	0.698259830474854|0.192668691277504|0.255510658025742	0.6|0.6|0.5	0.75|0.75|0.75	0.657678201749876|0.489147822017426|0.460045094216789
330	449.107747920892	3.3142543	3.39076056965741	Organic compounds	0.690207016353561	Phenylpropanoids and polyketides	0.460138010902374	Flavonoids	0.460138010902374	Flavonols	0.460138010902374	Shikimates and Phenylpropanoids	0.690207016353561	Flavonoids	0.690207016353561	Flavonols	0.460138010902374	3	1.18820068859775|0.596469562323617|0.524681815381586	C21H20O11|C21H20O11|C21H20O11	||	||	||	||	||	||	||	||	MassBank - 2023.11|MassBank - 2023.11|MassBank - 2023.11	12|7|5	0.587184607982636|0.657635688781738|0.652362763881683	448.10056|448.10056|448.10056	-0.2445|-0.2445|-0.2445	JPUKWEQWGBDDQB|PEFNSGRTCBGNAN|UHNXUSWGOJMEFO	O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12|O=c1cc(-c2ccc(O)c(O)c2)oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12|O=c1cc(-c2ccc(OC3OC(CO)C(O)C(O)C3O)c(O)c2)oc2cc(O)cc(O)c12	0003531|0003533|0001583	Organic compounds|Organic compounds|Organic compounds	Phenylpropanoids and polyketides|Phenylpropanoids and polyketides|Phenylpropanoids and polyketides	Flavonoids|Flavonoids|Flavonoids	Flavonoid-3-O-glycosides|Flavonoid-7-O-glycosides|Flavonoid O-glycosides	Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids	Flavonoids|Flavonoids|Flavonoids	Flavonols|Flavones|Flavones	Clematis|Ranunculaceae|Ranunculales	10.1007/S10600-007-0061-X|10.1007/BF00579802 $ 10.1055/S-2002-32555|10.1016/J.BMC.2015.04.053	0.000679999999988468|0.000137899999970159|0.000137899999970159	||	6|1|2	1|2|3	0.587184607982636|0.657635688781738|0.652362763881683	0.8|0.6|0.5	1|1|1	0.762294769227445|0.685678362727046|0.633870671043644
331	175.1482902932334	3.3258624	3.67041072606987	Organic compounds	0.379034548783216	Benzenoids	0.379034548783216	Benzene and substituted derivatives	0.350103343663668	Tetralins	0.189517274391608	Terpenoids	0.379034548783216	Sesquiterpenoids	0.379034548783216	notClassified	0.350103343663668	3	3.2604377555426|2.82625631301671|3.24978899017907	C13H18|C13H18|C13H18	||	||	||	||	||	||	||	||	ISDB|ISDB|ISDB	29|32|29	0.347554892301559|0.32181453704834|0.284635245800018	174.14085|174.14085|174.14085	3.74324|3.74324|3.52724	OIIJXQMSEYQDDI|PGZQTASRDRGQAJ|SOVJMXNIZUPIFE	Cc1ccc(C)c2c1CCCC2C|Cc1cc(C)c2c(c1)CCCC2C|Cc1cc2c(cc1C)C(C)(C)CC2	0000048|0000048|0000027	Organic compounds|Organic compounds|Organic compounds	Benzenoids|Benzenoids|Benzenoids	Tetralins|Tetralins|Indanes	Tetralins|Tetralins|Indanes	Terpenoids|Terpenoids|Terpenoids	Sesquiterpenoids|Sesquiterpenoids|Sesquiterpenoids	Cadinane sesquiterpenoids|Cadinane sesquiterpenoids|Himachalane sesquiterpenoids	Magnoliopsida|Magnoliopsida|Magnoliopsida	10.1016/J.CHROMA.2004.03.057|10.1016/J.CHROMA.2004.03.057|10.1016/J.CHROMA.2004.03.057	-0.000173424000024625|-0.000173424000024625|-0.000173424000024625	||	1|2|3	1|2|3	0.347554892301559|0.32181453704834|0.284635245800018	0.4|0.4|0.4	1|1|1	0.482217997133553|0.473637878715813|0.461244781633039
332	479.0826485106284	3.3316371	3.51831830625509	Organic compounds	0.753079704519938	Phenylpropanoids and polyketides	0.753079704519938	Flavonoids	0.753079704519938	Flavonoid-3-O-glucuronides	0.502053136346625	Shikimates and Phenylpropanoids	0.753079704519938	Flavonoids	0.753079704519938	Flavonols	0.753079704519938	3	1.26591705601251|3.78557710171902|3.78385221337868	C21H18O13|C21H18O13|C21H18O13	||	||	||	||	||	||	||	||	MassBank - 2023.11|ISDB|ISDB	16|590|599	0.682628810405731|0.309335678815842|0.391041994094849	478.07474|478.07474|478.07474	-0.4466|-1.0123|-0.4466	DUBCCGAQYVUYEU|LOJXBHNAFUDMIQ|RWFFSMNHMCPJTQ	O=C(O)C1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O|O=C(Oc1c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c2c1=O)C1OC(O)C(O)C(O)C1O|O=C(O)C1OC(Oc2cc(O)c(-c3cc(=O)c4c(O)cc(O)cc4o3)cc2O)C(O)C(O)C1O	0003532|0001615|0002934	Organic compounds|Organic compounds|Organic compounds	Phenylpropanoids and polyketides|Phenylpropanoids and polyketides|Phenylpropanoids and polyketides	Flavonoids|Flavonoids|Flavonoids	Flavonoid-3-O-glucuronides|Flavones|Flavonoid O-glucuronides	Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids	Flavonoids|Flavonoids|Flavonoids	Flavonols|Flavonols|Flavones	Clematis|Anemoneae|Ranunculaceae	10.1248/CPB.43.2187 $ 10.3390/MOLECULES15020672|10.1016/0031-6865(95)00008-W|10.1016/0031-9422(94)00635-7	-4.00000000126965e-05|-0.000583364000192432|-0.000583364000192432	||	1|18|7	1|2|3	0.682628810405731|0.309335678815842|0.391041994094849	0.8|0.7|0.6	1|1|1	0.794109503368477|0.61962840945513|0.596813797831416
333	273.03991092538234	3.3345501	4.25756732254114	Organic compounds	0.344081062192963	Organoheterocyclic compounds	0.344081062192963	Benzopyrans	0.344081062192963	Xanthones	0.344081062192963	Shikimates and Phenylpropanoids	0.344081062192963	Xanthones	0.344081062192963	Plant xanthones	0.344081062192963	3	2.5237090490032|3.40525610592958|3.23026338240224	C14H8O6|C14H8O6|C14H8O6	||	||	||	||	||	||	||	||	ISDB|ISDB|ISDB	11|17|17	0.260118693113327|0.165792137384415|0.211590766906738	272.03209|272.03209|272.03209	2.0861|2.0556|1.47132	BMRWSZGEVSNEOM|USCSVMOJRMFVQL|NPUXQAACUNUHIX	O=c1c2cc(O)ccc2oc2cc3c(c(O)c12)OCO3|O=C(O)c1cc(O)c2c(=O)c3cc(O)ccc3oc2c1|Cc1cc(=O)c2c(O)c3c(cc2o1)C(=O)C(=O)C=C3O	0000204|0000204|0001641	Organic compounds|Organic compounds|Organic compounds	Organoheterocyclic compounds|Organoheterocyclic compounds|Organoheterocyclic compounds	Benzopyrans|Benzopyrans|Naphthopyrans	Xanthones|Xanthones|Naphthopyranones	Shikimates and Phenylpropanoids|Polyketides|Polyketides	Xanthones|Xanthones|Naphthalenes	Plant xanthones|Methyl xanthones|Naphthoquinones	Magnoliopsida|Eukaryota|Eukaryota	10.1021/NP020467I $ 10.1016/S0031-9422(98)00051-X $ 10.1016/J.BMCL.2013.08.085|10.1007/S10600-018-2320-4|10.1007/S11418-009-0364-2 $ 10.1016/0031-9422(77)83027-6	-0.000536023999984536|-0.000536023999984536|-0.000536023999984536	||	2|11|5	1|2|3	0.260118693113327|0.165792137384415|0.211590766906738	0.4|0.1|0.1	1|1|0.75	0.453072597404142|0.271480262011021|0.245204930310254
334	301.03519190031216	3.3324795	2.57113040498829	Organic compounds	0.375891171118506	Lipids and lipid-like molecules	0.300712936894805	Carboxylic acids and derivatives	0.277334559963746	Branched unsaturated hydrocarbons	0.143797874164467	Terpenoids	0.300712936894805	Apocarotenoids	0.225534702671104	notClassified	0.258172092145803	3	2.65140028086425|3.23324116894079||	C15H8O7|C15H8O7|C16H8O8|C16H8O8	|||	|||	|||	|||	|||	|||	|||	|||	ISDB|ISDB|[1M+(H)1]1+ - CO|[1M+(H)1]1+ - CO	18|27||	0.161279037594795|0.25936633348465||	300.027|300.027|328.02192|328.02192	1.9102|2.5148|1.9333|1.9333	CVZBFNKPIAWNLX|LUTYTNLPIUCKBJ|MKSFEZKHACTMCV|ZMINAQUBPFRZGJ	COc1c(O)cc2oc(=O)c3cc(O)cc4oc(=O)c1c2c43|O=c1oc2cc(O)cc(O)c2c2oc3cc(O)c(O)cc3c12|COc1c(O)cc2c(=O)oc3c4c(cc5c(=O)oc1c2c35)OCO4|COc1c(O)cc2c(=O)oc3cc4c(c5c(=O)oc1c2c35)OCO4	0000145|0000354|0001710|0000145	Organic compounds|Organic compounds|Organic compounds|Organic compounds	Phenylpropanoids and polyketides|Phenylpropanoids and polyketides|Phenylpropanoids and polyketides|Phenylpropanoids and polyketides	Coumarins and derivatives|Isoflavonoids|Tannins|Coumarins and derivatives	Coumarins and derivatives|Coumestans|Hydrolyzable tannins|Coumarins and derivatives	Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids	Coumarins|Isoflavonoids|Coumarins|Coumarins	notClassified|Coumestan|notClassified|notClassified	Magnoliopsida|Magnoliopsida|Magnoliopsida|Magnoliopsida	10.1016/S0031-9422(00)97983-4|10.1002/JPS.2600640504 $ 10.26459/JNS.V116I2.3763 $ 10.1055/S-2007-969188 $ 10.1016/S0367-326X(99)00047-7 $ 10.1248/CPB.33.202 $ 10.1016/S0031-9422(00)80641-X $ 10.1016/J.JEP.2003.10.014 $ 10.1016/0031-9422(85)80063-7|10.3797/SCIPHARM.1410-10 $ 10.1016/S0031-9422(00)82574-1|10.1021/NP0496688	-0.000921403999996073|-0.000921403999996073|-0.000901900312157977|-0.000901900312157977	|||	3|1|12|12	1|2|3|3	0.161279037594795|0.25936633348465|0|0	0.4|0.4|0.4|0.4	0.666|0.25|0.666|0.666	0.364626546065132|0.328197186236625|0.310866866866867|0.310866866866867
335	463.08711356579016	3.3391778	3.63617251371302	Organic compounds	0.465452665827569	Phenylpropanoids and polyketides	0.465452665827569	Flavonoids	0.232726332913785	Flavonoid-3-O-glucuronides	0.232726332913785	Shikimates and Phenylpropanoids	0.465452665827569	Coumarins	0.304568930995278	Flavonols	0.232726332913785	3	1.29505227416732|3.27981010649809|3.02040690134431	C21H18O12|C21H18O12|C21H18O12	||	||	||	||	||	||	||	||	MassBank - 2023.11|ISDB|ISDB	14|965|1190	0.56372994184494|0.511775612831116|0.509252309799194	462.07983|462.07983|462.07983	-0.1522|-0.1522|-0.1522	FNTJVYCFNVUBOL|FPKBUYIIWUFWOS|HKMMHEQNCQNUNN	O=C(O)C1OC(Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O|O=C(O)C1OC(Oc2cc(O)cc3oc(-c4ccc(O)c(O)c4)cc(=O)c23)C(O)C(O)C1O|O=C(O)C1OC(Oc2cc(O)c3c(=O)c(O)c(-c4ccc(O)cc4)oc3c2)C(O)C(O)C1O	0003532|0002934|0003534	Organic compounds|Organic compounds|Organic compounds	Phenylpropanoids and polyketides|Phenylpropanoids and polyketides|Phenylpropanoids and polyketides	Flavonoids|Flavonoids|Flavonoids	Flavonoid-3-O-glucuronides|Flavonoid O-glucuronides|Flavonoid-7-O-glucuronides	Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids	Flavonoids|Flavonoids|Flavonoids	Flavonols|Flavones|Flavonols	Magnoliopsida|Magnoliopsida|Magnoliopsida	10.1016/S0031-9422(97)00370-1 $ 10.1021/JF00035A025 $ 10.1271/BBB.80832 $ 10.1021/JF2014759 $ 10.1021/JF071475D $ 10.1021/JF030813H $ 10.3987/COM-03-9882 $ 10.1016/J.FITOTE.2016.08.013 $ 10.1016/S0031-9422(00)80549-X $ 10.1007/BF02323304 $ 10.1007/BF00598371 $ 10.1055/S-0029-1240864 $ 10.1248/BPB.30.935 $ 10.1007/BF00598601 $ 10.1007/BF02282376 $ 10.1021/JF980687V $ 10.1016/0305-1978(94)90120-1 $ 10.1016/J.FITOTE.2010.03.018 $ 10.1016/J.PHYTOCHEM.2005.11.018 $ 10.1016/J.JFF.2014.08.013 $ 10.1016/0031-9422(75)85079-5 $ 10.1016/S0031-9422(00)83562-1 $ 10.1016/S0031-9422(00)94055-X $ 10.1021/JF020614I $ 10.1248/CPB.53.591 $ 10.5530/PJ.2011.22.2 $ 10.1016/J.ACA.2012.02.051 $ 10.1016/J.CHROMA.2007.03.038 $ 10.3987/COM-01-9259 $ 10.1111/1750-3841.14288 $ 10.1007/BF01263030 $ 10.1515/ZNB-1969-0323|10.1016/S0031-9422(00)84026-1|10.3987/COM-03-9882 $ 10.1016/J.FOODCHEM.2012.11.060 $ 10.1016/0305-1978(94)90120-1	0.000540000000000873|2.01599988258749e-06|2.01599988258749e-06	||	1|2|3	1|2|3	0.56372994184494|0.511775612831116|0.509252309799194	0.4|0.4|0.4	1|0.75|0.75	0.554276346981346|0.49541669576853|0.494575594757889
