ATTRIBUTE_genus	ATTRIBUTE_localisation	ATTRIBUTE_species	Annotated Adduct Features ID	Best Ion	Correlated Features Group ID	G1	G2	G3	G4	G5	G6	GNPSGROUP:BK	GNPSGROUP:Clematis	GNPSGROUP:Clematis viticella	GNPSGROUP:cdhrc	GNPSGROUP:jbuf	GNPSGROUP:nan	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	MS2 Verification Comment	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	neutral M mass	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
BK,Clematis	nan,jbuf,cdhrc	BK,Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	26.800583000000003	62265.7928	62265.7928	117107.32	7424.2656	26.800583000000003	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"290","main.cluster index_upperinput":"290"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	2.7193	2.7193	0	N/A	N/A	124558.38618300001	3	290	7	 	3	225.1484	1	225.1484	124558.38618300001
BK,Clematis	nan,jbuf,cdhrc	BK,Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	45.112213	235311.248	235311.248	452671.75	17950.746	45.112213	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"291","main.cluster index_upperinput":"291"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	InChI=1S/C19H30O8/c1-10-7-12(21)8-18(3,4)19(10,25)6-5-11(2)26-17-16(24)15(23)14(22)13(9-20)27-17/h5-7,11,13-17,20,22-25H,8-9H2,1-4H3/b6-5+/t11?,13-,14-,15+,16-,17-,19-/m1/s1	NCGC00169491-02!(4S)-4-hydroxy-3,5,5-trimethyl-4-[(E)-3-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxybut-1-enyl]cyclohex-2-en-1-one	0.8332459999999999	 	2.7239	2.7239	0	CC(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)\C=C\[C@@]2(O)C(C)=CC(=O)CC2(C)C	CCMSLIB00000847726	470667.608213	3	291	7	 	3	387.2012	1	387.2012	470667.608213
Clematis	cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58972.7225	58972.7225	117945.445	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"292","main.cluster index_upperinput":"292"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	2.7217	2.7217	0	N/A	N/A	117945.445	1	292	7	 	1	404.2281	1	404.2281	117945.445
BK,Clematis	nan,jbuf,cdhrc	BK,Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	100.832504	116385.077	116385.077	215986.17	16783.984	100.832504	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"293","main.cluster index_upperinput":"293"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	2.7209	2.7209	0	N/A	N/A	232870.98650400003	3	293	4	 	3	409.1834	1	409.1834	232870.98650400003
BK,Clematis	nan,jbuf,cdhrc	BK,Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	16.769787	140005.643	140005.643	233802.47	46208.816	16.769787	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"294","main.cluster index_upperinput":"294"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	2.7224	2.7224	0	N/A	N/A	280028.055787	3	294	7	 	3	432.2595	1	432.2595	280028.055787
Clematis	cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6514.417	6514.417	13028.834	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"295","main.cluster index_upperinput":"295"}	This Node is a Singleton	N/A	N/A	N/A	 	2.7217	2.7217	0	N/A	N/A	13028.834	1	295	-1	 	1	631.3807	1	631.3807	13028.834
Clematis	cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8905.962	8905.962	17811.924	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"296","main.cluster index_upperinput":"296"}	This Node is a Singleton	N/A	N/A	N/A	 	2.7217	2.7217	0	N/A	N/A	17811.924	1	296	-1	 	1	795.3775	1	795.3775	17811.924
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66541.361	66541.361	80764.14	52318.582	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"297","main.cluster index_upperinput":"297"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	2.7279	2.7279	0	N/A	N/A	133082.722	2	297	7	 	2	193.1589	1	193.1589	133082.722
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	313954.825	313954.825	442061.75	185847.9	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"298","main.cluster index_upperinput":"298"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	2.7279	2.7279	0	N/A	N/A	627909.65	2	298	7	 	2	406.2441	1	406.2441	627909.65
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31039.52	31039.52	51994.492	10084.548	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"299","main.cluster index_upperinput":"299"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=20&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	Spectral Match to Ile-Leu from NIST14	0.917415	 	2.7297	2.7297	0	N/A	CCMSLIB00003137948	62079.04	2	299	20	 	2	245.1861	1	245.1861	62079.04
Clematis	cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	531253.4	531253.4	1062506.8	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"300","main.cluster index_upperinput":"300"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=21&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	2.7437	2.7437	0	N/A	N/A	1062506.8	1	300	21	 	1	581.1500	1	581.1500	1062506.8
Clematis	jbuf	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24360.55	24360.55	0.0	48721.1	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"301","main.cluster index_upperinput":"301"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=29&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	2.7490	2.7490	0	N/A	N/A	48721.1	1	301	29	 	1	314.0874	1	314.0874	48721.1
Clematis	jbuf,cdhrc	Clematis viticella	10.0	[M+H]+	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	217833.09	217833.09	99291.8	336374.38	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"302","main.cluster index_upperinput":"302"}	This Node is a Singleton	InChI=1S/C32H42O16/c1-41-19-7-13(3-5-17(19)45-31-27(39)25(37)23(35)21(9-33)47-31)29-15-11-44-30(16(15)12-43-29)14-4-6-18(20(8-14)42-2)46-32-28(40)26(38)24(36)22(10-34)48-32/h3-8,15-16,21-40H,9-12H2,1-2H3/t15-,16-,21?,22?,23?,24?,25?,26?,27?,28?,29+,30+,31?,32?/m0/s1	2-[4-[(3S,3aR,6S,6aR)-6-[3-methoxy-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]-1,3,3a,4,6,6a-hexahydrofuro[3,4-c]furan-3-yl]-2-methoxyphenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol	0.8681610000000001	 	2.7550	2.7550	0	N/A	CCMSLIB00004699248	435666.18	2	302	-1	699.2736	2	700.2811	1	700.2811	435666.18
Clematis	jbuf,cdhrc	Clematis viticella	10.0	[M-NH3+Na]+	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39823.836	39823.836	25375.732000000004	54271.94	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"303","main.cluster index_upperinput":"303"}	This Node is a Singleton	N/A	N/A	N/A	 	2.7550	2.7550	0	N/A	N/A	79647.672	2	303	-1	699.2736	2	705.2361	1	705.2361	79647.672
Clematis	jbuf	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18897.1015	18897.1015	0.0	37794.203	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"304","main.cluster index_upperinput":"304"}	This Node is a Singleton	N/A	N/A	N/A	 	2.7603	2.7603	0	N/A	N/A	37794.203	1	304	-1	 	1	341.1387	1	341.1387	37794.203
Clematis	jbuf	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21906.91	21906.91	0.0	43813.82	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"305","main.cluster index_upperinput":"305"}	This Node is a Singleton	N/A	N/A	N/A	 	2.7603	2.7603	0	N/A	N/A	43813.82	1	305	-1	 	1	728.3129	1	728.3129	43813.82
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	242039.3285	242039.3285	4829.957	479248.7	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"306","main.cluster index_upperinput":"306"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	InChI=1S/C33H40O20/c1-9-19(38)23(42)26(45)31(48-9)47-8-17-21(40)25(44)30(53-32-27(46)24(43)20(39)10(2)49-32)33(51-17)52-29-22(41)18-15(37)6-12(34)7-16(18)50-28(29)11-3-4-13(35)14(36)5-11/h3-7,9-10,17,19-21,23-27,30-40,42-46H,8H2,1-2H3/t9-,10-,17+,19-,20-,21+,23+,24+,25-,26+,27+,30+,31+,32-,33-/m0/s1	2-(3,4-dihydroxyphenyl)-3-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-3-[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-5,7-dihydroxychromen-4-one	0.9380790000000001	 	2.7606	2.7606	0	N/A	CCMSLIB00004706301	484078.657	2	306	5	 	2	757.2183	1	757.2183	484078.657
Clematis	jbuf,cdhrc	Clematis viticella	 	 	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63032.113	63032.113	25868.176	100196.05	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"307","main.cluster index_upperinput":"307"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=113&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	2.7776	2.7776	0	N/A	N/A	126064.226	2	307	113	 	2	295.0815	1	295.0815	126064.226
Clematis	jbuf,cdhrc	Clematis viticella	 	 	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3685851.65	3685851.65	2694458.8	4677244.5	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"308","main.cluster index_upperinput":"308"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=21&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	"InChI=1S/C21H20O11/c22-6-14-17(27)19(29)20(30)21(32-14)16-11(26)5-13-15(18(16)28)10(25)4-12(31-13)7-1-2-8(23)9(24)3-7/h1-5,14,17,19-24,26-30H,6H2/t14-,17-,19+,20-,21+/m1/s1"	Isoorientin CollisionEnergy:102040	0.9451510000000001	 	2.7776	2.7776	0	O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c(C3OC(CO)C(O)C(O)C3O)c(O)c12	CCMSLIB00010112331	7371703.3	2	308	21	 	2	449.1084	1	449.1084	7371703.3
Clematis	jbuf,cdhrc	Clematis viticella	 	 	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116193.54500000001	116193.54500000001	67234.71	165152.38	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"309","main.cluster index_upperinput":"309"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=113&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	2.7776	2.7776	0	N/A	N/A	232387.09000000003	2	309	113	 	2	474.1608	1	474.1608	232387.09000000003
Clematis	jbuf	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12300.8875	12300.8875	0.0	24601.775	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"310","main.cluster index_upperinput":"310"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	2.7817	2.7817	0	N/A	N/A	24601.775	1	310	5	 	1	329.0647	1	329.0647	24601.775
Clematis	jbuf	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6792.9465	6792.9465	0.0	13585.893	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"311","main.cluster index_upperinput":"311"}	This Node is a Singleton	N/A	N/A	N/A	 	2.7817	2.7817	0	N/A	N/A	13585.893	1	311	-1	 	1	374.1812	1	374.1812	13585.893
Clematis	jbuf	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15191.536	15191.536	0.0	30383.072	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"312","main.cluster index_upperinput":"312"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=113&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	2.7817	2.7817	0	N/A	N/A	30383.072	1	312	113	 	1	457.1346	1	457.1346	30383.072
Clematis	jbuf	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13052.315	13052.315	0.0	26104.63	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"313","main.cluster index_upperinput":"313"}	This Node is a Singleton	N/A	N/A	N/A	 	2.7817	2.7817	0	N/A	N/A	26104.63	1	313	-1	 	1	502.1929	1	502.1929	26104.63
Clematis	cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18180.98	18180.98	36361.96	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"314","main.cluster index_upperinput":"314"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	2.7955	2.7955	0	N/A	N/A	36361.96	1	314	7	 	1	538.2861	1	538.2861	36361.96
Clematis	jbuf,cdhrc	Clematis viticella	14.0	[M+H]+	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15961.136999999999	15961.136999999999	12956.6	18965.674	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"315","main.cluster index_upperinput":"315"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=19&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	2.7996	2.7996	0	N/A	N/A	31922.273999999998	2	315	19	524.2108900000002	2	525.2182	1	525.2182	31922.273999999998
Clematis	jbuf,cdhrc	Clematis viticella	14.0	[M+NH4]+	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22918.922	22918.922	23341.428	22496.416	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"316","main.cluster index_upperinput":"316"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=19&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	2.7996	2.7996	0	N/A	N/A	45837.844	2	316	19	524.2108900000002	2	542.2447	1	542.2447	45837.844
Clematis	jbuf,cdhrc	Clematis viticella	14.0	[M+Na]+	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74897.6465	74897.6465	49295.418	100499.875	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"317","main.cluster index_upperinput":"317"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	2.7996	2.7996	0	N/A	N/A	149795.293	2	317	6	524.2108900000002	2	547.2001	1	547.2001	149795.293
Clematis	jbuf	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36584.832	36584.832	0.0	73169.664	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"318","main.cluster index_upperinput":"318"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	"InChI=1S/C21H20O11/c22-6-14-17(27)19(29)20(30)21(32-14)16-11(26)5-13-15(18(16)28)10(25)4-12(31-13)7-1-2-8(23)9(24)3-7/h1-5,14,17,19-24,26-30H,6H2/t14-,17-,19+,20-,21+/m1/s1"	Isoorientin CollisionEnergy:205060	0.8810309999999999	 	2.8037	2.8037	0	O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c(C3OC(CO)C(O)C(O)C3O)c(O)c12	CCMSLIB00010123661	73169.664	1	318	5	 	1	471.0901	1	471.0901	73169.664
Clematis	jbuf	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5866.9045	5866.9045	0.0	11733.809	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"319","main.cluster index_upperinput":"319"}	This Node is a Singleton	N/A	N/A	N/A	 	2.8037	2.8037	0	N/A	N/A	11733.809	1	319	-1	 	1	570.2761	1	570.2761	11733.809
Clematis	cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4278.3935	4278.3935	8556.787	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"320","main.cluster index_upperinput":"320"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	2.8066	2.8066	0	N/A	N/A	8556.787	1	320	7	 	1	217.1222	1	217.1222	8556.787
Clematis	cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15867.796	15867.796	31735.592	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"321","main.cluster index_upperinput":"321"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=137&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	2.8178	2.8178	0	N/A	N/A	31735.592	1	321	137	 	1	386.1962	1	386.1962	31735.592
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11431.843085	11431.843085	22606.8	256.88617	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"322","main.cluster index_upperinput":"322"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	2.8450	2.8450	0	N/A	N/A	22863.68617	2	322	7	 	2	308.1859	1	308.1859	22863.68617
Clematis	jbuf	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13391.801000000003	13391.801000000003	0.0	26783.602000000006	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"323","main.cluster index_upperinput":"323"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=11&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	2.8486	2.8486	0	N/A	N/A	26783.602000000006	1	323	11	 	1	488.2339	1	488.2339	26783.602000000006
Clematis	jbuf	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12494.372	12494.372	0.0	24988.744	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"324","main.cluster index_upperinput":"324"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=11&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	2.8486	2.8486	0	N/A	N/A	24988.744	1	324	11	 	1	516.2653	1	516.2653	24988.744
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7742.21056	7742.21056	15283.895	200.52612	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"325","main.cluster index_upperinput":"325"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	2.8551	2.8551	0	N/A	N/A	15484.42112	2	325	5	 	2	713.1562	1	713.1562	15484.42112
BK,Clematis	nan,jbuf	BK,Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	3133.6540000000005	11742.038	11742.038	0.0	23484.076	3133.6540000000005	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"326","main.cluster index_upperinput":"326"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=78&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	2.8789	2.8789	0	N/A	N/A	26617.730000000003	2	326	78	 	2	170.1176	1	170.1176	26617.730000000003
BK,Clematis	nan,jbuf	BK,Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	1846.7823	7944.1	7944.1	0.0	15888.2	1846.7823	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"327","main.cluster index_upperinput":"327"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=78&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	2.8789	2.8789	0	N/A	N/A	17734.9823	2	327	78	 	2	188.1281	1	188.1281	17734.9823
