row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001156_01_01.mzML Peak area,1685365277_ALC_dbgi_001140_01_01.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001186_01_01.mzML Peak area,1685365277_ALC_dbgi_001173_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001160_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,
3318,310.14981347479613,2.2348642,,,,,,,,,,,11522.15,0,708.13574,0,404383.72,0,0,0,0,0,0,0,776984.8,0,0,209259.56,0,0,
3319,139.03915020031002,2.2339954,,,,,,,,,,,39997.0,40208.24,31759.223,32323.527,614.7467,10983.334,74020.21,27599.172,3770.4749,1897.9065,19285.94,13629.469,1825.9021,19621.145,20566.305,1527.3088,0,20888.65,
3320,303.04946131524264,2.2321653,,,,,,,,,,,47672.723,0,933.98254,15459.809,26756.406,6352.158,5541.329,0,0,0,6013.295,0,55983.418,0,7492.741,16724.098,0,23917.568,
3321,147.07670522984372,2.227844,,,,,,,,,,,3492.3135,9117.486,17797.852,31716.152,12537.745,35280.15,52830.133,57592.906,20491.229,19029.525,1309.3691,1852.118,18334.242,12227.736,80477.586,46290.875,0,41365.92,
3324,300.07176901916586,2.202687,,,,,,,,,,,0,17500.414,26210.219,827071.75,0,0,0,0,4390.542,15726.963,0,9461.859,0,0,0,0,0,0,
3325,179.03402071668995,2.2051299,,,,,,,,,,,18045.05,2217.6953,12449.714,196439.62,8946.209,28878.898,16475.691,14262.096,3099.2302,5285.7925,10200.49,14155.251,19107.408,4088.272,17719.084,7555.382,0,18099.188,
3326,301.0762614505949,2.2265215,,,,,,,,,,,1344.7625,0,626.09814,125071.12,0,0,0,0,0,466.00378,1058.083,0,0,0,0,0,0,809.66675,
3327,302.1237574678606,2.2055058,,,,,,,,,,,15700.444,0,797.8359,16435.123,0,14997.259,2550.2095,3441.915,0,0,3617.3486,581.44775,0,0,661.36646,1576.482,0,0,
3329,307.043079301077,2.2429616,,,,,,,,,,,0,0,4580.899,101380.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3330,323.0168746614444,2.2429616,,,,,,,,,,,0,0,3237.238,69287.484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3331,328.1029641916605,2.247094,,,,,,,,,,,599.76135,0,4370.242,253978.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3336,726.2251829936714,2.262131,,,,,,,,,,,15179.164,0,0,19225.762,0,17235.06,12079.264,55545.246,0,0,6639.0054,0,0,0,46105.066,0,0,51990.57,
3337,277.07136881507887,2.245504,,,,,,,,,,,0,0,0,0,0,79863.125,0,0,0,0,0,0,0,0,0,0,0,0,
3338,295.081672513572,2.2722418,,,,,,,,,,,0,0,0,0,0,551330.7,654.20105,1643.629,1667.9014,3692.1218,0,620.38464,0,0,4654.0156,0,0,0,
3339,935.2100590413809,2.245504,,,,,,,,,,,0,0,0,0,0,313873.3,0,0,0,0,0,0,0,0,0,0,0,0,
3340,314.08716799642474,2.246757,,,,,,,,,,,0,21772.59,14457.462,1785.4814,11495.333,0,34799.18,33140.934,38300.777,23302.99,0,22379.95,6332.9453,8138.6655,0,11965.465,0,0,
3341,374.2286249662103,2.2485046,,,,,,,,,,,0,0,0,0,8229.551,0,0,0,0,0,0,0,0,0,0,10762.447,0,0,
3342,416.1544530408355,2.2486303,,,,,,,,,,,0,0,0,1903.9952,0,1902.7834,1555.2236,2230.2773,7716.23,19095.992,589.0476,0,0,2584.4343,541.4581,1073.3705,0,757.1033,
3343,148.06056111051717,2.2224188,,,,,,,,,,,14675.403,15900.684,9563.687,36236.55,16212.298,37263.047,62801.227,44175.4,47832.57,21870.193,18434.154,9461.788,56108.555,13527.218,46594.195,19817.367,0,26127.705,
3344,147.04418735761337,2.2544546,,,,,,,,,,,0,38045.594,20120.986,61840.98,24105.705,1659.1382,118254.63,131514.42,66301.38,55553.29,3031.973,35209.926,13427.612,17577.332,21351.05,27991.7,0,7461.05,
3345,322.15000692042355,2.2491431,,,,,,,,,,,1685380.0,0,0,1897740.9,73648.7,4732608.0,2043427.2,1250556.5,0,0,3498767.8,1626388.2,1125293.2,792082.56,2842913.8,113917.734,0,3037272.0,
3346,135.04432231882245,2.2454317,,,,,,,,,,,69828.62,8115.995,20512.746,81646.77,15101.576,85472.72,110977.13,121767.586,13083.737,30571.5,27569.195,14954.141,26160.96,2555.369,109241.16,15684.14,0,105206.7,
3347,401.16430825914523,2.2630196,,,,,,,,,,,72215.56,0,11271.572,106081.15,0,89215.01,216755.34,272929.1,0,0,52464.246,0,0,1432.1538,198613.03,0,0,201761.7,
3348,138.05517816091765,2.2151065,,,,,,,,,,,44588.844,184557.86,148257.02,82126.14,210364.52,60955.402,120970.32,46056.02,83956.12,85468.07,624.4114,592832.25,47045.324,57520.535,37791.387,115220.95,0,73151.305,
3349,506.1876670183101,2.2550116,,,,,,,,,,,1268.4962,0,0,393799.16,0,0,298158.47,118358.09,0,0,0,0,0,0,0,0,0,0,
3351,163.03910943911754,2.2518747,,,,,,,,,,,1707731.1,440595.56,745027.9,1797518.6,775800.44,1907927.9,3360009.8,3548263.5,637971.25,1180363.9,915442.25,624208.25,820173.2,150100.9,3348965.8,659926.75,0,3233081.5,
3352,409.1123555626658,2.252062,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,18697.654,0,0,0,0,0,0,
3353,375.0925589021154,2.2459927,,,,,,,,,,,0,107836.89,1623887.8,145565.1,0,586.8985,2890.6814,5496.3115,6423.665,68602.76,0,11213.873,0,1814462.1,720.9883,0,0,1472.687,
3354,166.08646869485327,2.2205045,,,,,,,,,,,2785.0671,7244.0073,19714.828,2012.6146,14525.429,3304.6445,915.43945,819.91077,569.0242,2508.3582,0,7813.2246,3161.2812,25777.758,3155.0444,31053.701,0,1017.1572,
3359,726.2251392563957,2.2607605,,,,,,,,,,,15179.164,0,0,19225.762,0,17235.06,38841.504,51883.25,0,0,6639.0054,0,0,0,43783.027,0,0,48312.76,
3360,397.0746037909773,2.2494953,,,,,,,,,,,0,12297.7705,147366.06,10869.661,0,0,0,687.5393,0,5831.8525,0,0,0,438728.4,0,0,0,0,
3361,413.04846620663466,2.255086,,,,,,,,,,,0,1958.6307,88516.72,1730.8181,0,0,0,0,0,2425.616,0,0,0,202196.88,0,0,0,0,
3362,420.1503258701215,2.2789564,,,,,,,,,,,0,11270.593,132340.25,5626.048,1189.8464,0,0,832.6743,3472.2004,8644.063,0,1640.9264,4750.3013,133308.05,0,0,0,0,
3364,398.145420190919,2.2634048,,,,,,,,,,,2816.6782,0,0,2169.4985,0,2569.6565,6600.3184,14896.903,0,0,1812.6333,1240.1614,0,0,5227.1973,0,0,5825.4834,
3368,559.110345316841,2.2635052,,,,,,,,,,,10787.288,0,0,10148.103,0,16163.856,38136.406,52444.812,0,0,5792.695,0,0,0,43065.305,0,0,42514.406,
3369,343.1028601760944,2.2271528,,,,,,,,,,,126184.28,10739.13,16614.201,27518.504,34047.727,105498.414,155055.4,100973.86,289572.94,458432.25,29870.896,54919.98,93164.88,38919.99,80408.38,93827.33,0,167100.94,
3370,337.09286280555426,2.262131,,,,,,,,,,,5782.4434,0,0,7149.3193,0,7060.224,12278.941,14935.168,0,0,3393.2012,0,0,0,11386.638,0,0,10950.359,
3374,295.16532940835805,2.254068,,,,,,,,,,,0,0,0,0,9243.346,0,0,0,0,0,0,0,0,0,0,14434.762,0,0,
3375,146.081358773199,2.2385166,,,,,,,,,,,54810.984,4565570.5,27294.098,67139.31,20501.525,672.1483,91463.97,37254.04,3556649.0,3701755.0,591.4604,1093391.1,0,86519.84,48619.89,16624.365,0,14444.712,
3376,308.13416872198417,2.24089,,,,,,,,,,,27766.15,0,0,9630.908,0,55269.105,4599.7007,1916.5254,0,0,30742.031,3194.302,7940.7695,8082.935,14170.131,0,0,13659.023,
3377,372.12945794068816,2.2569766,,,,,,,,,,,67030.984,0,4833.076,84782.73,0,73883.85,135215.78,183888.52,0,0,40118.996,559.44617,0,0,147784.3,0,0,144383.27,
3378,353.0876940637019,2.2672384,,,,,,,,,,,12842.515,0,597.6218,10121.089,0,15660.559,32237.258,41962.566,0,0,13364.147,0,0,0,31434.441,0,0,31357.43,
3379,357.10795346485816,2.2650175,,,,,,,,,,,149147.36,587.9873,15560.636,161168.75,0,165190.3,308117.56,371946.8,0,0,95096.0,0,0,3505.607,323408.22,0,0,315985.72,
3380,393.0589359647947,2.2725759,,,,,,,,,,,52444.25,598.9895,29070.875,95792.914,0,84522.71,228147.08,243533.08,0,0,53328.098,1000.79425,0,6281.0503,138189.95,0,0,143821.95,
3381,400.1607767847596,2.268365,,,,,,,,,,,386150.8,8699.335,65579.15,551126.25,637.52185,476278.25,1124062.8,1382445.4,0,3059.83,263771.12,4222.98,0,9908.073,1068068.4,644.8274,0,1079335.6,
3382,370.11321781966205,2.269306,,,,,,,,,,,8606.6875,0,0,5486.1826,0,10913.301,17064.377,28645.307,0,0,5716.557,1197.5167,0,0,15835.068,0,0,13607.475,
3384,127.03924829423913,2.2180367,,,,,,,,,,,28570.02,18722.871,150612.45,16998.766,12495.149,9825.111,19628.908,14703.836,18648.607,23073.996,18119.959,31324.48,29653.39,124980.055,16062.489,18583.111,0,11188.5625,
3386,312.2166578537528,2.264249,,,,,,,,,,,0,0,143851.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3387,731.1803093450848,2.2647583,,,,,,,,,,,36483.105,0,2057.8228,44384.08,0,62291.695,105373.234,133647.48,0,0,32595.666,0,0,0,102199.555,0,0,95124.05,
3390,130.05016727338554,2.2502186,,,,,,,,,,,9184.606,26915.117,14337.971,34218.6,17180.035,36052.516,51191.7,62047.734,48823.43,23344.824,5436.7476,5250.2227,19068.953,17823.01,71942.836,43845.223,0,31082.633,
3391,145.0284259434814,2.2507157,,,,,,,,,,,8487.143,0,916.4593,7704.9917,2352.7258,7865.6426,16655.916,21237.38,1688.8376,3720.6091,2701.213,2052.9507,883.22363,0,14939.332,761.86115,0,17083.688,
3392,355.1027704998314,2.2682414,,,,,,,,,,,4891718.5,65726.4,556649.2,5342422.5,8532.047,5779123.5,1.0096879E7,1.1843387E7,15111.52,32155.992,3083966.5,45118.15,9031.314,169844.11,1.0555756E7,6794.02,0,1.0268539E7,
3393,358.1125498213737,2.2290432,,,,,,,,,,,23502.914,1156.4272,9398.623,20519.336,1053.8232,27681.98,19534.309,46995.977,1654.2551,16653.883,12395.893,23362.637,35593.723,1212.0312,41635.094,10244.4375,0,39555.477,
3394,465.1028085297781,2.2588615,,,,,,,,,,,436520.16,0,763.85706,16562.225,9597.681,22109.295,1114.1309,0,0,0,14488.525,0,333130.1,0,78464.57,11687.664,0,9660.521,
3395,377.084696501903,2.2799025,,,,,,,,,,,143869.28,2858.974,7918.2363,190650.1,0,230582.61,343851.88,381979.97,0,0,155673.2,14487.028,0,4928.7866,294674.84,0,0,278750.78,
3396,627.1561841091657,2.2607827,,,,,,,,,,,127703.85,7387.3877,65198.938,593640.9,290869.94,3156.938,17676.799,4134.4893,5984.0894,6639.722,4166.1353,10275.293,93283.77,6112.9126,28530.252,258706.83,0,411056.38,
3398,595.187590748401,2.2748945,,,,,,,,,,,0,1179.0864,199880.4,23367.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3399,291.08661391774393,2.2658484,,,,,,,,,,,0,0,0,6777.795,0,0,4151.852,0,0,0,0,37368.504,0,0,0,0,0,0,
3400,449.1085505537715,2.312,,,,,,,,,,,326088.53,0,0,0,0,555.697,0,0,0,0,6352.488,0,52821.81,0,50387.44,0,0,18959.168,
3401,743.2046687990763,2.2828124,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,11614.105,0,0,0,149818.61,0,0,58837.42,
3402,190.0500948602488,2.2214534,,,,,,,,,,,15358.625,7351.662,0,41948.97,0,11565.025,922.2046,0,20367.055,42518.86,0,22082.893,1300.3425,2826.975,6208.913,0,0,3104.005,
3403,263.139505549857,2.2822611,,,,,,,,,,,1267.6332,5977.269,4486.406,652.19635,14748.417,3035.241,2990.959,3174.7795,4992.34,6242.141,584.8023,1829.0869,0,628.34094,0,17793.121,0,0,
3404,773.2141928726484,2.299197,,,,,,,,,,,0,10514.219,37620.633,198534.27,2162.241,0,85577.46,52453.875,0,0,31144.135,31858.117,0,1458.2478,33542.188,29384.695,0,37486.586,
3406,952.2713834145893,2.2837677,,,,,,,,,,,8500.909,0,0,0,0,0,0,0,0,0,0,0,33935.137,0,0,0,0,1845.3447,
3407,317.0459901012771,2.2517335,,,,,,,,,,,19669.334,0,0,10629.058,0,7109.694,12334.193,5852.348,0,0,22141.232,2584.487,3815.7632,38647.652,18025.557,0,0,19391.82,
3409,195.06530942845538,2.2824466,,,,,,,,,,,0,0,0,0,29568.545,0,0,0,399.56412,3337.323,0,0,9446.326,0,0,39249.69,0,0,
3410,268.10408778349176,2.244289,,,,,,,,,,,0,0,0,0,8062.9155,0,0,0,0,0,0,0,0,0,0,44657.6,0,0,
3411,177.05470909411528,2.2991178,,,,,,,,,,,0,0,0,0,111399.945,0,0,0,0,0,9310.3955,2535.4446,13765.3955,1384.5637,0,137230.97,0,0,
3412,360.1503013730803,2.2422194,,,,,,,,,,,106064.38,92232.23,107567.16,86133.99,94381.82,147076.83,240920.6,183926.64,30096.547,128238.19,192773.78,133191.38,93150.4,154748.83,165178.64,52990.96,0,43184.91,
3413,369.1661761929294,2.2917886,,,,,,,,,,,0,0,89100.31,28844.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3414,510.1247562009136,2.2937396,,,,,,,,,,,0,2141.7798,38086.977,0,0,7840.8184,3204.243,3420.8262,71348.81,123019.53,0,0,0,16741.578,0,0,0,0,
3417,356.15102785463927,2.286074,,,,,,,,,,,2764.8445,0,0,3198.4932,0,6076.4116,10588.545,11163.836,0,0,12345.094,0,2284.4028,0,25931.438,0,0,40558.805,
3418,475.08789012805914,2.2848346,,,,,,,,,,,0,0,7719.503,0,0,0,628.8313,613.6863,17190.184,34024.336,0,0,0,3680.8403,0,0,0,0,
3419,315.04799131251474,2.2755642,,,,,,,,,,,283945.22,0,0,176040.97,988.29175,102684.89,113441.57,67823.19,0,0,328807.47,137236.66,110592.96,268604.03,292946.9,2847.3154,0,244298.69,
3420,283.1752925988799,2.2870877,,,,,,,,,,,3810.4753,9892.456,8751.817,13485.965,4905.716,31035.941,3911.3022,1550.1184,4571.3647,26894.459,9314.804,5903.721,5030.7017,3979.441,2402.4978,2438.0557,18159.217,7250.7573,
3421,208.0969718816804,2.292354,,,,,,,,,,,0,22510.338,0,0,649.4154,0,0,0,0,0,0,9513.656,0,0,0,2189.5535,0,0,
3422,597.1462961790705,2.29837,,,,,,,,,,,0,0,0,2273.84,30507.162,0,0,0,0,0,240135.84,0,0,0,257901.86,0,0,369229.34,
3424,387.1255805666269,2.297157,,,,,,,,,,,0,0,64383.695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3425,403.09983461107225,2.297157,,,,,,,,,,,0,0,43034.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3426,410.2017468148287,2.297157,,,,,,,,,,,0,0,36434.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3427,434.13779212310345,2.3019722,,,,,,,,,,,0,6859.8726,180803.77,6416.8604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3428,435.1394186581829,2.2990105,,,,,,,,,,,0,546.0114,35050.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3429,455.1162930740665,2.3019722,,,,,,,,,,,0,4335.921,107548.77,1472.7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3430,471.0897476187637,2.2990105,,,,,,,,,,,0,473.8708,76557.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3431,506.09367522365056,2.2944229,,,,,,,,,,,0,0,17079.674,0,0,37007.742,10207.345,10612.451,24854.73,27748.068,0,0,0,51394.25,0,0,0,0,
3433,449.108448571045,2.3273346,,,,,,,,,,,335061.0,0,0,0,3985.8142,555.697,0,2302.9355,0,0,7008.778,0,258684.66,0,32428.246,6164.2,0,18181.508,
3434,508.10917425586194,2.291331,,,,,,,,,,,0,0,20015.25,0,0,12794.989,8182.7847,6170.294,36006.29,45570.176,0,0,0,23448.05,0,0,0,0,
3435,433.1346949459203,2.300277,,,,,,,,,,,0,32610.598,912169.6,30967.81,0,0,0,0,0,1431.5774,0,0,0,494.35114,0,0,0,0,
3436,277.0921569755298,2.294247,,,,,,,,,,,1364609.1,0,0,142058.12,2926.5564,966016.2,396829.75,159119.98,0,0,783989.2,265322.8,131680.14,255199.17,361308.6,7264.8135,0,501712.94,
3437,307.0812051562094,2.278514,,,,,,,,,,,10040.55,0,0,0,0,0,0,0,1995.7554,4129.6675,0,0,7480.7305,0,0,0,0,0,
3438,957.2271556417954,2.3102326,,,,,,,,,,,8970.627,0,0,0,0,0,0,0,0,0,0,0,15480.781,0,0,0,0,0,
3440,478.1924163498526,2.305373,,,,,,,,,,,5718.7573,16766.05,343958.5,12556.218,0,0,0,0,0,701.83466,0,3557.5596,0,0,0,2425.086,0,0,
3441,287.0551606129557,2.3095822,,,,,,,,,,,39561.14,0,0,0,0,0,0,0,0,0,0,0,26474.523,0,7333.8267,0,0,8719.949,
3442,935.2461086497271,2.2929144,,,,,,,,,,,475062.9,0,0,0,0,0,0,0,0,0,0,0,252651.58,0,642.5607,0,0,4022.3499,
3443,307.17683062522326,2.3127594,,,,,,,,,,,0,0,0,0,0,0,0,16612.92,0,0,692102.0,0,0,0,0,0,0,0,
3444,324.1541847066901,2.293981,,,,,,,,,,,39432.656,0,0,46048.277,603.39136,31835.781,22852.68,5836.4087,0,0,66464.96,47583.61,6310.204,9569.056,40465.418,2877.3176,0,38950.715,
3447,361.1326825425512,2.3130257,,,,,,,,,,,42652.027,52303.13,23652.348,50493.68,20809.592,97002.21,32630.129,124362.62,14521.949,18681.975,19367.959,11830.597,31222.887,33363.508,68598.79,8812.779,0,60429.043,
3448,365.08474673177943,2.307571,,,,,,,,,,,6933.459,19000.492,10391.038,27538.193,7843.2427,70201.5,16600.703,67673.85,56409.19,151349.1,3298.8608,17252.844,32882.367,24462.44,39739.586,11681.727,0,48123.355,
3450,325.09219270138044,2.2527156,,,,,,,,,,,626222.4,15535.491,1939.411,9223.892,18996.666,34838.125,121055.79,26857.703,398516.0,572991.6,5782.0615,10477.499,323944.2,34819.03,10424.488,75252.14,0,16121.101,
3451,326.0956535409605,2.2548423,,,,,,,,,,,104743.46,0,0,0,1707.9951,6194.3716,17408.799,4389.4043,63323.707,90562.2,0,0,35081.062,2202.7754,1015.39703,11255.882,0,2149.7358,
3452,570.2034645979684,2.32183,,,,,,,,,,,34532.164,0,0,0,0,643.7036,1128.5552,0,0,0,804.70386,0,0,0,1700.4196,0,0,6419.3496,
3453,342.1762739581697,2.3321235,,,,,,,,,,,3257.8914,2848.3745,57256.258,8504.664,87041.21,2408.8345,36218.836,38474.555,23028.672,23862.592,57633.742,3616.53,2640.0781,0,67206.52,622.46783,0,644.63354,
3454,323.1533802879921,2.27623,,,,,,,,,,,325253.22,0,0,274564.94,0,691523.75,69444.836,154685.05,0,0,292137.0,240776.52,83834.79,88380.5,231989.95,3084.6821,0,94913.98,
3455,370.20739765321173,2.363913,,,,,,,,,,,0,433.01672,21377.676,3852.872,25220.496,629.2561,5009.682,6509.9336,28370.125,33000.77,8020.95,14243.343,8090.667,0,14397.665,0,0,0,
3456,365.084540472355,2.3143022,,,,,,,,,,,19238.025,26502.557,54884.598,27538.193,37291.793,134220.23,81863.77,80331.22,124969.2,213620.55,18065.963,25880.55,39931.45,31468.906,35388.45,24850.178,0,61982.508,
3457,322.15007936210105,2.275202,,,,,,,,,,,2232994.0,0,0,613203.7,20376.895,1689619.5,1026388.6,1058741.9,0,0,2018696.9,1661212.8,585661.7,904772.94,1524342.2,62608.906,0,1598009.6,
3458,356.1500538078315,2.318396,,,,,,,,,,,771.90125,0,0,0,0,0,10588.545,0,0,0,26399.219,0,3066.1895,0,9054.09,0,0,33657.01,
3459,168.13830495775196,2.3195364,,,,,,,,,,,0,0,0,0,33560.008,0,0,0,0,0,0,0,1905.1577,0,0,2005.6346,0,0,
3461,420.15050711762797,2.3367846,,,,,,,,,,,0,11270.593,12230.172,0,10041.441,0,0,0,3472.2004,8987.046,0,7060.705,12326.219,134372.81,0,2507.088,0,0,
3462,356.2280695740317,2.3134954,,,,,,,,,,,4062.1387,16674.914,14844.286,24077.38,14143.276,7889.594,14125.099,5910.5586,17421.498,12156.948,5950.0073,19618.408,8186.608,6761.6133,5707.584,9637.389,0,1850.6378,
3463,282.11843249706976,2.2765915,,,,,,,,,,,95924.62,0,3924.5305,0,325964.7,0,0,0,0,0,3004.6758,0,893932.4,0,0,120071.055,0,0,
3464,360.1292675167157,2.3221595,,,,,,,,,,,298274.62,344629.9,662172.94,359649.5,273922.75,627880.9,624791.75,794175.94,126866.27,166946.84,187356.38,190604.0,292000.78,212795.38,423486.34,190703.92,0,447877.12,
3465,388.16035737761695,2.3089077,,,,,,,,,,,17303.564,27998.555,45729.855,24196.836,28192.16,52815.78,74646.98,82835.72,80082.43,160931.48,7554.1064,16275.164,31000.139,14483.541,58324.35,33982.883,0,63331.508,
3466,293.1496551412764,2.318046,,,,,,,,,,,1513.475,32443.879,3540.6553,6923.9077,0,0,1405.9113,0,30637.684,31615.068,0,6781.588,0,2076.9585,0,0,0,0,
3467,381.05851438542487,2.3143044,,,,,,,,,,,6098.4165,10671.997,54945.2,13533.208,30538.066,30646.852,46650.023,47644.305,56684.586,101379.79,6263.991,9633.314,18544.861,17382.494,13634.646,14736.74,0,18185.225,
3468,430.17175418247183,2.3435705,,,,,,,,,,,1255.8622,0,0,742.2748,0,0,0,0,0,0,0,64128.84,0,0,0,0,0,0,
3469,299.07409935888035,2.359751,,,,,,,,,,,510769.53,0,0,238560.45,655.0553,259842.34,241119.31,103180.86,0,0,437761.2,186368.62,143527.69,290909.75,458176.47,5810.598,0,349291.25,
3470,186.14897718786483,2.335165,,,,,,,,,,,0,0,0,0,30364.246,0,0,0,0,0,0,0,2665.1792,0,0,621.36005,0,0,
3471,287.0738228604009,2.303584,,,,,,,,,,,956.9529,0,0,0,63385.18,0,0,0,0,0,0,0,44925.9,0,0,15280.967,0,0,
3472,422.23897630916707,2.3256774,,,,,,,,,,,107893.44,86713.195,0,27228.514,30767.334,31192.709,7134.47,11957.762,4924.366,2232.1638,594.36,59581.785,55313.355,1503.4922,17066.133,16545.172,0,11341.361,
3473,404.1917179044883,2.3270621,,,,,,,,,,,2344.3352,7097.5757,20157.469,6546.536,1733.1064,2788.1196,3860.355,7201.789,0,2962.5315,3216.7258,5784.7944,3208.8452,1832.2526,2959.2449,811.501,0,1691.5415,
3474,460.2540580731603,2.3300943,,,,,,,,,,,0,0,522128.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3475,611.1618604853104,2.3413506,,,,,,,,,,,66930.625,0,0,12088.209,933.574,0,1155.2395,0,0,0,8284.0,50697.836,38211.43,0,260569.47,1958.9172,0,297728.9,
3476,327.1079058055812,2.3370528,,,,,,,,,,,9689.605,0,10654.506,11612.345,0,4766.2695,5926.7036,38234.863,0,1053.8723,3641.1106,2604.7947,6873.772,797.88605,10719.621,1922.7219,0,5289.311,
3477,368.0979452105893,2.3273852,,,,,,,,,,,0,0,0,0,0,0,27915.652,15436.472,0,11127.181,0,0,8887.284,0,0,0,0,0,
3478,416.15468363705395,2.3359263,,,,,,,,,,,849.2355,0,0,0,0,0,1542.7051,2230.2773,6344.6255,17256.332,717.07916,0,0,1147.0127,0,1443.6907,0,0,
3479,402.17652941688715,2.3674238,,,,,,,,,,,0,0,2527.5925,0,1849.8743,0,1678.1152,0,6139.2036,7246.8384,0,0,20956.195,770.6688,2341.2085,7633.192,0,0,
3480,611.161606353573,2.340221,,,,,,,,,,,66805.64,0,0,12088.209,933.574,0,2310.649,0,0,0,8284.0,53453.39,68375.31,0,270182.62,12035.858,0,282721.12,
3481,225.1487615435746,2.3263671,,,,,,,,,,,14298.375,27739.781,0,8011.172,11029.622,9361.134,907.8154,937.82007,1213.1692,0,0,17113.744,17441.293,0,6796.8076,6557.969,0,4631.918,
3482,556.2395039107859,2.3375735,,,,,,,,,,,8753.501,6187.6006,49881.246,245293.34,45522.332,40851.09,8712.492,21425.223,4914.8203,4638.792,12025.122,31533.791,24422.59,8761.996,20127.031,30583.28,0,10752.993,
3483,561.1950851784283,2.3380773,,,,,,,,,,,0,0,7933.8545,47438.434,10300.007,7113.5693,745.3391,3352.3706,0,0,2099.7285,5018.485,5532.5503,3150.0164,1773.4508,5339.5537,0,1569.7253,
3484,584.2709890351402,2.3362055,,,,,,,,,,,0,0,5737.176,24676.602,6702.2256,2265.9895,0,2357.8147,0,0,0,2493.5344,2105.6125,0,648.527,4020.207,0,0,
3485,294.11875373357066,2.3153908,,,,,,,,,,,611662.0,0,0,190312.48,1520.852,450649.8,200153.75,127168.625,0,0,404950.5,148019.19,151035.67,141912.77,574016.44,2898.2036,0,167218.62,
3487,138.05518429103478,2.2762177,,,,,,,,,,,61813.055,128184.82,200773.61,68299.24,120068.16,104336.08,96658.26,61177.453,53972.535,68065.94,0,418847.4,33110.92,44838.023,11087.347,69528.34,0,53703.24,
3488,181.0496669628272,2.2822437,,,,,,,,,,,59500.656,14033.463,53524.18,65188.89,52136.137,130673.25,58717.312,184697.27,36447.414,173387.16,52994.844,61578.152,118089.66,29592.377,216640.34,73762.35,0,273093.44,
3489,575.1591120266218,2.3828385,,,,,,,,,,,78196.01,0,0,23951.65,0,20840.803,9380.578,5029.206,0,0,44567.56,4567.3096,617.81616,17209.93,22171.496,0,0,22104.707,
3490,165.0548089860695,2.353798,,,,,,,,,,,58913.01,4873.766,58954.66,14405.84,5850.0117,25129.826,38836.965,193416.12,12077.339,14833.95,22813.229,18277.705,38622.03,14495.461,57406.117,16436.496,0,30122.314,
3491,355.1027180258721,2.3027866,,,,,,,,,,,4278757.0,60195.79,61205.52,4785766.5,6691.6807,5284312.0,7856201.0,143194.36,12129.954,23540.477,58843.188,266192.28,1764.4158,166000.7,295404.9,6794.02,0,7755068.5,
3493,278.1700309252077,2.3554862,,,,,,,,,,,0,0,0,0,0,0,0,1777.1665,0,0,364447.7,0,0,0,0,0,0,0,
3494,394.24432427098657,2.3048553,,,,,,,,,,,0,0,2132.0857,0,0,0,3239.7056,1421.5824,0,0,15251.968,0,0,0,0,0,0,0,
3495,147.04418570887623,2.3574376,,,,,,,,,,,45965.14,11216.252,44376.68,14578.969,7504.386,20262.541,45190.605,165200.95,35636.844,33982.58,34152.082,18254.709,28757.482,14650.553,61630.375,17238.531,0,42751.055,
3497,404.11885048700276,2.3701367,,,,,,,,,,,1360.9834,0,0,0,47649.08,0,0,0,0,0,1361.7949,707.43317,12796.697,0,2983.337,57006.098,0,2433.0283,
