row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001140_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001139_01_01.mzML Peak area,1685365277_ALC_dbgi_001145_01_01.mzML Peak area,1685365277_ALC_dbgi_001143_01_01.mzML Peak area,1685365277_ALC_dbgi_001141_01_01.mzML Peak area,1685365277_ALC_dbgi_001151_01_01.mzML Peak area,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_001148_01_02.mzML Peak area,1685365277_ALC_dbgi_001156_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001157_01_01.mzML Peak area,1685365277_ALC_dbgi_001149_01_01.mzML Peak area,1685365277_ALC_dbgi_001173_01_01.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_001160_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001158_01_01.mzML Peak area,1685365277_ALC_dbgi_001147_01_01.mzML Peak area,1685365277_ALC_dbgi_001178_01_01.mzML Peak area,1685365277_ALC_dbgi_001159_01_01.mzML Peak area,1685365277_ALC_dbgi_001177_01_02.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,1685365277_ALC_dbgi_001163_01_01.mzML Peak area,1685365277_ALC_dbgi_001176_01_01.mzML Peak area,1685365277_ALC_dbgi_001169_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001184_01_01.mzML Peak area,1685365277_ALC_dbgi_001166_01_01.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,1685365277_ALC_dbgi_001187_01_01.mzML Peak area,1685365277_ALC_dbgi_001174_01_01.mzML Peak area,1685365277_ALC_dbgi_001186_01_01.mzML Peak area,1685365277_ALC_dbgi_001183_01_01.mzML Peak area,
11001,226.1073415838318,2.544876,,,,451,291,[M-2H2O+NH4]+,,3,10829;10881;11001,244.09465,0,0,0,0,0,10597.141,40442.453,94196.12,0,0,0,0,0,0,0,0,0,21028.92,0,0,0,0,0,36569.96,0,0,0,0,0,32084.451,103354.94,0,0,18623.984,0,0,65668.22,0,0,
11002,353.21695880930685,2.544944,,,,41,298,[M+H]+,,1,11031,352.20965,0,0,0,0,0,0,7440.825,0,0,0,0,0,0,0,0,0,0,21726.291,0,0,0,0,0,46227.81,0,0,0,0,13118.752,0,5067.3535,0,0,227827.7,0,0,0,0,54207.85,
11009,546.181719509751,2.5456557,,,,985,,,,,,,0,0,0,0,0,0,0,0,0,0,0,16288.3545,0,0,0,0,0,0,0,0,0,0,0,0,30486.924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11012,262.1284968610704,2.546512,,,,451,291,[M+NH4]+,,5,10829;10881;11033;11012;10965,244.09465,0,0,0,0,0,47839.08,208796.86,344037.4,0,0,0,0,0,0,0,0,0,84921.805,0,0,0,0,0,189633.23,0,38825.67,0,0,86875.414,134022.8,615026.94,0,0,74121.83,0,0,274760.9,0,0,
11013,277.09220864245964,2.54693,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134583.14,0,0,0,0,0,52817.258,0,0,0,0,0,0,0,0,0,0,0,0,0,120924.79,0,0,0,0,
11014,208.09682961532124,2.5469375,,,,451,291,[M-3H2O+NH4]+,,3,10829;10881;11014,244.09465,0,0,0,0,0,0,36708.4,78997.164,0,0,0,0,0,0,0,0,0,19699.48,0,0,0,0,0,47596.605,0,0,0,0,27066.836,45389.23,99536.1,0,0,17089.838,0,0,59653.934,0,0,
11016,219.10197292526487,2.547138,,,,,,,,,,,0,16560.96,0,0,0,8448.517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11019,209.0813992848027,2.5477293,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104255.76,0,0,0,0,0,0,
11020,420.187527109728,2.5477293,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236651.62,0,0,0,0,0,0,
11023,488.13975784456085,2.5479333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,232479.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11026,288.1451022605535,2.5484896,,,,,,,,,,,0,39430.293,0,0,0,0,0,8126.445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8706.619,0,4977.809,0,0,0,0,0,0,0,0,
11031,375.1988441866947,2.5495276,,,,41,298,[M+Na]+,,2,11002;11031,352.20965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58019.85,0,0,0,0,13702.207,
11033,227.09137499208802,2.549767,,,,451,291,[M-H2O+H]+,,5,10834;10829;10881;11033;11012,244.09465,0,0,0,0,0,227317.4,564292.4,865003.75,0,0,0,0,0,0,0,0,0,319639.62,0,0,0,0,0,542194.06,0,178394.47,0,0,286212.16,425583.34,1960921.6,0,19677.838,253865.73,0,17202.717,970716.3,0,11131.625,
11035,425.1417589366657,2.5501983,,,,,,,,,,,0,0,0,0,0,0,58850.5,0,0,0,0,0,0,0,0,0,0,115738.87,0,0,0,0,0,0,0,0,0,0,74131.62,0,0,0,36242.164,0,0,0,0,0,6559.244,
11037,511.1060933775055,2.5507336,,,,513,299,[M+Na]+,,4,11053;11037;11028;10975,488.11619,0,0,0,0,0,0,0,0,0,0,0,128141.4,0,0,0,0,33558.832,0,0,0,0,0,0,0,52308.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11040,464.17625030283523,2.552505,,,,,,,,,,,0,0,0,0,26727.75,0,0,0,0,0,0,0,0,0,0,0,0,7977.773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11043,207.06533896962077,2.5528407,,,,451,,,,,,,5295.399,0,0,15462.053,0,0,0,0,0,9525.456,34116.93,0,5797.0386,11796.169,0,0,0,0,12961.807,0,18654.084,0,28016.84,8731.793,0,0,0,8009.766,4272.48,0,57245.777,0,0,0,0,0,6241.897,30389.785,0,
11044,209.11752429330716,2.5531604,,,,,,,,,,,6884.2827,0,24346.969,0,0,0,0,0,0,0,21719.234,0,0,13206.536,0,15505.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11112.937,0,
11045,288.144184436293,2.5536294,,,,,,,,,,,0,0,0,0,0,0,116040.586,0,0,0,0,0,0,6322.689,0,5788.936,0,0,0,0,12003.336,0,74618.72,0,0,0,0,7846.004,0,0,0,0,0,0,0,0,0,0,0,
11053,453.1025967312384,2.5544112,,,,513,299,[M-2H2O+H]+,,3,11037;11053;11028,488.11619,0,0,0,0,0,0,0,0,0,0,0,67900.5,0,0,0,0,4986.6777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11054,935.2093887454757,2.5544038,,,,,,,,,,,0,0,12711.208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11055,429.13648537607196,2.5549743,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,6794.4375,0,0,0,0,0,0,0,0,53336.438,9393.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11057,420.18632077661124,2.5553741,,,,,,,,,,,0,0,0,0,0,0,418400.34,0,0,0,0,0,0,0,0,0,0,1020606.44,0,0,0,54621.09,69870.164,210635.44,0,0,0,0,625881.94,11465.769,22737.754,0,0,0,0,7868.909,0,0,56075.66,
11058,331.1022448970698,2.5553846,,,,,,,,,,,0,0,0,41281.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38729.42,0,0,0,0,0,0,0,
11059,139.03895406445156,2.5555282,,,,,,,,,,,0,0,0,0,7465.4927,37557.18,93032.234,159167.33,11971.637,0,0,0,0,0,0,0,4951.3433,60608.867,0,0,0,0,0,104495.41,7592.767,36416.805,0,0,58720.406,85440.15,284017.2,0,12250.19,53148.703,0,8473.909,106632.18,0,102985.945,
11064,289.07071670454036,2.5560203,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,25593.158,0,0,0,0,15025.977,0,0,0,0,0,0,0,6056.054,0,0,0,0,0,0,0,0,5933.9126,0,0,0,0,115530.66,
11066,310.09220642498457,2.5564635,,,,,,,,,,,0,0,0,4970.7954,0,0,0,0,14696.695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11067,409.1109757891284,2.5568564,,,,161,287,[M+Na]+,,3,11067;10759;10905,386.12158,111889.6,0,0,0,0,0,0,0,0,4756.214,14305.869,0,5249.85,190884.67,0,0,0,0,0,0,19030.596,0,0,0,0,0,0,6589.303,0,0,0,0,0,0,0,0,0,171602.73,0,
11068,448.1817403898867,2.5568578,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,8220.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8502.792,0,
11069,225.07581639383463,2.5571122,,,,451,,,,,,,19102.316,0,0,28200.613,0,14305.771,42747.93,52722.34,0,15551.803,60590.188,0,9883.486,40659.086,0,7499.3027,0,26114.098,21983.574,0,31552.5,0,89278.625,44974.7,0,21017.564,0,12925.243,42157.223,31135.059,305886.66,17734.28,11585.934,17274.535,0,13627.713,77600.39,67236.375,5745.4326,
11070,213.0756943429259,2.5580215,,,,,,,,,,,0,0,0,0,0,0,0,39910.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65370.902,0,0,
11072,404.1188457377788,2.5585768,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18910.799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11075,360.1290205817519,2.558757,,,,,,,,,,,9065.027,36541.656,39413.24,21850.104,0,0,0,0,0,19093.387,40273.586,0,8389.096,0,44370.445,28847.764,0,0,0,0,26321.115,24652.734,0,0,0,0,0,7803.9404,5133.745,0,0,0,0,5887.5513,30922.111,0,0,6758.908,0,
11078,252.1229746043273,2.5590463,,,,158,,,,,,,0,0,0,0,0,0,43513.06,122592.69,0,0,0,0,0,0,0,0,0,8577.499,0,0,0,0,0,23550.727,0,0,0,0,9059.914,15778.779,16657.926,0,0,0,0,0,32430.889,0,0,
11080,418.18612280030334,2.5599878,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142683.22,
11081,416.11864462470265,2.560162,,,,,,,,,,,57323.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11082,472.2544174493307,2.5602076,,,,,,,,,,,0,0,0,87297.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11083,391.15971398756943,2.560482,,,,48,301,[M+H]+,,1,11111,390.15251,0,0,0,0,9683.881,68672.766,43046.53,22726.469,0,0,0,0,0,0,0,0,0,60987.688,0,0,0,0,0,20997.943,0,14386.882,0,0,31770.412,48089.223,15517.028,0,46817.297,21550.387,0,22224.057,0,0,0,
11085,147.63072959093788,2.560889,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87823.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11086,178.15908468252601,2.560889,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43232.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11088,229.1070332714058,2.56089,,,,48,,,,,,,0,0,0,0,18237.371,261144.11,225547.34,84734.78,0,0,0,0,0,0,0,0,0,333156.34,0,0,0,0,18537.57,127906.7,0,85846.195,0,0,186345.6,255853.48,65174.734,0,13497.854,165547.25,0,109992.39,29507.078,0,45495.547,
11089,294.25412132733294,2.560889,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2960691.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11091,296.2607000178565,2.560889,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41419.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11092,353.0843960794988,2.5610056,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15388.726,0,0,0,0,0,0,0,
11094,447.14941411903993,2.5612898,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17069.164,0,0,0,0,0,39320.57,0,0,0,0,0,0,0,0,0,43793.95,0,0,0,0,0,
11095,179.0701640937779,2.5614994,,,,48,,,,,,,0,0,0,0,0,44326.508,51703.164,30011.24,0,0,0,0,0,0,0,0,0,78867.87,0,0,0,0,4338.3013,56485.035,0,22012.42,0,0,54856.805,67875.95,24026.97,0,7320.759,89871.53,0,22892.574,0,0,15955.977,
11096,413.1418527534878,2.5615265,,,,305,,,,,,,0,0,0,0,31603.793,46531.46,48342.66,28809.883,0,0,0,0,0,0,0,0,0,60880.438,0,0,0,0,0,15530.761,0,0,0,0,31533.441,47263.16,22269.182,0,73884.82,32264.688,0,43648.71,16138.504,0,42527.13,
11098,441.1158177022314,2.56216,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,16275.471,0,0,0,0,0,0,0,0,40357.406,0,0,0,0,0,36006.555,0,0,29471.016,0,0,0,0,0,0,0,
11099,504.13505568426115,2.5622911,,,,1006,,,,,,,0,0,0,0,0,0,0,0,0,0,0,47558.344,0,0,0,0,0,0,0,0,0,0,0,0,36234.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11103,300.15980774990817,2.563497,,,,,,,,,,,0,0,0,0,0,0,0,0,0,130155.57,0,0,0,0,0,9095.356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11106,436.2178509637825,2.563915,,,,305,,,,,,,0,0,0,0,31984.342,51346.73,29562.102,13731.286,0,0,0,0,0,0,0,0,0,44550.457,0,0,0,0,4333.2397,12912.755,0,12636.152,0,0,31331.824,36145.613,0,0,102205.75,30350.79,0,84748.81,0,0,49599.723,
11107,526.2278205069321,2.563934,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28450.121,0,19208.113,0,0,0,0,0,0,0,0,0,22630.643,0,0,0,
11111,408.1864087558879,2.5650122,,,,48,301,[M+NH4]+,,2,11111;11083,390.15251,0,0,0,0,22171.504,403624.3,385865.0,119479.555,0,0,0,0,0,0,0,0,0,541970.44,0,0,0,0,22736.79,171869.94,0,141887.47,0,0,296304.0,404336.38,68964.84,0,288056.3,137709.56,0,178092.16,27124.01,0,63141.18,
11116,690.2088024629148,2.565419,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,14556.048,0,0,0,0,24019.207,0,0,0,0,0,0,0,39143.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11120,434.2385304182183,2.5658202,,,,113,,,,,,,0,0,332092.84,0,0,0,0,0,0,0,14518.247,0,0,14241.086,0,357137.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12651.61,0,
11126,360.1658791277691,2.566266,,,,,,,,,,,18270.434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7595.26,0,0,0,0,0,0,0,
11128,131.04929053376685,2.5666106,,,,,,,,,,,20809.186,0,23353.229,0,0,6802.99,10111.048,18127.678,0,0,12694.933,0,0,0,0,0,0,0,0,0,0,5735.9795,0,15235.876,0,0,76399.74,0,4603.593,6286.828,29392.992,0,0,18774.139,0,0,16756.88,0,0,
11139,209.1172086965762,2.5705373,,,,,,,,,,,45401.168,0,45701.18,9179.181,0,30692.979,0,0,14500.354,0,17536.758,0,0,13399.92,0,26175.457,0,0,0,0,0,0,16485.754,0,0,39919.62,0,0,0,0,0,0,0,0,0,31252.783,0,15491.017,0,
11140,336.1651212143307,2.5707417,,,,854,302,[M+NH4]+,,2,11140;11175,318.13138,0,0,0,0,0,11566.163,107060.04,91334.53,0,0,0,0,0,0,0,0,0,54255.29,0,0,0,0,0,30198.562,0,0,0,0,30473.902,18379.664,62526.344,0,0,29034.463,0,0,33135.234,0,0,
11142,389.1791855383668,2.5709274,,,,,,,,,,,0,0,0,6670.6997,0,0,0,0,0,0,0,0,0,0,0,29018.477,0,0,0,0,0,0,0,0,0,0,0,0,12116.124,0,0,0,0,15618.232,0,0,0,0,14881.1,
11147,146.08120744206906,2.5710845,,,,,,,,,,,0,0,0,345488.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11149,298.2014609245984,2.5710845,,,,,,,,,,,0,0,0,7002478.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11152,300.20666892444325,2.5710845,,,,,,,,,,,0,0,0,130950.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11153,320.18336228114026,2.5710845,,,,,,,,,,,0,0,0,55309.992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11154,336.15722830658933,2.5710845,,,,,,,,,,,0,0,0,35602.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11155,442.2284567814805,2.5710845,,,,,,,,,,,0,0,0,31600.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11158,301.1634983162028,2.571639,,,,,,,,,,,0,0,0,0,0,0,0,0,0,24451.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11162,905.2355969462304,2.5721047,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364613.03,0,0,0,45877.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390722.7,0,0,0,0,
11163,800.2423702843759,2.5722172,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21364.69,0,0,0,9223.756,0,0,0,0,0,22428.734,0,0,0,
11168,451.12381169639593,2.57343,,,,,,,,,,,0,0,0,0,0,0,0,0,67145.92,0,0,0,0,0,0,0,0,0,0,0,0,575063.5,0,8719.499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11170,448.2150691142838,2.5735254,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49538.9,31245.883,0,0,0,0,0,0,0,0,0,
11172,291.0863323039023,2.5736892,,,,890,,,,,,,0,0,0,0,0,0,0,0,196300.1,0,0,0,0,0,0,0,116679.875,0,0,0,0,0,0,0,104499.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1789908.8,
11173,337.0919397594101,2.5738797,,,,,,,,,,,0,0,0,0,5896.947,0,8311.906,7224.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16595.865,0,
11176,485.2594890768484,2.5740573,,,,,,,,,,,0,0,0,0,11864.309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8185.131,129606.89,0,0,0,0,18094.943,
11177,318.20274909154875,2.5740962,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,13282.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19070.807,0,0,0,0,0,0,0,0,0,0,0,
11179,518.1506403958942,2.5745587,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,9730.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12101.604,0,
11181,138.05507453332663,2.5746126,,,,,,,,,,,0,43756.39,0,25172.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11183,355.1025048143652,2.5750341,,,,85,308,[M+H]+,,6,11222;11212;11247;11191;11183;11219,354.09527,0,287468.5,180326.64,23540.688,2431525.2,527133.1,740735.56,1292117.8,0,225770.72,675431.7,0,0,0,510387.22,457312.22,29030.998,509809.1,206016.28,0,0,4140.728,1996205.4,2327883.0,0,552079.75,0,0,793231.5,806321.06,1997025.9,0,2635127.0,2273054.0,432127.97,773902.8,1288600.5,0,1687364.1,
11184,332.21853577154167,2.5751512,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9381.765,0,0,0,0,0,0,0,0,0,0,0,
11187,780.1546256327651,2.5751913,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,10272.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11193,388.1240673199436,2.575972,,,,85,,,,,,,0,0,0,0,22370.914,0,11706.727,25974.5,0,0,9917.375,0,0,0,7324.1885,0,0,12066.527,0,0,0,0,34170.344,29249.918,0,0,18328.842,0,12501.281,15871.328,25873.227,0,30833.953,24973.297,4804.311,9639.154,24302.654,0,19383.674,
11197,263.1026604279819,2.5762243,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,12830.639,0,0,0,0,0,0,0,0,6939.9873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7221.571,0,
11199,448.2178798658651,2.5762944,,,,200,,,,,,,0,12943.346,10745.758,0,34098.64,0,0,0,11392.791,0,0,0,0,0,19324.611,0,0,67014.81,12049.999,0,0,13352.043,106444.516,0,0,0,0,0,21474.965,0,0,56702.99,0,0,13677.809,0,0,0,62507.797,
11200,448.163673400991,2.5764132,,,,231,,,,,,,0,0,0,0,0,3.7888204E7,1458668.2,0,0,0,0,0,0,0,0,0,0,525226.06,0,0,0,0,0,0,0,4.9967304E7,0,0,2126148.5,1.2467988E7,24467.979,0,16404.396,0,0,4.867855E7,0,0,0,
11201,353.08687435961446,2.5765276,,,,85,310,[M+H]+,,2,11232;11216,352.07956,0,15234.43,10877.539,0,90153.984,40353.93,60831.52,101905.81,0,12452.773,40763.32,0,0,0,31177.229,26656.006,0,50127.465,11160.625,0,0,0,131633.83,117902.46,0,34679.137,5661.314,0,48376.395,61944.43,86887.29,0,115273.53,97105.31,23540.445,52941.82,90035.83,0,70487.9,
11202,541.1164893864303,2.576525,,,,985,304,[M+Na]+,,2,11202;11203,518.12675,0,0,0,0,0,0,0,0,0,0,0,226765.88,0,0,0,0,123494.234,0,0,0,0,0,0,0,378550.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11203,557.0893820369611,2.576525,,,,985,304,[M+K]+,,2,11202;11203,518.12675,0,0,0,0,0,0,0,0,0,0,0,48899.266,0,0,0,0,21155.256,0,0,0,0,0,0,0,73500.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11204,564.1922763549263,2.576525,,,,985,,,,,,,0,0,0,0,0,0,0,0,0,0,0,127754.89,0,0,0,0,64760.64,0,0,0,0,0,0,0,231932.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11205,401.1641662112999,2.57681,,,,85,,,,,,,0,0,0,0,58272.1,0,0,0,0,0,34026.36,0,0,0,0,0,0,0,0,0,0,0,56327.754,0,0,0,0,0,0,0,0,0,64552.53,0,0,0,0,0,0,
11206,922.2627826036938,2.5768607,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39821.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11210,135.04420621012238,2.5770643,,,,85,,,,,,,17463.732,0,17209.154,0,29436.742,0,22152.02,43882.848,0,5746.0244,21137.85,9844.446,0,6003.7334,10451.797,13019.997,0,17416.113,0,0,0,0,39570.832,43734.074,57713.918,11256.138,0,0,22642.594,21334.43,55070.188,0,46215.21,32800.83,10544.847,0,38529.98,5094.4575,41920.855,
11211,393.1650350894851,2.5770688,,,,,,,,,,,0,0,0,0,0,0,11214.054,39662.04,0,0,0,0,0,0,0,0,0,27003.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11212,372.12915653973533,2.5771163,,,,85,308,[M+NH4]+,,5,11222;11212;11191;11183;11219,354.09527,0,267679.06,173657.88,20117.486,1470364.5,554565.6,763905.5,1465673.4,0,207873.9,588262.3,0,0,0,399271.94,437869.25,29491.598,575582.4,178601.62,0,0,0,1803651.6,2456639.0,0,553071.6,0,0,748473.1,862805.06,1887411.6,0,2002730.6,1833137.8,315214.03,758891.75,1285700.8,0,1796230.4,
11214,391.04269798835554,2.577345,,,,85,310,[M+K]+,,2,11232;11214,352.07956,0,15447.213,0,0,81001.16,0,22109.457,32051.115,0,0,41852.656,0,0,0,26798.898,30143.309,0,12852.943,0,0,0,0,90662.8,23133.281,0,0,0,0,30938.756,18072.482,49363.137,0,46739.066,18975.344,19635.572,6322.916,35129.73,0,21919.205,
11216,370.1134569405879,2.5776453,,,,85,310,[M+NH4]+,,3,11201;11232;11216,352.07956,0,163613.39,135345.88,8079.464,1107242.1,472965.3,632405.9,1099639.2,0,152781.45,424946.78,17307.236,0,0,347937.84,302922.44,19165.846,574252.06,139273.3,0,0,0,1466756.5,1345631.1,0,423234.44,0,0,540532.5,690083.75,975587.6,0,1316793.9,1167740.2,271924.72,551104.3,948099.7,0,864559.6,
11217,193.0708693554608,2.5776649,,,,85,,,,,,,0,15865.408,9493.222,0,150157.53,0,46018.754,100340.484,0,11747.074,33293.098,0,0,0,24347.572,0,0,0,0,0,0,0,116801.164,165971.12,0,0,0,0,47800.48,56851.418,136717.39,0,152455.5,114148.73,0,43343.94,82135.47,0,117111.16,
11219,377.0844518598023,2.5778353,,,,85,308,[M+Na]+,,4,11212;11191;11183;11219,354.09527,0,56360.33,32161.516,0,149417.98,40753.137,104630.375,127170.016,0,43376.29,98529.3,0,0,0,74835.93,98027.74,8297.366,59374.996,39943.707,0,0,0,192197.4,141155.69,0,43561.473,0,0,137077.28,80542.07,143893.1,0,235000.44,154762.56,60036.137,55148.08,204619.67,0,225863.27,
