row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001140_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001145_01_01.mzML Peak area,1685365277_ALC_dbgi_001139_01_01.mzML Peak area,1685365277_ALC_dbgi_001143_01_01.mzML Peak area,1685365277_ALC_dbgi_001151_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001156_01_01.mzML Peak area,1685365277_ALC_dbgi_001148_01_02.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001157_01_01.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_001141_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1685365277_ALC_dbgi_001160_01_01.mzML Peak area,1685365277_ALC_dbgi_001173_01_01.mzML Peak area,1685365277_ALC_dbgi_001159_01_01.mzML Peak area,1685365277_ALC_dbgi_001149_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_001147_01_01.mzML Peak area,1685365277_ALC_dbgi_001158_01_01.mzML Peak area,1685365277_ALC_dbgi_001177_01_02.mzML Peak area,1685365277_ALC_dbgi_001163_01_01.mzML Peak area,1685365277_ALC_dbgi_001186_01_01.mzML Peak area,1685365277_ALC_dbgi_001178_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001176_01_01.mzML Peak area,1685365277_ALC_dbgi_001174_01_01.mzML Peak area,1685365277_ALC_dbgi_001183_01_01.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,1685365277_ALC_dbgi_001166_01_01.mzML Peak area,1685365277_ALC_dbgi_001187_01_01.mzML Peak area,1685365277_ALC_dbgi_001184_01_01.mzML Peak area,1685365277_ALC_dbgi_001169_01_01.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,
8067,177.0546769199702,2.450465,,,,446,,,,,,,0,41442.7,0,0,0,478220.38,782129.0,1335981.2,0,74705.664,118747.45,7468.012,0,0,195295.94,0,75155.61,103491.33,8727.777,294697.44,694976.56,0,0,1698205.6,0,0,0,204998.22,0,68001.914,917034.5,0,112425.88,124395.805,956742.56,52909.562,189760.44,0,0,
8070,586.2129460410713,2.451095,,,,214,,,,,,,0,31178.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38212.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8071,310.1284684253568,2.4512527,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24949.648,0,16081.573,0,0,0,0,123764.98,0,0,0,0,0,56979.332,0,
8085,324.14409031604885,2.453772,,,,733,,,,,,,0,0,0,0,0,0,0,57481.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8734.672,0,19477.4,0,0,0,0,119501.59,0,0,0,0,0,8220.459,0,
8089,195.06527433676308,2.4561353,,,,446,,,,,,,0,5064.1875,0,0,0,346879.16,2714605.2,1357041.8,0,7953.614,0,12474.703,0,0,229529.78,1732104.6,129237.62,0,214863.75,311374.3,1156031.8,0,0,0,0,0,1471426.8,49470.836,0,0,782267.5,1091323.8,361801.2,0,2148562.8,163407.81,673136.2,2154636.5,0,
8099,314.1055491829849,2.4581268,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86318.62,0,0,0,0,0,0,0,0,23766.926,0,0,0,0,0,0,20173.979,0,0,0,0,0,10796.499,0,
8102,633.1429612330433,2.459537,,,,202,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12385.7705,0,0,0,0,0,0,0,41558.203,0,0,0,0,0,0,0,0,0,0,0,0,0,
8113,441.17345510120896,2.4617035,,,,432,,,,,,,20269.203,0,0,25052.588,0,0,0,0,0,16609.73,0,0,72176.18,0,38659.758,0,22271.86,10418.696,12743.314,0,0,0,0,0,78966.266,0,0,47217.15,0,43331.1,0,0,299917.75,0,89414.32,0,0,20476.436,15425.387,
8114,427.1211067598309,2.4617298,,,,529,,,,,,,0,0,0,0,0,40970.457,0,82768.5,0,0,0,0,0,0,0,6804.8096,0,0,0,0,114029.695,0,0,42858.63,63949.926,0,0,0,0,0,111594.89,0,0,0,0,17886.207,84052.16,12203.747,0,
8115,390.1755394989904,2.4617388,,,,600,,,,,,,0,0,0,0,0,0,0,0,0,0,0,552792.4,0,0,0,0,0,0,0,0,0,0,0,64713.344,0,0,0,0,962616.2,0,0,0,0,0,0,0,0,0,0,
8118,405.1390112162703,2.462113,,,,529,612,[M+H]+,,2,8119;8118,404.13177,0,0,0,0,0,484942.7,0,581092.1,0,0,0,0,0,0,0,63763.906,0,0,0,255848.66,764463.5,0,0,449724.47,334305.28,0,510907.3,0,0,0,953776.56,0,73456.12,0,155673.12,222306.84,537388.94,134922.45,0,
8119,422.1656221874032,2.462499,,,,529,612,[M+NH4]+,,2,8119;8118,404.13177,0,0,0,0,0,222084.42,0,259096.06,0,0,0,0,0,0,0,0,0,0,0,123812.11,324083.62,0,0,191466.28,132818.53,0,218601.88,0,0,0,419932.94,0,31348.861,0,68321.21,92560.22,244486.88,0,0,
8129,373.18357220518396,2.4651608,,,,823,606,[M+Na]+,,2,8129;7889,350.19433,0,0,0,13512.861,14921.404,0,0,29454.184,0,0,7397.7236,486554.1,15458.16,210593.2,0,0,13588.242,0,0,0,128251.97,0,0,18894.922,83451.0,565043.6,0,0,381966.94,0,19117.785,0,283008.75,0,31098.709,0,51469.797,17587.602,0,
8131,505.2255068421441,2.46553,,,,,,,,,,,0,0,0,0,0,0,0,6161.4414,0,7103.652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61296.09,15544.234,0,0,28346.828,0,0,33425.97,0,0,0,8146.04,0,0,
8136,450.1971961646317,2.4658773,,,,,,,,,,,0,0,0,0,0,51582.914,0,83875.57,0,0,0,0,0,0,0,0,0,0,0,0,159949.8,0,0,58181.047,138267.56,0,95862.94,0,0,0,163949.19,0,34496.168,0,0,0,242740.75,0,0,
8141,243.08630119789422,2.4666617,,,,529,,,,,,,0,0,0,0,0,99457.15,0,135776.08,0,0,0,0,0,0,0,44182.695,0,0,0,65262.91,166449.78,0,0,102970.086,162909.2,0,116133.22,0,0,0,217967.75,19118.975,14274.603,0,35422.2,44009.18,216564.53,146130.84,0,
8146,261.1597348941816,2.466953,,,,,,,,,,,0,0,0,0,0,1274565.1,0,0,0,0,0,0,0,0,0,0,0,0,0,67708.31,3514248.8,0,0,0,0,0,108247.32,0,0,0,391977.8,81603.77,0,0,326322.03,0,126935.03,16390.32,0,
8147,436.21795984919544,2.4669814,,,,,,,,,,,0,0,0,0,0,9241.492,0,0,0,11653.587,0,0,37691.895,0,20281.154,0,12142.6455,0,0,12636.152,12135.2295,0,0,0,34173.336,0,0,43123.664,0,19659.756,0,0,0,0,82565.78,0,0,36648.785,9543.267,
8149,328.1390020157361,2.4674299,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119272.69,0,0,0,14607.159,0,0,0,0,0,0,0,0,0,0,0,114352.914,0,0,0,0,0,0,0,
8150,743.2028552852123,2.467577,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,42855.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47393.844,0,0,0,0,0,0,0,0,0,0,
8155,451.1641951290832,2.4681675,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569731.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8166,538.2864967977258,2.469561,,,,432,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95300.53,0,0,0,0,0,0,
8169,464.2491855405558,2.469572,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10351.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8507.93,0,0,52868.06,0,0,0,0,35205.332,0,0,0,0,0,0,
8185,344.098062842341,2.4708161,,,,,,,,,,,0,16528.725,0,0,13024.889,0,0,0,56333.547,24028.73,70657.11,0,40472.58,0,26321.484,0,0,50747.855,0,0,0,25010.812,0,0,0,0,0,50932.32,0,21663.693,0,0,0,64122.215,0,0,0,0,0,
8186,321.03699776413237,2.470869,,,,1046,621,[M+K]+,,4,8265;8246;8239;8186,282.0739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135658.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99176.47,0,0,0,20962.785,0,0,0,
8218,471.0902165075233,2.4743762,,,,274,620,[M+K]+,,2,8218;8236,432.12719,0,83442.56,504188.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17264.516,0,30803.564,0,0,0,0,0,0,0,0,0,
8221,455.1162749564066,2.4746513,,,,,,,,,,,0,915007.1,1504809.6,0,895287.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91405.766,0,178338.05,0,0,0,0,0,0,0,0,0,
8225,127.03889545651066,2.4753067,,,,274,,,,,,,0,108596.99,849295.6,0,129924.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8229,484.1818691960137,2.4756777,,,,236,,,,,,,29137.943,0,0,34337.297,27954.969,0,0,0,0,0,0,0,0,0,0,0,28085.412,0,0,0,0,8166.5625,0,0,0,0,0,0,0,8695.372,0,0,0,0,0,0,0,0,39377.64,
8235,757.2185480595008,2.4761267,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,31159.08,125945.84,11518.425,76768.67,0,0,0,0,0,0,0,0,0,0,125314.555,0,0,44113.97,0,0,0,0,0,0,0,0,0,0,
8236,433.13459625718326,2.4766438,,,,274,620,[M+H]+,,2,8218;8236,432.12719,0,2861969.8,2.1336832E7,0,3133185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223719.47,0,369398.38,0,0,0,0,0,0,0,0,0,
8239,305.0631197344246,2.476844,,,,1046,621,[M+Na]+,,3,8265;8239;8186,282.0739,0,0,0,0,0,74639.07,0,0,0,0,0,0,0,0,0,560376.9,0,0,0,126087.76,0,0,0,0,0,0,0,0,0,0,0,487903.6,0,0,41421.426,128710.46,0,0,0,
8240,449.1079185068273,2.4768512,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,32133.363,166791.42,0,0,0,0,159817.69,97804.22,8619.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56088.168,0,0,0,0,162917.03,
8246,587.137069416146,2.477045,,,,1046,621,[2M+Na]+,,3,8265;8246;8186,282.0739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51698.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43046.906,0,0,0,0,0,0,0,
8251,302.15967791873857,2.478525,,,,,,,,,,,0,0,0,0,0,0,0,140318.66,0,0,0,0,0,0,0,348118.25,0,0,0,50899.387,12035.639,0,0,107844.695,0,0,105539.164,0,0,0,195281.08,185551.08,0,0,0,0,0,105104.07,0,
8255,398.2020463346082,2.479214,,,,,,,,,,,0,0,33554.7,0,0,359061.75,109589.055,35311.64,0,0,0,0,0,5927.738,0,10462.731,0,0,0,847497.75,81830.85,0,0,100434.086,65575.086,0,132655.08,0,0,10370.773,74447.75,7570.82,290334.56,0,154772.2,0,81266.38,67694.65,0,
8256,611.1613279013719,2.479451,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228497.19,0,0,0,53275.29,0,0,0,0,0,0,0,0,0,0,0,50606.465,0,0,0,0,0,
8257,347.1699118590977,2.4795437,,,,,,,,,,,0,0,0,0,0,13047.25,0,24182.818,0,0,0,0,0,0,0,0,0,0,0,0,38495.38,0,0,53401.48,0,0,0,0,0,0,22779.215,0,19321.963,0,50905.297,44497.48,0,0,0,
8258,382.20712742228767,2.4795718,,,,996,,,,,,,0,0,0,13247.967,0,43753.984,82072.21,203773.42,0,0,0,0,0,0,0,0,0,0,0,30411.375,0,0,0,0,4005.483,0,0,0,0,0,126955.51,0,155083.36,0,278164.44,44096.93,140274.81,0,0,
8265,283.0812103459181,2.4804618,,,,1046,621,[M+H]+,,3,8246;8239;8186,282.0739,0,0,0,0,0,94404.19,0,0,0,0,0,0,0,0,0,686077.75,0,0,0,181836.39,0,0,0,0,0,0,0,0,0,0,0,454239.78,0,0,46663.504,196812.64,0,0,0,
8267,336.2016867041602,2.480661,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114663.195,0,0,
8269,416.15540082152745,2.481193,,,,780,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13545.688,0,0,0,0,0,0,168023.75,0,0,0,0,0,0,
8270,209.04445541155619,2.4816158,,,,780,624,[M+ACN+2H]+2,,2,8273;8270,375.04659,0,0,0,0,0,0,62954.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295070.72,0,0,0,12929.899,0,0,
8272,394.2436204869381,2.4820664,,,,547,,,,,,,0,0,0,0,0,0,16009.818,0,40092.832,0,0,187131.8,0,0,0,0,0,0,0,0,0,0,0,0,12406.455,12036.257,0,0,81626.64,0,0,0,22055.658,0,11588.068,0,0,0,0,
8274,300.1077101948881,2.4822676,,,,,,,,,,,0,0,0,0,0,123288.36,0,0,0,0,0,0,0,0,0,982126.0,0,0,0,250753.39,0,0,0,0,0,0,0,0,0,0,0,561887.5,0,0,56702.77,215558.52,0,0,0,
8283,349.0895080864986,2.483653,,,,,,,,,,,13401.361,0,0,0,0,0,0,0,0,0,0,28670.576,0,0,32594.043,0,0,11892.279,0,0,0,0,0,0,0,0,0,0,27870.4,0,0,0,0,0,0,0,0,0,9360.091,
8295,390.11822268114787,2.484893,,,,1046,,,,,,,0,0,0,0,0,0,0,18306.123,0,0,0,0,0,0,0,134143.55,0,0,0,0,15463.355,0,0,42736.117,0,0,0,0,0,0,0,26577.652,0,0,0,0,0,44037.523,0,
8303,270.07945266515543,2.4869838,,,,,,,,,,,0,0,0,0,0,60109.59,0,0,0,0,0,0,0,0,0,0,0,0,0,79522.31,0,0,0,0,0,0,0,0,0,0,38360.734,0,0,0,0,0,0,0,0,
8308,147.044087941657,2.4885857,,,,1046,,,,,,,0,0,0,0,0,774166.7,141205.16,0,0,0,0,97022.445,0,65338.914,0,5533723.0,0,22888.26,37833.227,1494432.0,0,15592.97,0,0,81820.164,145515.36,0,0,142097.94,0,0,3410095.8,62147.867,5059.4043,477760.62,1653251.9,55989.395,0,24659.152,
8310,478.19256052077714,2.4891212,,,,,,,,,,,0,204277.69,258660.1,0,0,0,0,0,47609.934,24278.908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68672.91,0,51827.953,0,0,0,0,0,0,0,0,0,
8323,371.1677007503074,2.491487,,,,547,,,,,,,0,0,0,0,0,0,29097.459,0,20098.371,0,0,349115.22,0,0,0,0,0,0,0,0,27902.658,0,0,0,18552.45,39831.3,0,0,178654.39,0,0,0,28633.117,4795.6455,26949.203,0,0,0,0,
8330,935.2455187969623,2.492592,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,134376.0,0,0,0,0,0,401991.78,338601.06,22722.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90592.77,0,0,0,0,407121.44,
8331,409.1129316022414,2.49275,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28181.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8345,534.181693318765,2.4949632,,,,,,,,,,,0,0,0,0,0,0,12526.238,8968.63,0,0,0,51061.547,0,0,0,0,0,0,0,8963.889,10558.109,0,0,12845.758,0,0,19106.598,0,18030.334,0,0,6224.6235,11304.176,0,0,0,40301.305,19561.312,0,
8356,366.212203743,2.4960084,,,,,,,,,,,0,0,0,0,7070.9287,0,29585.27,0,15983.642,0,0,225165.58,0,0,0,0,0,0,0,0,24379.842,0,0,0,7188.096,26171.312,8402.394,0,150146.11,0,0,0,0,7425.379,19588.77,0,12387.418,18544.887,0,
8357,181.04959089664183,2.496151,,,,,,,,,,,0,42406.76,18931.809,0,0,0,0,0,0,62777.734,103222.73,0,0,0,0,244721.08,0,0,0,0,0,0,0,0,0,0,0,69722.625,0,0,0,358891.0,0,209824.47,391724.97,0,0,0,0,
8359,952.2708633546476,2.496569,,,,1985,,,,,,,0,0,0,0,0,0,0,0,0,0,25197.36,0,0,0,0,0,51896.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8366,325.0920428438085,2.4973662,,,,109,,,,,,,121578.46,97702.44,0,61879.223,54978.195,0,0,0,0,150054.66,0,0,27818.883,0,23353.08,0,24194.285,0,13646.474,0,0,0,0,0,0,0,0,127171.84,0,6096.454,0,0,0,11221.989,0,0,0,0,48173.72,
8379,332.1125894451042,2.504565,,,,947,,,,,,,0,0,0,0,0,0,0,16940.775,0,0,0,0,0,0,0,62524.504,0,0,0,0,23491.643,0,0,23320.154,0,0,18459.629,0,0,0,0,0,0,0,0,0,0,11173.539,0,
8380,339.1074715322767,2.5047078,,,,885,628,[M-3H2O+2H]+2,,2,8390;8380,730.23207,0,0,0,0,0,0,266644.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30840.932,0,0,
8384,300.15955751319365,2.5049813,,,,,,,,,,,130155.57,0,0,0,0,0,0,0,0,0,0,0,106972.97,0,1175434.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8394,283.10775841024304,2.5069969,,,,973,,,,,,,0,0,0,0,0,0,0,0,144707.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8402,387.12839498455713,2.5086122,,,,109,640,[M+H]+,,2,8448;8638,386.12164,0,61354.902,0,0,0,4209.067,0,0,0,108968.33,0,0,0,0,0,7475.499,0,0,0,0,0,0,0,65048.688,0,0,0,84856.51,0,0,0,0,0,0,0,0,0,0,0,
8404,387.16252197274,2.5091703,,,,51,,,,,,,0,0,0,0,0,14932.471,49994.086,0,0,0,0,0,0,0,0,16545.375,0,0,0,0,237341.88,0,0,115953.91,0,0,0,0,0,0,0,13541.056,0,0,117299.484,0,96544.91,14400.673,0,
8410,494.15053717435194,2.511208,,,,547,626,[M+NH4]+,,2,8364;8410,476.11671,0,0,0,0,0,0,0,0,0,0,0,29331.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73912.43,0,0,0,0,0,0,0,0,0,0,
8416,265.1548725259357,2.514686,,,,797,,,,,,,0,0,0,0,0,0,0,0,0,0,20899.5,0,0,15981.653,0,0,0,0,0,0,0,0,0,0,0,16684.807,0,0,0,0,0,0,0,23173.8,43351.523,0,0,0,0,
8420,165.05468379835386,2.5153694,,,,,,,,,,,15094.118,0,0,0,0,0,0,0,46020.836,0,0,0,9373.737,21907.912,0,0,16138.115,11543.813,0,0,0,9092.982,0,0,351457.53,0,0,0,223518.45,0,0,1074814.6,0,0,0,0,0,0,14781.156,
8421,439.122662926941,2.5156662,,,,1428,636,[M+Na]+,,2,8421;8495,416.13309,29442.047,0,0,25345.365,30781.77,0,0,0,0,0,0,0,27731.557,0,15233.424,0,8991.41,0,0,0,0,0,0,0,0,0,0,0,0,116626.45,0,0,0,0,0,0,0,0,5305.4907,
8427,444.2597482966208,2.5167305,,,,2013,635,[M+H]+,,2,8427;8428,443.25241,0,0,2743552.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8443,238.0712019591146,2.519809,,,,547,634,[M+H]+,,2,8443;8409,237.06389,0,0,0,0,0,0,0,0,0,0,0,314222.3,0,0,0,0,0,0,0,0,0,0,0,0,0,71745.42,0,0,387942.62,9580.899,0,0,0,0,0,0,0,0,0,
8448,404.1558807661824,2.5204635,,,,109,640,[M+NH4]+,,3,8402;8448;8638,386.12164,0,237164.38,0,0,0,0,7066.728,0,0,339536.22,0,0,0,0,0,0,0,0,0,0,0,0,0,22666.553,0,0,0,277317.6,0,0,0,0,0,0,0,0,0,0,0,
8451,307.1765383372922,2.522037,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17138.812,0,0,0,590577.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8455,320.1705041946645,2.5232673,,,,2284,,,,,,,0,0,0,0,0,0,0,37498.273,0,0,0,0,0,0,0,21303.05,0,0,0,0,11460.081,0,0,17879.4,5953.3374,0,58588.754,0,0,0,23625.371,54987.742,0,0,0,0,11041.543,119628.13,0,
8456,511.1785992896645,2.5234654,,,,238,643,[2M+Na]+,,2,8456;8472,244.09462,0,0,0,0,0,0,0,88561.72,0,0,0,0,0,0,0,45732.133,0,0,0,0,31188.357,0,0,69352.03,0,0,35923.22,0,0,0,50040.848,73375.1,0,0,0,0,0,250261.58,0,
8472,283.05772130780963,2.5251324,,,,238,643,[M+K]+,,4,8512;8490;8456;8472,244.09462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137110.81,0,0,0,15785.666,52916.83,0,0,145234.78,0,0,206529.61,0,0,0,246175.1,135466.61,0,0,46956.28,0,0,808509.9,0,
8475,284.14918351603967,2.5261102,,,,,,,,,,,0,0,0,0,0,32033.408,0,0,0,0,0,0,0,0,0,0,0,0,0,3601.273,25175.623,0,0,169641.19,26027.955,0,187653.39,0,0,0,411452.38,357998.34,0,0,36063.6,0,0,260990.16,0,
8476,244.11787567097383,2.526357,,,,238,643,[M-H2O+NH4]+,,2,8490;8476,244.09462,0,0,0,0,0,22968.734,0,85910.1,0,0,0,0,0,0,0,113268.67,0,0,0,0,32168.738,0,0,70366.79,0,0,38897.098,0,0,0,59995.613,87743.87,0,0,0,0,0,187982.36,0,
8477,290.15975136672273,2.5265357,,,,,,,,,,,0,0,0,0,0,236054.94,0,1011086.94,0,0,0,0,0,0,0,1045130.94,0,0,0,210849.83,512577.25,0,0,785952.44,0,0,828522.2,0,0,0,723499.0,0,0,0,450815.53,0,11449.279,1180801.0,0,
8484,280.1542297080487,2.5290608,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362105.12,0,0,0,0,0,0,0,69031.88,114026.234,0,0,0,0,0,0,181353.3,0,0,18451.502,0,0,0,0,
8487,396.16475264223493,2.5292792,,,,,,,,,,,0,0,0,0,0,0,0,12324.68,0,0,0,0,0,0,0,70785.73,0,0,0,0,22440.852,0,0,0,0,0,0,0,0,0,0,21640.803,0,0,0,0,0,14866.342,0,
8488,432.1866991536062,2.5294838,,,,109,,,,,,,0,107053.72,0,0,0,0,0,0,0,222277.25,0,0,0,0,0,0,0,0,0,0,0,0,0,6411.2773,0,0,0,254766.1,0,0,0,0,0,0,0,0,0,0,0,
8490,267.0838321604162,2.530372,,,,238,643,[M+Na]+,,6,8594;8490;8476;8544;8472;8588,244.09462,0,0,0,0,0,73999.9,0,473335.53,0,0,0,0,0,0,0,379634.72,0,0,0,52954.582,241811.55,0,0,346644.97,17699.814,0,269986.2,0,0,0,387398.5,466641.53,0,0,211138.55,0,0,1159968.1,0,
8495,434.1665584708093,2.5307732,,,,1428,636,[M+NH4]+,,2,8421;8495,416.13309,0,0,0,0,0,0,0,0,0,0,0,0,27736.385,0,0,0,13761.309,0,0,0,0,0,0,0,0,0,0,0,0,146342.67,0,0,0,0,0,0,0,0,0,
8497,322.14994249935626,2.530814,,,,,,,,,,,0,0,0,0,1278585.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8514,374.1449848573014,2.534602,,,,,,,,,,,0,19840.328,0,0,93418.78,11851.211,0,0,103491.734,0,0,0,29892.535,0,68256.266,0,30666.707,21937.41,92803.62,0,0,71999.445,0,0,0,21984.797,0,0,0,18088.99,0,0,0,14505.507,0,0,0,0,23211.295,
8518,470.1452161906739,2.5350485,,,,2094,637,[M+Na]+,,2,8518;8438,447.1565,0,0,0,0,0,185362.19,0,0,0,0,0,0,0,0,0,0,0,0,0,165967.66,0,0,0,0,0,0,0,0,0,0,47169.766,0,0,0,0,136977.42,0,0,0,
8523,151.0389965416089,2.5370913,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147895.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8526,584.2183559483105,2.5370913,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1719309.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8527,589.1732243669984,2.5370913,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194406.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8530,402.1762728296533,2.5371757,,,,1937,,,,,,,0,5616.6895,0,14768.388,50480.434,0,46611.41,0,52390.656,13564.301,8260.822,0,36444.832,0,72809.484,0,30666.537,20191.404,55461.824,0,0,51846.836,0,0,0,7740.2837,0,0,0,17188.86,0,0,0,12079.255,0,0,0,0,41019.977,
8544,227.09130056867374,2.5396004,,,,238,643,[M-H2O+H]+,,2,8490;8544,244.09462,0,0,0,0,0,0,0,404471.16,0,0,0,0,0,0,0,1297258.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868120.6,0,0,215074.66,0,0,1960921.6,0,
8545,281.1857103640416,2.5396838,,,,1334,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66668.77,0,0,0,0,
8546,291.1628756367263,2.540059,,,,887,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72558.74,0,0,0,0,0,0,0,0,0,0,235156.2,0,0,0,0,0,0,0,
8547,446.14861053679607,2.5400734,,,,,,,,,,,0,0,0,0,0,93254.63,0,0,0,0,0,0,0,0,0,0,0,0,0,40353.816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66753.23,0,0,0,
8551,694.2348003791977,2.5404506,,,,,,,,,,,0,0,0,0,0,46205.25,18713.473,0,0,0,0,0,0,0,0,0,0,0,0,46606.387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51770.902,0,0,0,
8556,425.08497054960156,2.5411432,,,,,,,,,,,0,0,0,0,0,0,0,0,0,65746.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
