ATTRIBUTE_genus	ATTRIBUTE_localisation	ATTRIBUTE_species	G1	G2	G3	G4	G5	G6	GNPSGROUP:Clematis	GNPSGROUP:Clematis a	GNPSGROUP:Clematis alpina	GNPSGROUP:Clematis b	GNPSGROUP:Clematis chinensis	GNPSGROUP:Clematis flammula	GNPSGROUP:Clematis heracleifolia	GNPSGROUP:Clematis recta	GNPSGROUP:Clematis tangutica	GNPSGROUP:Clematis terniflora	GNPSGROUP:Clematis vitalba	GNPSGROUP:Clematis viticella	GNPSGROUP:Euonymus	GNPSGROUP:Euonymus alatus	GNPSGROUP:Euonymus europaeus	GNPSGROUP:Euonymus fortunei	GNPSGROUP:Lonicera	GNPSGROUP:Lonicera alpigena	GNPSGROUP:Lonicera caerulea	GNPSGROUP:Lonicera caprifolium	GNPSGROUP:Lonicera caucasica	GNPSGROUP:Lonicera etrusca	GNPSGROUP:Lonicera implexa	GNPSGROUP:Lonicera japonica	GNPSGROUP:Lonicera kamtschatica	GNPSGROUP:Lonicera nigra	GNPSGROUP:Lonicera periclymenum	GNPSGROUP:Lonicera tatarica	GNPSGROUP:Lonicera xylosteum	GNPSGROUP:jbn	GNPSGROUP:jbuf	GNPSGROUP:nan	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4638.0","main.cluster index_upperinput":"4638.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=554&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	3.4493	3.4493	0	N/A	N/A	3123001.0582980933	10	4638	554	10	-339.1261	-1	341.1261	3123001.0582980933
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3506.0","main.cluster index_upperinput":"3506.0"}	This Node is a Singleton	N/A	N/A	N/A	0.8063	0.8063	0	N/A	N/A	21157707.178171597	3	3506	-1	3	-120.0355	-1	122.0355	21157707.178171597
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2127.0","main.cluster index_upperinput":"2127.0"}	This Node is a Singleton	N/A	N/A	N/A	4.3405	4.3405	0	N/A	N/A	15359913.25049518	38	2127	-1	38	-359.1873	-1	361.1873	15359913.25049518
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4449.0","main.cluster index_upperinput":"4449.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=13&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	0.7717	0.7717	0	N/A	N/A	120190619.23490168	12	4449	13	12	-561.0682	-1	563.0682	120190619.23490168
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4804.0","main.cluster index_upperinput":"4804.0"}	This Node is a Singleton	N/A	N/A	N/A	0.6151	0.6151	0	N/A	N/A	2231111789.254629	46	4804	-1	46	217.0308	1	217.0308	2231111789.254629
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"455.0","main.cluster index_upperinput":"455.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=259&task=cc18fce73f9c4067aa9b752eaace9333&show=true	InChI=1S/C14H20O7/c15-7-10-11(17)12(18)13(19)14(21-10)20-6-5-8-1-3-9(16)4-2-8/h1-4,10-19H,5-7H2/t10-,11-,12+,13-,14-/m1/s1	Salidroside	0.9400219999999999	2.0900	2.0900	0	N/A	CCMSLIB00004702140	60942963.07142833	31	455	259	31	299.1148	1	299.1148	60942963.07142833
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1232.0","main.cluster index_upperinput":"1232.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=111&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	1.6946	1.6946	0	N/A	N/A	21991282.957198925	18	1232	111	18	-412.1274	-1	414.1274	21991282.957198925
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1397.0","main.cluster index_upperinput":"1397.0"}	This Node is a Singleton	N/A	N/A	N/A	0.8898	0.8898	0	N/A	N/A	304729683.4897661	45	1397	-1	45	-357.1197	-1	359.1197	304729683.4897661
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4071.0","main.cluster index_upperinput":"4071.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=223&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	0.9083	0.9083	0	N/A	N/A	1821472404.0919325	23	4071	223	23	-303.0521	-1	305.0521	1821472404.0919325
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"624.0","main.cluster index_upperinput":"624.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=972&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	3.6154	3.6154	0	N/A	N/A	121889915.44017038	43	624	972	43	-347.1872	-1	349.1872	121889915.44017038
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4048.0","main.cluster index_upperinput":"4048.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=329&task=cc18fce73f9c4067aa9b752eaace9333&show=true	1S/C15H12O8/c16-6-3-7(17)11-10(4-6)23-15(14(22)13(11)21)5-1-8(18)12(20)9(19)2-5/h1-4,14-20,22H	Massbank:PR309312 Flavanone base + 6O	0.770662	2.7721	2.7721	0	O=C2C3=C(O)C=C(O)C=C3(OC(C1=CC(O)=C(O)C(O)=C1)C2(O))	CCMSLIB00005741139	387485560.29872644	40	4048	329	40	-317.0463	-1	319.0463	387485560.29872644
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"40.0","main.cluster index_upperinput":"40.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=468&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	2.2445	2.2445	0	N/A	N/A	3618708440.474017	43	40	468	43	705.1713	1	705.1713	3618708440.474017
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3797.0","main.cluster index_upperinput":"3797.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=199&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	3.5904	3.5904	0	N/A	N/A	5256362.852025733	16	3797	199	16	-231.1024	-1	233.1024	5256362.852025733
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4619.0","main.cluster index_upperinput":"4619.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=240&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	4.1936	4.1936	0	N/A	N/A	17602236.979783826	13	4619	240	13	-2042.8516	-2	1022.9258	17602236.979783826
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4678.0","main.cluster index_upperinput":"4678.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=564&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	2.7763	2.7763	0	N/A	N/A	76182137.11445485	22	4678	564	22	-913.2379	-2	458.1189	76182137.11445485
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"123.0","main.cluster index_upperinput":"123.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=111&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	0.6155	0.6155	0	N/A	N/A	275305881.75749683	39	123	111	39	-615.1366	-1	617.1366	275305881.75749683
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"898.0","main.cluster index_upperinput":"898.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=904&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	4.0834	4.0834	0	N/A	N/A	15441999.598596616	21	898	904	21	-511.1405	-1	513.1405	15441999.598596616
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4154.0","main.cluster index_upperinput":"4154.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=14&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	2.8898	2.8898	0	N/A	N/A	164088558.79892087	45	4154	14	45	-464.1108	-1	466.1108	164088558.79892087
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1458.0","main.cluster index_upperinput":"1458.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=633&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	2.6432	2.6432	0	N/A	N/A	4036008.6502954913	15	1458	633	15	351.1285	1	351.1285	4036008.6502954913
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"59.0","main.cluster index_upperinput":"59.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=49&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	2.7588	2.7588	0	N/A	N/A	404240146.5310294	42	59	49	42	-483.2253	-1	485.2253	404240146.5310294
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1562.0","main.cluster index_upperinput":"1562.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=211&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	2.7406	2.7406	0	N/A	N/A	51725474.38772005	11	1562	211	11	-797.1466	-2	400.0733	51725474.38772005
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3717.0","main.cluster index_upperinput":"3717.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=246&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	4.6560	4.6560	0	N/A	N/A	13435629.083851928	35	3717	246	35	-807.3035	-1	809.3035	13435629.083851928
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4909.0","main.cluster index_upperinput":"4909.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=76&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	4.1514	4.1514	0	N/A	N/A	7038574.581446214	16	4909	76	16	-479.0400	-1	481.0400	7038574.581446214
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3299.0","main.cluster index_upperinput":"3299.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=108&task=cc18fce73f9c4067aa9b752eaace9333&show=true	InChI=1S/C16H12O7/c1-22-16-14(21)13-11(20)5-8(17)6-12(13)23-15(16)7-2-3-9(18)10(19)4-7/h2-6,17-20H,1H3	3-methylquercetin	0.9187219999999999	4.3251	4.3251	0	N/A	CCMSLIB00004718189	16098040.152510963	20	3299	108	20	-313.0522	-1	315.0522	16098040.152510963
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4513.0","main.cluster index_upperinput":"4513.0"}	This Node is a Singleton	N/A	N/A	N/A	3.4254	3.4254	0	N/A	N/A	10727945.892591061	29	4513	-1	29	-605.2130	-1	607.2130	10727945.892591061
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4238.0","main.cluster index_upperinput":"4238.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=98&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	2.3002	2.3002	0	N/A	N/A	104048979.7575257	21	4238	98	21	-593.1312	-1	595.1312	104048979.7575257
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3131.0","main.cluster index_upperinput":"3131.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=653&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	5.1367	5.1367	0	N/A	N/A	9156899.924592363	18	3131	653	18	-637.0232	-1	639.0232	9156899.924592363
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2460.0","main.cluster index_upperinput":"2460.0"}	This Node is a Singleton	N/A	N/A	N/A	4.9033	4.9033	0	N/A	N/A	9568736.974485395	44	2460	-1	44	-435.2341	-1	437.2341	9568736.974485395
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4409.0","main.cluster index_upperinput":"4409.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=399&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	3.2886	3.2886	0	N/A	N/A	8163803.634218421	12	4409	399	12	-663.1384	-1	665.1384	8163803.634218421
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4029.0","main.cluster index_upperinput":"4029.0"}	This Node is a Singleton	N/A	N/A	N/A	7.2092	7.2092	0	N/A	N/A	2212357.3166011893	25	4029	-1	25	-453.3186	-1	455.3186	2212357.3166011893
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3571.0","main.cluster index_upperinput":"3571.0"}	This Node is a Singleton	N/A	N/A	N/A	4.5018	4.5018	0	N/A	N/A	104590166.27254811	45	3571	-1	45	271.0617	1	271.0617	104590166.27254811
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2063.0","main.cluster index_upperinput":"2063.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=66&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	3.6547	3.6547	0	N/A	N/A	1069007485.8414867	44	2063	66	44	-497.1272	-1	499.1272	1069007485.8414867
