row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1685365277_ALC_dbgi_001140_01_01.mzML Peak area,1685365277_ALC_dbgi_001173_01_01.mzML Peak area,1685365277_ALC_dbgi_001160_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001156_01_01.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001186_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,
4241,389.18038307754676,2.610444,,,,41,,,,,,,0,43018.613,0,22657.36,0,0,50753.336,0,0,6670.6997,0,29018.477,0,0,11787.341,0,0,0,
4243,346.1497673444304,2.613192,,,,370,349,[M+NH4]+,,2,4260;4243,328.11592,0,0,155536.98,15373.716,0,0,9376.6,0,0,0,0,9778.703,0,10869.882,0,0,0,0,
4254,455.11563577759114,2.6169739,,,,232,,,,,,,0,0,0,0,0,0,0,0,0,137004.23,0,0,0,0,0,0,0,0,
4266,370.17057159158514,2.62267,,,,,,,,,,,0,0,0,0,0,0,1273461.6,0,0,0,0,0,0,0,0,0,0,0,
4267,375.1258369460705,2.62267,,,,,,,,,,,0,0,0,0,0,0,559319.0,0,0,0,0,0,0,0,0,0,0,0,
4268,391.0997198207659,2.62267,,,,569,,,,,,,0,0,0,0,0,0,111704.52,0,0,0,0,0,0,0,0,0,0,0,
4274,422.23834219447673,2.6289155,,,,569,350,[M+Na]+,,2,4274;4283,399.252,0,0,88305.87,0,0,56421.96,263971.22,0,34629.19,56060.055,17127.254,3399.5366,0,0,0,0,0,0,
4289,595.1666436949778,2.6355903,,,,,,,,,,,0,0,0,206607.31,0,416370.94,0,0,0,0,0,0,0,0,0,0,0,478241.88,
4290,935.2455660367204,2.6367617,,,,,,,,,,,68986.4,0,0,0,0,131323.25,0,139184.2,0,0,310680.9,0,0,0,0,0,388757.0,289088.84,
4299,374.144875333589,2.6455889,,,,207,352,[M+NH4]+,,2,4302;4299,356.11073,0,0,45438.457,34922.547,0,0,0,70573.4,0,0,6009.5225,21513.91,0,0,0,160364.66,9389.8125,30623.871,
4301,461.10557142971555,2.6458762,,,,623,351,[M+Na]+,,3,4303;4306;4301,438.11641,21249.637,0,0,0,0,20927.09,56996.824,18406.17,0,0,0,10566.672,0,0,0,14615.139,0,24546.816,
4302,379.1000633667947,2.6465375,,,,207,352,[M+Na]+,,4,4302;4361;4299;4360,356.11073,0,0,16098.2705,14761.313,0,0,0,24406.518,12880.498,0,0,7840.2783,0,0,0,186751.5,0,0,
4303,439.123748853756,2.6483848,,,,623,351,[M+H]+,,2,4306;4301,438.11641,19486.787,0,0,0,0,25138.68,71931.32,20231.55,0,0,0,9002.738,0,0,0,0,0,42793.848,
4304,402.17623305290573,2.6484277,,,,207,,,,,,,0,0,32231.068,29962.428,0,0,0,47197.754,0,0,0,17403.125,0,0,0,257513.72,5933.6797,21428.986,
4305,484.18159061471863,2.6490731,,,,623,,,,,,,40501.41,0,0,0,0,38361.863,99860.83,41196.613,0,0,0,24449.242,0,6587.0195,0,38365.883,0,48111.234,
4306,456.1502298626806,2.649661,,,,623,351,[M+NH4]+,,3,4303;4306;4301,438.11641,18544.766,0,0,0,0,0,58772.246,19942.285,0,0,0,6514.811,0,0,0,9021.072,0,38049.71,
4308,312.179664836558,2.6499338,,,,466,,,,,,,0,0,0,0,0,0,0,0,0,374883.25,0,0,0,0,0,0,0,0,
4309,314.2319168083692,2.6499338,,,,466,,,,,,,0,0,0,0,0,0,0,0,0,86998.32,0,0,0,0,0,0,0,0,
4311,411.19796145840104,2.6510282,,,,,,,,,,,0,0,0,0,0,0,0,0,44327.363,6012.44,0,0,0,0,0,0,0,0,
4320,449.10737316740654,2.6580894,,,,130,,,,,,,178551.81,0,0,0,0,54735.67,0,0,0,0,28825.156,0,0,0,0,0,47850.5,88093.29,
4323,177.05468495140704,2.6602814,,,,207,,,,,,,0,9648.308,0,0,0,21453.152,0,0,0,0,0,17630.232,0,21588.217,0,449620.9,0,21832.805,
4334,175.14827775270683,2.6658928,,,,566,,,,,,,0,315222.78,0,0,0,15009.142,0,0,39464.926,13795.842,0,0,4756.4053,149849.1,0,30775.455,0,0,
4335,195.06533718761676,2.6664135,,,,207,,,,,,,0,0,0,0,0,0,7769.88,0,7869.1157,0,0,0,0,18396.588,0,495201.4,0,0,
4337,360.1662561808863,2.6671128,,,,,,,,,,,10902.749,19584.102,0,0,0,0,0,0,0,0,0,0,0,0,7872.3535,124175.19,17663.133,0,
4343,337.0919494274784,2.6711307,,,,,,,,,,,73302.81,0,17177.611,120200.87,0,74957.44,177197.06,0,7478.592,0,19625.217,72278.75,140792.42,12252.539,73505.055,0,24620.297,81668.86,
4352,344.1861396339284,2.672194,,,,,,,,,,,38115.406,0,0,0,0,0,0,113456.84,0,0,64103.574,0,0,0,0,0,343811.47,0,
4354,163.0389831949925,2.673097,,,,,,,,,,,0,114432.47,194617.72,0,0,0,447896.53,0,382630.16,239035.36,327305.88,0,368042.66,227518.8,329823.5,83038.984,319429.22,0,
4360,357.1178691069324,2.6755464,,,,207,352,[M+H]+,,2,4302;4360,356.11073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81632.74,0,0,
4374,411.1993205267321,2.6821444,,,,566,354,[M+Na]+,,2,4376;4374,388.20999,0,162708.42,84571.74,82937.2,0,0,0,0,0,0,0,0,0,61474.094,49456.945,0,0,0,
4376,406.2437054869366,2.6844468,,,,566,354,[M+NH4]+,,2,4376;4374,388.20999,76552.94,622955.7,0,75287.305,0,32089.422,0,82647.96,106391.39,21595.506,0,50030.34,70883.164,325900.66,97821.66,138100.62,15473.406,16750.748,
4378,611.1612118944124,2.6847496,,,,,,,,,,,0,0,24129.027,0,0,146077.66,0,94573.055,0,0,122453.78,0,0,9976.86,0,0,198371.2,296083.06,
4380,458.2735401339576,2.6850502,,,,350,,,,,,,0,0,0,0,0,0,0,0,0,2214428.8,0,0,0,0,0,0,0,0,
4381,479.08015458097833,2.6850502,,,,,,,,,,,0,0,0,0,0,0,0,0,0,274130.28,0,0,0,0,0,0,0,0,
4383,641.1327249839703,2.6850502,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1617831.8,0,0,0,0,0,0,0,0,
4384,663.1141234928641,2.6850502,,,,624,,,,,,,0,0,0,0,0,0,0,0,0,45201.594,0,0,0,0,0,0,0,0,
4385,558.2551363400648,2.6860158,,,,383,,,,,,,66619.805,0,125093.41,77795.26,0,113362.71,165033.9,175563.31,0,0,46515.652,46621.797,23761.914,319544.2,0,28797.06,90017.94,78417.805,
4386,563.2105643146652,2.6860566,,,,,,,,,,,0,0,39147.707,32495.416,0,0,65713.98,84991.39,0,0,15020.613,14056.205,0,90506.37,0,11929.072,23265.703,0,
4388,325.0917760792208,2.6868906,,,,595,,,,,,,754054.25,0,0,0,0,15555.236,38071.54,9114.103,92764.27,787215.56,0,0,0,0,0,11396.842,0,30764.479,
4390,586.2866621905013,2.686927,,,,383,,,,,,,0,0,0,13485.816,0,18326.703,17182.834,32872.965,0,0,9445.824,0,0,57080.484,0,0,16695.621,0,
4394,434.27498803479835,2.6889532,,,,,,,,,,,80222.63,362117.1,196420.36,141040.98,0,41092.344,20769.314,0,62041.867,8253.818,10342.898,81865.98,83697.305,0,112554.33,0,0,0,
4395,625.1401139497955,2.6895983,,,,701,355,[M+H]+,,2,4395;4396,624.13299,0,0,151639.27,75065.555,0,23763.346,0,28645.678,0,0,0,331640.7,0,0,0,0,53837.027,36398.4,
4408,304.1656404149471,2.6925285,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,50386.625,0,0,0,0,0,62593.523,0,
4409,404.2279812594041,2.6939306,,,,,,,,,,,0,0,0,0,0,22120.643,0,30992.21,23829.373,189108.66,14992.021,28739.59,0,0,0,0,0,0,
4421,639.1203128772992,2.7003589,,,,,,,,,,,0,0,82968.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4427,434.27556249925203,2.7063644,,,,,,,,,,,0,0,0,0,0,0,0,38995.223,0,0,0,0,0,166210.86,0,0,0,0,
4428,342.170392000654,2.7075748,,,,,,,,,,,110880.53,0,22561.01,0,0,0,0,0,0,0,0,0,0,0,0,0,68886.836,0,
4435,649.1379209545983,2.709316,,,,530,358,[M+Na]+,,2,4459;4435,626.14832,0,0,0,0,0,13515.419,0,84774.47,0,0,0,0,0,0,0,0,12285.255,0,
4446,409.1835942682258,2.7153668,,,,140,,,,,,,68295.586,56661.273,81271.02,102382.195,0,39435.74,37713.105,45058.9,21240.262,0,20770.102,88348.43,5749.884,30871.314,0,0,42545.746,20524.03,
4447,472.181576734515,2.716874,,,,130,,,,,,,240182.52,0,0,0,0,0,0,0,56060.03,0,0,0,0,0,0,0,0,0,
4449,432.25952309260424,2.717177,,,,140,,,,,,,151132.6,126282.52,128306.27,239809.7,0,34380.973,41070.812,44071.707,33215.418,65711.98,32439.096,234054.38,12084.777,93405.68,11731.602,0,69684.92,15609.354,
4452,207.13810973206228,2.7178433,,,,140,,,,,,,208437.97,142457.08,134852.14,224314.19,0,49533.69,54853.336,48780.29,36160.48,114007.06,34784.92,233275.11,11701.639,80952.78,12442.463,0,67138.25,29183.982,
4454,427.1239204823901,2.7198281,,,,130,360,[M+H]+,,1,4457,426.11652,2167986.8,0,0,0,0,6854.7666,0,0,288134.97,0,0,0,0,0,0,0,10665.037,17006.021,
4456,449.1055481418399,2.7201555,,,,130,,,,,,,0,0,0,0,0,0,0,0,61501.06,0,0,0,0,0,0,0,0,0,
4457,444.15022321334646,2.7212112,,,,130,360,[M+NH4]+,,2,4454;4457,426.11652,987220.1,0,0,0,0,0,0,0,84525.36,0,0,0,0,0,0,0,9541.103,0,
4458,442.1343790518325,2.72193,,,,130,,,,,,,186996.53,0,0,0,0,0,0,0,22631.441,0,0,0,0,0,0,0,0,0,
4459,627.1552127478119,2.7225218,,,,530,358,[M+H]+,,1,4435,626.14832,77770.195,4036.749,52334.21,0,0,66298.08,8925.103,849057.25,24683.406,47514.562,9134.99,0,0,0,0,0,97232.875,0,
4466,387.2014802070158,2.7245772,,,,140,,,,,,,118442.7,72431.4,50089.15,137417.8,0,0,16131.912,29663.277,12677.494,32800.62,9852.133,115215.62,0,41559.938,0,0,25485.406,0,
4473,803.1649521214438,2.7311575,,,,595,,,,,,,0,0,0,0,0,0,10770.443,0,0,563878.0,0,0,0,0,0,0,0,0,
4483,408.22274150306754,2.7360468,,,,,,,,,,,0,0,0,0,0,0,31451.916,0,0,15271.388,0,22716.684,14538.242,0,18870.521,0,0,0,
4485,465.1039694448399,2.738435,,,,530,,,,,,,16411.371,0,0,0,0,4687.921,0,57270.438,0,0,0,0,0,26361.844,0,0,6373.6035,0,
4488,538.2840705486847,2.738652,,,,595,,,,,,,0,0,0,0,0,0,0,0,0,157955.5,0,0,0,0,0,0,0,0,
4493,282.1344466289572,2.7450552,,,,,,,,,,,0,0,0,0,0,0,0,0,9687.797,0,11748.164,45927.42,0,0,0,0,0,0,
4497,394.24383169473555,2.7473767,,,,,,,,,,,0,0,0,0,0,0,0,0,9015.593,0,38502.39,0,0,0,0,0,4876.579,0,
4498,303.050063343523,2.7475743,,,,530,,,,,,,51695.973,0,0,0,0,0,0,256921.27,0,0,0,0,0,39339.668,0,0,31638.203,0,
4503,801.1481612080224,2.7495935,,,,595,,,,,,,0,0,0,0,0,0,0,0,0,31652.25,0,0,0,0,0,0,0,0,
4508,563.2619776593556,2.7520018,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,18287.95,35231.035,0,0,0,0,0,0,
4512,299.0738748094407,2.7541716,,,,,,,,,,,0,0,271953.88,0,0,0,0,0,0,0,0,145648.25,0,0,0,115568.44,0,403048.47,
4516,700.2812710775967,2.7568662,,,,,,,,,,,0,149283.5,48393.5,0,0,0,73946.1,23904.326,72340.46,467957.3,146114.44,0,65310.504,364390.25,47525.92,49467.41,63556.117,0,
4522,300.2160517840275,2.760104,,,,,,,,,,,0,0,0,0,0,0,0,0,0,127776.516,0,0,0,0,0,0,0,0,
4523,611.1611679257784,2.7602522,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,79052.734,0,0,0,0,
4528,434.2742829413937,2.7654953,,,,,,,,,,,0,0,0,0,0,0,0,0,10256.008,15692.997,0,0,0,0,0,118839.36,0,0,
4529,919.2506694368363,2.7658317,,,,94,363,[M+H]+,,2,4529;4546,918.24381,0,0,0,0,0,33139.047,0,0,0,0,89897.18,0,0,0,0,0,70048.06,92939.59,
4532,540.2594046580531,2.7674613,,,,,,,,,,,0,0,0,0,0,0,0,0,126960.06,0,0,0,0,0,0,0,0,0,
4534,322.1498603564251,2.7702315,,,,,,,,,,,484419.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4538,371.1682041341034,2.7721195,,,,,,,,,,,0,0,18437.121,0,0,0,0,0,0,0,41013.402,0,0,0,0,0,6127.189,0,
4539,457.13425801443447,2.772902,,,,,,,,,,,47794.324,0,0,56276.016,0,0,89979.15,0,0,0,0,22069.756,0,26595.361,0,26918.295,14227.873,31248.64,
4543,474.16084490067385,2.773744,,,,577,,,,,,,225916.78,0,0,301908.3,0,111573.6,323180.38,57097.574,118794.96,0,0,110118.76,0,163737.14,0,76474.45,90989.125,182467.81,
4544,479.1159674981949,2.7741616,,,,,,,,,,,49628.15,0,0,55520.207,0,30651.756,100268.35,16151.301,0,0,0,28779.031,0,12844.719,0,37576.324,13652.4,46368.77,
4546,941.2332937500285,2.7748597,,,,94,363,[M+Na]+,,3,4529;4531;4546,918.24381,0,0,0,0,0,0,0,0,0,0,11971.899,0,0,0,0,0,0,12819.164,
4548,295.0812758063282,2.7758334,,,,577,,,,,,,151420.83,0,0,204425.69,0,75366.86,177325.27,42015.12,79905.65,0,0,78319.336,0,99388.125,0,34198.746,38050.965,139876.88,
4549,502.19217106506915,2.7774806,,,,,,,,,,,32117.324,0,0,54988.66,0,0,43979.676,0,0,0,0,28122.98,0,24763.365,0,17311.93,12515.386,39675.043,
4558,447.09302457711027,2.7817335,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,60551.383,0,0,0,0,
4560,449.1086672118831,2.7817335,,,,332,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4924826.0,0,0,0,0,
4569,581.1502459255325,2.7880177,,,,,,,,,,,0,0,0,0,0,32394.459,0,45420.13,0,0,22323.88,0,0,0,0,0,0,55293.746,
4572,524.1404890258084,2.7895749,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21561.947,0,0,
4578,757.21873584207,2.7935238,,,,949,,,,,,,0,0,0,32632.389,0,0,0,0,0,0,0,0,0,481226.94,0,0,0,0,
4580,414.17597661273885,2.7983012,,,,487,,,,,,,0,0,0,69570.234,0,0,0,0,0,0,0,26136.457,0,0,0,0,0,0,
4581,369.11814214926125,2.7984085,,,,487,,,,,,,0,0,21613.148,214034.84,0,15443.072,0,0,0,0,0,60058.996,0,0,0,0,0,14305.201,
4583,547.2001313027323,2.801595,,,,,,,,,,,55626.418,0,23439.479,31363.635,0,23934.428,56110.926,0,0,0,0,57318.65,0,97571.94,9106.165,0,70015.734,13791.102,
4584,330.1701688139055,2.8020618,,,,401,,,,,,,252196.1,0,0,0,0,0,0,0,100310.75,0,0,0,0,0,0,0,0,0,
4585,789.187730331273,2.8025324,,,,401,365,[M+H]+,,1,4589,788.18022,40905.594,0,0,0,0,0,9179.717,0,0,0,0,0,0,0,0,0,0,0,
4586,177.05463896594517,2.8027365,,,,487,,,,,,,0,22457.361,8538.316,79323.26,0,6438.923,0,0,19643.969,21696.037,22273.26,31867.58,12036.909,32074.002,0,0,33380.64,0,
4591,130.0858993561597,2.8040996,,,,595,,,,,,,0,0,0,0,0,0,0,0,0,2060090.2,0,0,0,0,0,0,0,0,
4594,282.20540161745566,2.8040996,,,,595,367,[M+H]+,,2,4597;4594,281.19796,0,0,0,0,0,0,0,0,0,3.0064454E7,0,0,0,0,0,0,0,0,
4597,304.18715682953456,2.8040996,,,,595,367,[M+Na]+,,4,4614;4597;4599;4594,281.19796,0,0,0,0,0,0,0,0,0,148954.47,0,0,0,0,0,0,0,0,
4599,563.4033965596376,2.8040996,,,,595,367,[2M+H]+,,2,4597;4599,281.19796,0,0,0,0,0,0,0,0,0,1726433.0,0,0,0,0,0,0,0,0,
4600,585.3853418650998,2.8040996,,,,,,,,,,,0,0,0,0,0,0,0,0,0,52057.906,0,0,0,0,0,0,0,0,
4601,411.1991307697126,2.804286,,,,,,,,,,,56878.492,55666.21,148662.84,0,0,60041.17,12689.907,75770.01,15425.66,0,5861.7827,0,37449.15,70656.06,0,100471.51,9236.544,19546.646,
4606,229.18013988411684,2.811298,,,,367,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,45623.59,0,95692.086,0,0,0,
4607,413.2151744641102,2.811298,,,,367,369,[M+Na]+,,3,4608;4636;4607,390.22592,0,0,0,0,0,0,0,0,0,0,0,0,35733.74,0,90491.46,0,0,0,
4609,436.2911130942259,2.811298,,,,367,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,67134.62,0,120578.78,0,0,0,
4611,949.2243644669259,2.8137426,,,,685,,,,,,,0,0,0,64939.47,0,0,0,0,0,0,0,176702.4,0,0,0,0,0,0,
4615,313.1393896000904,2.8152251,,,,203,368,[M+NH4]+,,2,4615;4616,295.1056,0,49389.297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4636,373.22260475076723,2.8287852,,,,367,369,[M-H2O+H]+,,2,4608;4607,390.22592,0,0,16105.946,0,0,0,0,0,0,0,0,0,31118.957,0,66558.45,0,0,0,
4641,434.275091198424,2.8339062,,,,440,380,[M+Na]+,,2,4727;4641,411.28668,0,0,123122.85,0,0,0,0,0,0,0,0,0,0,41990.383,0,0,0,3502.011,
4642,561.1946369646619,2.8340623,,,,,,,,,,,21503.389,44595.242,37713.195,0,0,0,24097.662,0,0,0,0,0,0,0,19160.783,0,0,0,
4643,612.2290641609151,2.834314,,,,,,,,,,,0,0,62821.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4644,406.243567151384,2.8348765,,,,440,,,,,,,13091.608,0,632612.06,34421.84,0,51714.438,72267.73,0,26794.191,38890.723,0,6764.0273,0,0,0,0,21700.426,31973.863,
4647,561.3879262339874,2.836216,,,,,,,,,,,0,0,0,0,0,0,0,0,0,78206.82,0,0,0,0,0,0,0,0,
4650,556.2393219660972,2.8399506,,,,,,,,,,,33824.598,47041.82,44639.21,0,0,0,38071.29,0,0,0,0,0,18975.18,0,15161.214,0,0,0,
4652,439.1240169675785,2.841424,,,,317,375,[M+H]+,,3,4654;4666;4662,438.11676,529863.94,0,0,96350.8,0,9336.881,870402.06,5123.3594,16617.05,0,0,288785.12,0,0,0,834419.25,0,12777.035,
4653,484.1817449292336,2.8423107,,,,317,,,,,,,134397.84,0,0,59713.78,0,0,211994.92,0,8798.35,0,0,148941.83,0,0,0,395497.66,0,7304.1855,
4654,461.1057326893829,2.8427258,,,,317,375,[M+Na]+,,3,4654;4666;4652,438.11676,159392.92,0,0,31939.232,0,0,123058.23,0,9361.619,0,0,0,0,0,0,170895.9,0,8391.411,
4660,611.1252867180177,2.8447206,,,,,,,,,,,0,0,0,0,0,0,231486.34,0,0,0,0,0,0,0,0,0,0,0,
4662,456.1506489678224,2.845363,,,,317,375,[M+NH4]+,,3,4666;4652;4662,438.11676,105858.83,0,0,0,0,0,176987.42,0,0,0,0,51661.44,0,0,0,148338.98,0,0,
4663,325.09216889480507,2.8463917,,,,317,,,,,,,0,30583.736,0,0,0,0,234772.77,0,0,0,0,58717.402,42880.895,0,18963.438,141565.56,0,0,
4665,163.03905424137207,2.8467777,,,,,,,,,,,0,35933.297,0,0,0,0,260775.31,0,0,0,0,125970.55,0,0,29638.09,0,0,0,
4666,477.0799480749609,2.8472092,,,,317,375,[M+K]+,,5,4654;4666;4652;4662;4658,438.11676,17710.19,0,0,0,0,0,25449.398,0,0,0,0,0,0,0,0,31565.617,0,0,
4670,493.18893942977746,2.8486078,,,,246,378,[M+Na]+,,2,4670;4669,470.19991,0,0,0,0,0,0,0,0,0,0,0,0,0,54743.17,0,0,0,0,
4673,418.1712272829988,2.8497171,,,,289,379,[M+NH4]+,,2,4673;4674,400.13733,0,50580.645,0,0,0,0,0,0,0,0,0,0,62046.152,0,36513.695,0,0,0,
4674,423.12648114530793,2.8497171,,,,289,379,[M+Na]+,,2,4673;4674,400.13733,0,99273.055,0,0,0,0,0,0,0,0,0,0,69972.95,0,49012.39,0,0,0,
4675,446.2024676082429,2.8497171,,,,289,,,,,,,0,50534.23,0,0,0,0,0,0,0,0,0,0,66333.1,0,35459.543,0,0,0,
4681,482.16635992666875,2.8511267,,,,317,,,,,,,0,0,0,0,0,0,24914.197,0,0,0,0,0,0,0,0,35144.22,0,0,
4683,454.13498176120106,2.8515024,,,,317,,,,,,,35148.32,0,0,0,0,0,66965.53,0,0,0,0,0,0,0,0,61834.953,0,0,
4686,470.16599967905165,2.854168,,,,495,,,,,,,35801.023,0,0,0,0,0,7969.505,0,6192.782,0,0,0,0,0,0,5548.0293,0,0,
4706,449.1060653890515,2.863649,,,,495,,,,,,,62796.26,0,0,0,0,0,0,0,8554.793,0,0,0,0,0,0,0,0,0,
4707,472.18139232831766,2.863649,,,,495,,,,,,,78666.164,0,0,0,0,0,0,0,12336.963,0,0,0,0,0,0,0,0,0,
4711,684.2137324058243,2.8644016,,,,,,,,,,,0,7613.963,0,0,0,0,0,0,16981.785,0,0,12570.403,0,0,9767.617,0,8336.8545,0,
4724,1113.2714206783733,2.8744223,,,,,,,,,,,117815.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4728,586.2858731948111,2.876387,,,,132,,,,,,,72851.664,0,0,157916.45,0,54703.94,0,50201.562,6493.953,32695.26,58022.266,169764.72,0,0,0,27178.053,28052.232,44973.566,
4746,558.254849185421,2.8840156,,,,,,,,,,,265118.28,10921.477,0,370950.22,0,102695.93,267548.75,77687.45,74921.78,143906.4,148880.42,354145.38,0,6264.577,0,25816.3,76328.164,71243.27,
4747,609.1457564165719,2.8858788,,,,,,,,,,,0,0,0,130293.32,0,7804.757,0,0,0,0,12059.389,156406.86,0,0,0,0,0,0,
4750,563.2100917771487,2.8868,,,,132,,,,,,,178917.56,19097.87,18042.9,252188.05,0,138920.23,0,115836.805,124093.53,50333.934,242327.8,252300.62,0,16195.74,0,50164.23,132313.4,103666.88,
4758,356.1336890060956,2.8908842,,,,431,,,,,,,0,0,0,153804.4,0,73103.016,35830.695,15130.066,0,24832.494,0,0,0,0,0,0,0,50724.7,
4759,384.1652686404745,2.8914528,,,,431,,,,,,,0,0,0,263835.28,0,75981.35,115473.17,0,0,0,0,0,0,0,0,0,0,71703.42,
4760,193.1587164136879,2.892726,,,,440,,,,,,,15073.496,0,85539.29,8450.513,0,0,0,0,0,9017.896,0,0,18796.4,0,12171.411,0,0,0,
4763,339.1074247146669,2.8933856,,,,431,384,[M+H]+,,2,4763;4769,338.10007,30586.506,0,14314.258,678358.56,0,328433.1,174244.05,71059.305,0,113820.57,0,0,0,0,0,34657.46,0,226083.5,
4769,361.08920759645434,2.894488,,,,431,384,[M+Na]+,,3,4763;4765;4769,338.10007,0,0,0,141938.97,0,87871.36,36665.723,16861.008,0,23152.232,0,0,0,0,0,0,0,54366.934,
4770,147.04405685646026,2.8950684,,,,431,,,,,,,36400.78,0,20703.098,789009.25,0,398001.9,210600.62,82521.72,0,129645.46,0,0,0,44286.344,0,42323.11,0,275579.38,
4773,147.0447568933919,2.8971379,,,,127,,,,,,,0,0,0,0,0,0,0,0,0,0,0,223776.73,0,0,0,0,0,0,
4774,339.1090483970034,2.8971379,,,,127,383,[M+H]+,,3,4749;4774;4751,338.10185,0,0,0,0,0,0,0,0,0,0,0,191090.97,0,0,0,0,0,0,
4781,227.1279705897273,2.9012854,,,,,,,,,,,0,45298.7,0,28575.87,0,0,29656.957,0,0,0,46290.18,13151.17,0,0,0,12573.08,49800.867,0,
4797,277.0709829830268,2.912916,,,,81,,,,,,,0,0,0,0,0,0,178700.5,0,0,0,0,0,0,0,0,0,0,0,
4799,295.0814772308219,2.912916,,,,81,,,,,,,0,0,0,0,0,0,1206143.6,0,0,0,0,0,0,0,0,0,0,0,
4801,479.0826217965685,2.912916,,,,81,,,,,,,0,0,0,0,0,0,152432.69,0,0,0,0,0,0,0,0,0,0,0,
4803,773.1557278007353,2.912916,,,,81,,,,,,,0,0,0,0,0,0,161161.55,0,0,0,0,0,0,0,0,0,0,0,
4804,795.137756087758,2.912916,,,,81,386,[M+ACN+H]+,,2,4804;4802,753.10515,0,0,0,0,0,0,23113.258,0,0,0,0,0,0,0,0,0,0,0,
4807,207.13813649683843,2.918304,,,,768,,,,,,,8354.271,0,6574.0273,7818.71,0,0,3869.7627,0,0,208571.64,0,0,0,0,0,0,0,0,
4809,409.1835110683989,2.9224174,,,,,,,,,,,47964.77,6748.3306,51912.176,13531.348,0,0,0,19148.645,16219.072,0,0,0,0,8273.801,0,0,14918.977,0,
4810,595.1665445742509,2.9224799,,,,348,391,[M+H]+,,1,4859,594.15909,0,27441.367,0,39408.07,0,153601.95,0,0,0,0,30646.154,15140.642,0,13456.203,0,0,26233.85,337030.75,
4812,503.2491186236634,2.9243884,,,,512,388,[M-H2O+H]+,,2,4815;4812,520.2524,0,0,0,0,0,0,0,0,0,109130.336,0,0,0,0,0,0,0,0,
4815,543.2415730302304,2.9243884,,,,512,388,[M+Na]+,,3,4813;4815;4812,520.2524,0,0,0,0,0,0,0,0,0,142544.25,0,0,0,0,0,0,0,0,
4822,459.1841492450278,2.9280233,,,,857,389,[M+Na]+,,2,4822;4833,436.19495,0,37411.65,0,0,0,0,0,0,0,0,0,0,0,5736.444,0,0,0,0,
4825,434.20252101927554,2.930281,,,,643,392,[M+NH4]+,,2,4846;4825,416.16871,37499.19,325071.97,403105.28,81951.945,0,282658.2,68480.58,16084.159,60478.71,34747.547,91219.555,94374.59,8948.602,260519.38,8946.571,160176.64,81592.99,293008.28,
4845,431.25512601337385,2.9402275,,,,818,,,,,,,0,0,0,67316.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4846,439.1579321002957,2.9416354,,,,643,392,[M+Na]+,,2,4846;4825,416.16871,0,14889.786,63816.293,18178.42,0,96800.16,0,0,15627.411,0,30276.527,18517.96,0,42712.875,0,34073.926,22841.781,98912.805,
4848,462.2340075110282,2.9447508,,,,,,,,,,,0,30278.035,60008.934,15446.554,0,47148.812,0,0,0,0,16154.619,16635.46,0,74508.59,0,44817.19,18081.104,0,
4850,303.04982450262895,2.946272,,,,713,,,,,,,0,0,0,0,0,26234.545,11919.3545,361646.53,0,0,0,0,0,11291.592,0,0,0,24550.057,
4858,536.2720606417479,2.9471612,,,,768,,,,,,,0,0,0,0,0,0,0,0,0,1742103.0,0,0,0,0,0,0,0,0,
