row ID,row m/z,row retention time,1685365277_ALC_dbgi_001139_01_01.mzML Peak area,1685365277_ALC_dbgi_001140_01_01.mzML Peak area,1685365277_ALC_dbgi_001141_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001143_01_01.mzML Peak area,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001145_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001147_01_01.mzML Peak area,1685365277_ALC_dbgi_001148_01_02.mzML Peak area,1685365277_ALC_dbgi_001149_01_01.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001151_01_01.mzML Peak area,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_001156_01_01.mzML Peak area,1685365277_ALC_dbgi_001157_01_01.mzML Peak area,1685365277_ALC_dbgi_001158_01_01.mzML Peak area,1685365277_ALC_dbgi_001159_01_01.mzML Peak area,1685365277_ALC_dbgi_001160_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1685365277_ALC_dbgi_001163_01_01.mzML Peak area,1685365277_ALC_dbgi_001166_01_01.mzML Peak area,1685365277_ALC_dbgi_001169_01_01.mzML Peak area,1685365277_ALC_dbgi_001173_01_01.mzML Peak area,1685365277_ALC_dbgi_001174_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001176_01_01.mzML Peak area,1685365277_ALC_dbgi_001177_01_02.mzML Peak area,1685365277_ALC_dbgi_001178_01_01.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,1685365277_ALC_dbgi_001183_01_01.mzML Peak area,1685365277_ALC_dbgi_001184_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001186_01_01.mzML Peak area,1685365277_ALC_dbgi_001187_01_01.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_QC00.mzML Peak area,1685365277_ALC_dbgi_QC01.mzML Peak area,1685365277_ALC_dbgi_QC02.mzML Peak area,1685365277_ALC_dbgi_QC03.mzML Peak area,1685365277_ALC_dbgi_QC04.mzML Peak area,1685365277_ALC_dbgi_QC05.mzML Peak area,1685365277_ALC_dbgi_QC06.mzML Peak area,
1823,231.17041780112692,2.226858489473684,0,85899.16548000032,1750676.699756683,0,0,282594.4211242576,0,0,522898.95090563176,1674533.3996014507,21327.783635906286,139537.61907951444,253897.34993363702,15034.37532051531,26925.05718424802,6000749.073544046,4810245.286803486,182310.13421232984,24486.724990124472,66103.69547903871,196591.65690283687,21426.026441156762,0,5110548.332993277,0,32375.424800800767,1713163.0289774865,397065.6283574087,18696.416078730337,3190443.102719351,16784.250051832154,6681756.976860694,21137.19126498658,17109.143993607395,16044.539218423364,53951.025187285195,0,59854.183288875414,4252.864214195714,1021179.443989294,1027410.2382728225,983066.5595616089,926539.0536867215,850368.1191872829,792000.0026955508,737590.5682825746,
4794,633.4142720497056,7.093168395555559,52679.402254027,83653.24626510197,91975.93328120056,145644.87520643306,95235.2670498123,49891.45746490856,69746.14821181727,66719.48768699459,50837.67433652959,18301.973830071453,69869.59286578868,116509.91147772754,48023.9884991578,44172.678162248354,66716.50626816072,92922.62856480952,39692.37427442785,85628.7976501801,63889.804326948266,61850.1470662662,69577.8657271787,57688.234740358945,86812.11807723744,2831605.6239702897,87463.36508860353,52920.55482460165,98275.52174378205,39114.3289129462,84698.31226867696,62251.55417546148,6469.394348682069,130411.30092512691,68354.07361099811,85932.0907182104,70710.75688774943,68354.33411388105,58011.377471305655,89971.76535843415,0,133312.48906022226,141911.4271675782,134564.1490070107,133631.1993451429,128530.1919282771,126095.65618704475,125901.25691258161,
3009,527.1163572681094,3.479825022727273,0,525353.9749076976,0,294674.2034221176,0,1218827.1053157975,0,0,0,0,0,412446.52159441187,0,334128.2277431003,283145.0663352544,28977.3140199275,0,0,0,237420.19624917008,753915.5277574009,220785.77216751894,0,0,0,186576.9972402919,0,0,0,0,0,98149.97486069228,0,0,161132.49552254175,2721516.2022480653,0,485722.405076381,0,79675.83529994587,96867.66297865956,77728.1337542359,83197.60544561618,55499.07065922048,71312.67015928062,93645.50842898546,
1661,168.1020538276287,0.6779647295238095,0,0,3.145090475695228E7,0,6251176.323734749,137142.1003867869,4079838.7283849334,0,1.6844995273236666E7,0,2744512.693027062,0,0,0,0,0,0,2.775806685643914E7,4390985.441002662,0,0,0,5393054.192279251,6962829.542204973,1.942131130880063E7,0,1.9310876765169356E7,0,4930878.119436471,0,0,0,0,0,0,0,0,0,162231.4452228877,2802438.0649074777,2916251.054870631,2877984.1321797683,3129199.8082751418,2814407.6646906654,2868982.9526019017,2513195.59349299,
1484,177.05469411512158,3.0413234630434784,5.722545772021218E7,1998005.2365412887,4.4088101692674404E8,4090605.9164546137,4.6719158235740924E8,3327673.479688631,3.739109299762955E8,6707819.427404006,4.516973869498347E8,744135.447001101,3.894595362240707E8,6135310.820603192,1.3848389537038894E7,1248320.8279384347,1.1497044437490065E7,4037274.458386664,1007754.1667944182,2.7082624103036657E7,2.9727969009426177E8,4236751.537834316,6859991.088441575,3043071.7349619768,3.642344815082488E8,2.1052132083563757E8,6.489921416764925E8,3924172.302028462,2.6923359735548913E8,5477162.51628743,5.0319962665650845E8,5978084.013971903,1626329.768867964,5117439.781502865,7.473520928299111E7,2.2472880711494657E8,4.817060956103099E7,9228093.230289645,1.7395862974880436E8,3100807.821620663,167369.14392020533,2.0256436141948277E8,2.112028901670109E8,2.0809240312934503E8,1.9618345557744798E8,2.0532361237005463E8,1.9220727845040566E8,1.9150418227470803E8,
4295,652.2381329965733,7.400507987499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2148590.5085132984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61246.11988509368,62301.03336919589,62415.74315056081,56554.287300785385,56014.489123998486,56034.10659979859,53632.395554384886,
2669,411.12633738545264,7.1060480625,0,0,62722.04045305391,0,875922.6274030526,0,222382.17160892338,0,234665.20784947078,0,508285.40985724184,5391.518807166272,0,0,0,0,0,4781.78100739006,96609.60419683647,0,0,0,271937.8266119194,97816.99438260357,103996.96630712421,0,11455.265582481892,0,303313.41202933,0,7175.523962475477,0,46506.75098289813,256145.03550843734,0,0,122274.08941216634,0,0,72448.28542432708,85689.70566841653,89734.50252216491,76263.02039186526,56815.566697716895,71527.5994514751,62806.91019751663,
730,399.1699614893544,2.3757418833333332,335832.3971634168,57129.35224825742,141169.5327899748,1.026187206143977E7,331058.0970849585,215382.65851790426,353019.7471349515,2400046.823413449,586817.2380667271,151823.3673327651,267447.24285892944,48940.16161742513,29728.05192887113,0,50686.701161456855,129188.33134334812,1558430.8027078412,86248.82820257774,163805.6309730921,56304.16074987017,779397.2023865086,18248.023578797107,336906.41516338824,491960.42556386755,138698.1674157111,0,20889.52470717234,167737.0954339314,228464.33976693134,501788.5238654464,187334.80286128097,147936.1046774388,921767.224153026,432516.9999697418,10162.602743782738,491823.0352527444,201539.25411881134,0,0,1153235.0788787615,1078447.726824059,1123423.0373928447,1092200.2866882477,915021.2765201526,1030201.7583685366,859768.8057976421,
1584,284.1492344654375,2.515895145945946,0,13603.975744545256,4.552658669309664E7,0,1.5771559998789934E7,12840.550083846663,2433825.2265168997,0,1.5314896595722932E7,0,2536816.8016759674,19640.180503933698,7297.778135636631,0,38310.053279803935,18440.843785867728,20293.162936935245,2929393.642856264,6669229.244493976,6932.079057790994,35699.245415015495,17885.488520602034,1.1355563551847951E7,2946693.489161741,2.8100199308705192E7,2164.1962293508304,3.089007227422858E7,22332.410502109877,2.540939220978661E7,8830.036218864288,0,10342.721908640588,0,0,23756.53848462898,40893.55916265174,0,9506.014579640776,3395.8653112258694,3250479.8251721533,3044653.50389975,3326767.589618196,3042589.9053342417,2827357.450030294,2893359.396809506,2698562.438441182,
4453,325.17578139168677,2.1286929117647055,0,0,2216741.604910961,0,178371.78425386525,0,0,0,618776.794000233,0,217985.18416013673,0,0,0,0,0,0,1846389.5791970135,0,0,0,0,0,562179.4074807785,619222.7829622972,0,1243349.0256744407,0,126416.79167342026,0,20957.504085064556,0,0,0,0,0,0,0,0,314507.2882038274,309960.30052814214,322139.4827448918,317118.851271476,216450.34940904047,286106.1435891331,241279.68780411396,
3430,538.1954176356119,2.04482195,0,0,0,0,0,0,0,0,1.0549181845649667E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58456.70110628943,91976.1825843749,96499.61602228187,84483.84509963573,80804.78812203517,94902.24952847985,91333.00247736501,
2626,415.15544183082244,2.489606161538462,5316822.606019222,228457.3181752953,9805807.98437401,0,6059621.935204161,20500.545323195627,2.7705653485035457E7,7646.71738064954,6243339.887164017,0,3492290.994392996,34315.61054001395,13192.437816243368,8992.86079528135,51849.60984567628,10212.459052363518,18996.543579360346,233434.23914189255,9470916.845206792,0,29678.925988157338,4970.703929488827,1561026.509183903,3585302.6988615207,312569.05530715856,65759.36032471294,2515397.4145884393,92232.07594817286,7425803.698731463,53784.694095723695,0,565180.8865485204,5545384.161131266,1.3222984733449642E7,0,37428.28363538117,9548075.38387744,0,0,2080209.837784521,2118434.9801509497,2055711.6441323091,1705085.5431844066,1290576.115162735,1548266.6480346622,1234017.9737123789,
1622,324.107854679908,3.1571905032258063,0,0,2.051583627518772E7,0,3576681.762815201,44583.38631120307,575287.0677959508,39810.026503974696,2981125.8010772327,0,2184670.03110303,77772.79634991058,138369.73526124374,0,43727.904569387174,0,0,548385.0298461863,885478.8606793107,3530.7364365966687,8912.961697029834,13954.763308626065,3876177.2504976634,963222.913988898,1.0388636264829505E7,3589.4259092958764,2906486.3387741847,0,2134607.0708168414,0,0,6164.338791256274,0,0,128124.80202423778,0,0,2905.455620920909,0,1928192.3640150535,1867081.6507850063,1891854.4134712366,1598940.8155690106,1686560.7398090968,1609259.7262765842,1609995.8030920522,
1500,437.34190730803823,6.535716251111111,16284.947640764103,4982.7312635597655,5.0471219893233396E7,294799.3924191125,33363.27286170818,237203.68530956682,4219.493464445815,11315.854974905254,1716809.4153007078,2082.554818412858,10265.516633654595,17152.67991702661,2773.776162451818,1780.3241821541117,20130.32051443125,15285.206998935142,61882.793641663724,431622.99558274966,714.2273574520868,4764.931367035284,129522.34725939715,7621.297057401905,828.2735477271053,5147.753791050291,2660.8989342071136,1443.9988769868473,4.42786661139631E7,87780.40317619214,19119.47203510464,832.7823160926254,18336.460080926652,10485.365812418802,1964.7784357367705,53536.156185863816,33165.305473495115,124253.13339430578,9240.91547200645,0,1434.6659183934753,1.1164140384324118E7,1.1850044977955712E7,1.0838823209267922E7,1.0212310398807924E7,1.0348531102474112E7,8870396.962270685,1.2465556226515323E7,
1921,470.1305682711881,1.7607064565217387,313385.96208662185,0,2060470.9546031025,0,812070.3562431457,0,17966.545520827167,0,632307.0756411516,8893.140760599581,261329.87435054994,0,0,0,0,0,0,380489.3576519584,27144.83950148444,0,0,0,1333770.0761714505,399411.1486243941,2262691.519768791,0,1612683.1323719453,0,328537.1099874608,0,0,0,0,111246.08137797963,0,9256.42920741792,0,0,0,233431.66294107388,284987.7032335549,319220.4710420322,284589.68368544267,243557.92058995954,287487.40536015795,227469.75718781244,
2608,335.12431883701015,3.1338535638888896,11909.392489538157,0,1.0997503973651344E7,128224.10782758029,2715256.250116255,261395.99997644653,1250572.0772800588,43212.493447529174,664522.1365341296,0,4304383.489439753,8300.402407823689,59932.769090960115,10424.056185290738,0,5134.152290794916,4707.243081123148,0,219082.86089693848,19307.386123887987,30143.466518097746,10856.989973773621,937664.1727758354,260849.12761927815,1246354.6343438756,0,2375251.2712497846,8349.415247264657,3121029.058373319,33999.8412908146,0,9378.015282574099,11954.9747455904,0,0,16909.83741105357,0,1621.0372056825645,0,1032306.7638076681,1038758.084133301,938268.8113076831,883641.8839476579,831435.6214755314,799941.0721921116,676861.3624776565,
4941,851.3972884627273,6.522749563157896,5655.967749222675,4976.585609502005,0,11365.646517790785,4191.797126541534,3853.8593592938014,0,45658.057356769525,8419.254620991682,39100.8874276454,0,0,7934.963235196146,6760.785618251073,6378.442949742252,1195.1780941289937,0,13648.509426908258,1749.4347396094795,3282.591771830612,0,5393.598533922482,8691.831528972427,24832.22524047096,21014.281132549273,19744.53117017194,0,206848.39157109795,127320.03892948778,11686.589409185857,4037.089895114356,29410.401452047092,37746.93710528527,21923.114887458574,68472.99489869413,4742.226099453641,0,10446.58037303146,88508.82923433316,1046140.5070735002,1129206.2050996227,1125520.2036903522,1045727.7768789781,1055348.608130199,1061860.204180736,1027541.1225886309,
864,380.22751953472624,3.7686018371428562,114164.5370915333,2748.5993663451927,956668.2801960364,6136.496543067507,495813.4242517748,0,33696.397262964914,6871.101324575762,278728.1932718124,10852.967303495994,720368.8638228488,4853.105517355968,0,747.2312310256355,8404.758504865777,0,0,0,44657.8092723157,1295.8164074047177,0,833.3919717941658,33746.348828759874,363621.79517371993,15351.477183790577,2301.1858187951243,651955.3137454448,0,29857.528572650735,16595.61953961327,3679.866528327938,3942.4879215535047,343019.47606016503,71154.92447770396,0,0,27450.656815634247,0,0,133402.0663705297,120593.9058902228,84909.39464252419,88615.21175148133,122206.853085759,73182.955673028,80513.41603337116,
4394,405.1389939098841,2.2345275739130432,13430.525819343975,0,143828.55217101733,0,1.8556326583686505E7,0,6075532.795918613,0,633707.7573107346,0,3.0638508596989587E7,0,0,0,0,0,0,2.7985240149203587E7,3947739.312651923,0,0,0,1.3519261340773333E7,5217936.34515438,223108.96530670326,0,23307.840200285562,0,1184366.482968733,0,0,0,1033094.6957197773,527117.870988396,0,0,5757237.166662209,0,0,3247316.4256732855,3379243.4166334695,3318312.2061930085,2943697.391835583,2460274.221690921,2616531.1229320904,2683007.87610073,
1188,415.19526263572925,3.292955530232559,1914468.5276308903,898260.9691897298,78669.17913935696,490259.81902969274,19621.337471841733,58350.284686202525,160369.0980382947,233433.40648982595,51277.9495629491,149139.98515679117,0,235449.23332918287,317911.3568924291,614561.9115954783,325291.259614411,543925.7521049136,69598.1359721861,615505.4103831077,200830.47461238725,247138.99860935463,40394.55329107409,5474526.514508706,120127.79788122688,352065.47595862474,0,320120.9075265344,199671.8309270037,2654044.937960943,21519.17357805506,241069.73677132494,109059.38139591961,2192859.060205269,1503546.0840036734,326610.74409625184,52183.28464142448,12891.655084700738,460578.2797588868,680209.5875415568,0,611451.6743704048,661304.6878576254,564692.8065097518,567752.2784344668,438289.87362255895,424948.82045005757,487412.6031928375,
5118,374.15678099422865,2.720671786842106,124651.25458806669,68264.31652316586,344444.35636049515,0,534408.677670564,60371.698304232465,2401619.0300932643,144353.3296737214,1136938.2936103467,415902.8994743633,2630317.6316813827,85145.3814175962,99933.59928462635,0,227347.74555061522,30660.799946352534,0,333216.48757869407,725450.5574979666,77388.72392993793,0,132906.15842557486,232560.01357082828,6664708.227323084,243062.41858952536,120724.72816955134,0,382062.07644514483,953423.7566525042,0,15992.819800540829,63413.084605124866,2998766.8921920224,3143354.694786959,35085.68499023426,0,1018972.1896486992,146473.61840101102,0,1.4436814684626779E7,1.2990508338363796E7,1.2280429503548542E7,1.0891448761175733E7,1.049131191982347E7,9586842.676676566,9349065.528383497,
3113,485.1053827957994,3.6397248071428563,316771.7278083798,0,0,82968.24438517996,12889.215734179186,261674.86530111008,0,3580.4149837294667,0,3545.0637472265907,0,971.2412987548785,6079.024711125068,0,126119.03396840213,0,0,0,0,0,42099.84191217522,0,76612.4136910686,447700.0911841035,273396.29247348086,9467.887633862036,0,549139.5114593027,122523.97881413656,17346.47232702095,0,0,1711185.3853852397,1339062.730839994,38030.96406564458,10493.94920289848,0,0,0,209264.69000539396,127889.30474589326,134538.90648935243,196696.31863137893,167541.75954532504,143795.87849242665,138942.17609055075,
4074,933.2297712759695,2.980759983333334,0,0,0,0,0,0,0,0,0,0,0,1.1186573928956483E7,0,0,6400060.239523215,10127.133693534615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2420.5522621054565,0,0,0,0,0,2433.4347786283643,0,371194.4379868603,207269.9296875,286888.7147531256,169289.07048660977,163285.1201385003,105619.32905273397,123087.48287653258,
5019,260.0531346000136,2.5254473416666667,0,0,0,0,0,0,0,0,0,1482932.4997610487,0,0,0,0,0,0,5221.562037295885,0,0,0,0,0,0,0,0,0,0,0,0,274357.9439826185,2375447.478651194,0,0,0,34410.686375589816,0,0,0,0,60666.07527544902,81372.83113067626,61043.717548037515,47012.01924834981,51700.69902707213,45685.88418615576,40600.90688668449,
4214,359.20535252702524,4.212522155263157,566203.5749902987,44594.23365490267,30390.082811331515,1263.6776742869265,0,0,54434.73264463422,29265.176197817684,38762.0666907538,2201.6638092020034,0,44634.23421311112,21664.465910532865,25720.795618272834,53747.492175977946,533547.2244745111,14574.797281193396,0,7103.142191544082,24440.64179436235,30191.27051308044,193814.49970878856,0,0,0,21359.885165019234,161860.8364495516,131645.68992357058,7557.124413515135,11576.052762640193,16947.988393450436,2157226.4604265513,12015.783414151701,22599.620364355407,7677.467882534362,71270.90518429782,66377.27304038053,15646.071788743573,0,165965.53737640838,167172.71487807893,166529.089903327,168068.5221369991,142016.51174316395,139642.17625774213,154277.03760131565,
3330,591.1330576114844,0.8900456751724137,0,1.6127440995214793E8,0,43370.680279169566,0,0,93137.36980969984,1.3356355953690659E8,0,44203.033256516224,0,1.365122828998605E8,5493255.421299999,1.3074508332739525E8,1.0717328857988288E8,2376430.313912544,0,725336.608590873,0,5.554424708029601E7,0,1.2517255402567357E8,0,319713.0881847836,0,1.3513578725719845E8,138582.8677010769,1.0328278606601086E8,0,186924.47024693576,0,6715019.8824483855,73674.88459980953,0,1.3219970104718825E8,0,0,1.5304656984785986E8,0,1.0330076626125391E8,9.784504047951312E7,9.519435472809617E7,9.235071954057273E7,8.328886614809856E7,7.972594434726709E7,7.531557299947074E7,
4377,510.2341433016999,3.7428897687499996,0,0,0,0,0,0,0,0,0,0,0,6196.746336284325,0,0,5136.850363114588,1749.4915165569023,335754.5011220321,46949.70475757117,0,0,0,0,0,0,4518509.485962884,0,0,0,0,0,0,0,6075.261051023084,0,2827400.965601032,0,0,3914.7860826109077,0,273320.7363177305,246385.40073492387,250222.94779789905,240593.23645753175,202081.2976354893,211801.2981331655,158215.68815869422,
1465,284.09744358294273,4.8034882073170735,20686.505730862882,111631.70054654236,202478.89599068055,8291.449264303808,101485.64550115964,3812878.605774775,164507.23322275758,26956.223941137512,0,272875.0034373278,1325.3008677216017,797077.6995452419,631570.0916349246,1603.9546592240872,42443.95506840972,23408.41305714112,7449.461017249526,2.0424029432172094E7,875471.9480284373,28055.310525739173,159102.54080817854,0,146038.95979624454,77167.57279726089,3210167.663794834,0,100670.97526329318,50503.29096490932,157061.3801579011,116188.51486858631,225883.71249173515,7371.7217405198135,87495.22682569463,37968.50559558165,229246.2269676099,185280.87229025213,92182.21558284112,0,0,1160359.0675772775,1163787.5439567468,1109716.7706149826,1119085.5655205888,1081084.0290020856,1015273.7194263858,999636.579870218,
2730,798.9646115156995,6.8746022333333325,6773.018097351399,0,0,0,457237.4106299122,0,0,0,0,0,16547.824614076402,0,0,0,0,0,0,274400.591311617,11753.4028985802,0,0,0,79174.28237376068,19582.170882585757,531762.4743049212,0,0,0,6597.377748644487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4337,746.2650226957568,6.753556512499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893430.6900616561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16355.75277009844,15073.399850462441,15822.870660090524,11254.756660195082,13852.413001199417,10980.313306491393,12998.56712163603,
2362,282.206482699489,6.627276418181819,4492.454320345314,3991.6474935365873,0,2302161.8958312413,35320.35828555001,11013.779832332482,6066.2492826543785,4751.382793062259,1851.7713308452717,3551.788739324067,2661.548753802187,3480.074706988714,2459.8645030510384,2174.5119919116,2171.875106808152,1574.9558313983232,1939.4637316642234,3102.3906720460254,3628.1620584373477,1239.914060303309,2596.723299342091,3177.1251096408378,0,986.852362088592,3521.9339415980617,3012.181454180472,1267.4872658077404,713.6433797168927,1951.6988636146348,853.6095217031259,1462.2033469562698,2259.1336544561327,3362.018195970179,3271.449517101605,1674.651022343167,1341.0187425827248,2992.424430213265,3447.460269855819,6588.90359958465,29239.67328150733,29372.880334149577,29324.11223202198,24093.466345146022,21712.557624931396,20344.11280914691,21118.115385455436,
1402,255.12247839828942,3.7612101478260866,404256.2697085647,387582.60151698045,421441.92391101597,470008.1878794736,439483.57439005136,464050.93564970355,635331.7579075588,165531.05581923074,1044080.5607302715,102864.3225332318,603713.6616980301,425536.3913903323,138408.83902883375,220653.37165180573,314021.7938360179,233290.83219553065,234874.72133162626,285344.5863718897,377941.1900472525,315392.0624816221,223229.70345822565,196222.26913334092,564212.304022895,4.738408861298445E7,3.5671293226327814E7,255078.49300831274,2.5803966907224014E7,235299.29778969567,659555.1045186688,257062.48120618245,141919.76760859438,142572.88210177782,758354.1797478953,1194262.4414299633,678428.5648514542,519212.54930843064,483506.6839967954,267032.1910737886,57554.1468245467,4238712.33969389,4035754.0926722432,3996185.6878290433,3647795.1398443244,3304752.582315564,3175232.1436810642,3104638.8471284457,
