row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001156_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001140_01_01.mzML Peak area,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001173_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1687161692_PMA_BK_ALC_01_20230619131304.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_001186_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001160_01_01.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,
4567,296.07659637069,2.106531,,,,,,,,,,,0,35368.094,0,0,0,0,135296.38,157190.94,0,0,0,0,88763.32,0,112944.555,13816.086,0,14902.987,0,
4568,356.1555684903012,2.1071298,,,,,,,,,,,0,0,0,0,0,37618.43,0,0,0,0,0,0,0,0,0,0,0,0,0,
4571,308.0764053504351,2.1103334,,,,,,,,,,,0,0,0,0,0,0,0,12154.386,0,0,0,0,0,0,0,0,0,0,0,
4573,448.1942368407886,2.1119409,,,,,,,,,,,0,0,19111.316,0,52561.55,0,0,61249.926,0,0,0,0,0,0,0,0,0,0,0,
4574,449.1090947444595,2.113508,,,,,,,,,,,93578.45,0,0,0,0,0,0,0,0,5804.0376,0,0,0,0,0,0,0,0,0,
4575,325.1133216182509,2.114244,,,,,,,,,,,0,29668.34,0,58512.09,0,0,0,0,0,0,0,0,0,0,0,0,12623.599,0,0,
4584,291.14574670776614,2.117105,,,,,,,,,,,0,0,0,0,0,0,0,0,77590.73,0,0,0,0,0,0,0,0,0,0,
4590,714.2250242141231,2.1218524,,,,,,,,,,,0,0,8021.1226,19125.32,11008.459,0,0,0,0,22528.412,0,0,0,0,0,0,0,0,8625.12,
4593,307.169853997318,2.1253092,,,,,,,,,,,0,0,0,0,0,0,0,0,0,75238.266,0,0,0,0,0,0,0,0,0,
4595,374.22785798255063,2.1267457,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6470.7676,0,
4596,355.10271099282323,2.1275868,,,,,,,,,,,8507.2295,9812.022,0,43267.508,84513.5,19792.281,0,0,37621.473,5097.01,0,0,6246.374,0,0,33588.09,0,0,16587.066,
4597,326.14515448834817,2.128131,,,,,,,,,,,21514.264,0,0,0,0,33719.105,8208.941,0,0,8958.015,0,0,0,0,0,0,0,0,0,
4598,702.2239181814731,2.1307507,,,,,,,,,,,12452.287,0,0,0,0,0,0,0,0,0,0,0,9046.058,0,0,0,0,13003.746,0,
4600,365.0845262776144,2.1309066,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97615.64,0,0,0,0,
4601,343.1025036387439,2.1312065,,,,214,104,[M+H]+,,2,4602;4601,342.0951,0,0,0,0,0,0,0,0,0,0,0,0,324352.22,0,146488.27,0,0,0,0,
4602,381.0581323827248,2.1312065,,,,214,104,[M+K]+,,2,4602;4601,342.0951,0,0,0,0,0,0,0,0,0,0,0,0,197256.14,0,129321.484,0,0,0,0,
4603,388.1600502442427,2.1312065,,,,214,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,183279.64,0,75260.13,0,0,0,0,
4605,146.09056718544375,2.1315062,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,17172.467,0,0,0,0,0,0,
4608,296.1857476593525,2.132481,,,,,,,,,,,0,0,0,0,0,0,0,57082.09,0,0,0,0,0,0,0,0,0,0,0,
4609,375.09249384231157,2.132481,,,,,,,,,,,0,0,0,0,0,0,0,29468.225,0,0,0,0,0,0,0,0,0,0,0,
4611,641.1319532834575,2.1338334,,,,,,,,,,,0,0,28983.816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4616,303.0506585657522,2.1363323,,,,,,,,,,,0,0,0,0,0,0,0,0,0,17542.293,0,0,0,0,0,0,0,0,0,
4618,368.1930203959708,2.1363323,,,,,,,,,,,0,0,0,0,0,0,0,0,0,60513.79,0,0,0,0,0,0,0,0,0,
4619,302.12377036383685,2.1366937,,,,,,,,,,,19044.744,7444.2305,35594.703,29578.354,21610.39,17794.477,7954.431,21786.441,33400.37,16469.896,0,0,0,21894.678,12437.502,0,12700.318,0,13666.622,
4620,597.145599489149,2.1375632,,,,,,,,,,,0,0,0,0,0,0,0,0,8986.793,8891.695,0,0,0,0,0,0,0,0,0,
4623,361.15277657736203,2.1386068,,,,,,,,,,,0,0,0,0,0,28354.95,0,0,0,0,0,0,0,0,0,0,0,0,0,
4625,325.09183832673375,2.139121,,,,,,,,,,,0,20982.68,0,60753.535,189422.66,55671.87,8294.828,0,0,0,0,0,368684.5,16716.959,306141.78,31019.6,386522.47,80493.65,0,
4629,308.11316591238847,2.142276,,,,,,,,,,,0,0,0,0,0,0,6087.6694,0,0,0,0,0,0,10240.762,60666.316,0,0,0,0,
4630,340.16064158839805,2.1439211,,,,211,105,[M+NH4]+,,2,4630;4646,322.12695,0,0,0,0,4425.144,0,0,0,0,80150.96,0,0,0,32686.287,0,0,0,26166.281,5971.6,
4631,317.0458671937119,2.1442277,,,,115,,,,,,,64817.633,0,0,39092.13,57024.348,71047.8,0,0,0,60270.11,0,0,0,13503.067,0,0,0,0,56679.016,
4632,163.0389866232483,2.1446517,,,,214,,,,,,,0,0,0,0,0,0,0,0,108492.555,0,0,0,1213834.1,0,841519.94,0,0,0,0,
4633,422.2390091411135,2.1448407,,,,,,,,,,,0,0,7774.0786,0,0,0,5727.9663,0,0,0,0,0,0,0,0,0,0,0,0,
4634,464.1408401723946,2.1448853,,,,,,,,,,,0,0,12856.214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4637,315.04893414222704,2.1469383,,,,,,,,,,,0,0,0,0,0,0,0,0,0,854574.3,0,0,0,0,0,0,0,0,0,
4639,278.1695167177198,2.149509,,,,,,,,,,,0,0,0,0,0,0,0,0,406458.62,0,0,0,0,0,0,0,0,0,0,
4641,307.16871792715034,2.1499593,,,,,,,,,,,44126.11,33974.19,0,49891.234,91715.58,58583.484,29227.027,83882.93,35078.02,0,0,0,42166.723,47267.047,44516.586,15656.331,26031.139,28329.879,68713.94,
4642,383.13236000595936,2.1503947,,,,,,,,,,,11698.273,0,0,0,0,20779.078,0,0,0,0,0,0,0,0,0,0,13582.866,0,0,
4643,146.16541619528675,2.1505659,,,,,,,,,,,0,0,141482.88,101554.44,61852.527,85746.5,0,0,0,47951.395,0,0,0,0,0,0,0,0,0,
4644,277.1661651761035,2.1506042,,,,,,,,,,,0,0,0,9392.444,0,0,0,0,2742331.2,0,0,0,0,0,0,0,0,0,0,
4645,759.1987751559242,2.151664,,,,,,,,,,,0,9017.065,0,0,0,0,0,0,247935.08,235101.06,0,0,0,0,0,0,0,0,143056.88,
4646,361.09024819368403,2.1537867,,,,211,105,[M+K]+,,2,4630;4646,322.12695,0,0,0,0,0,0,0,0,0,31584.053,0,0,0,0,0,0,0,9167.051,0,
4647,315.04780029373103,2.1542513,,,,115,106,[M+K]+,,2,4647;4685,276.08475,933336.1,27206.133,0,588180.94,874339.06,1081736.0,0,0,318864.38,0,0,0,0,0,0,0,384471.28,29065.1,1141927.6,
4650,602.2305534469351,2.1555772,,,,,,,,,,,7148.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4652,374.1080728711443,2.155897,,,,161,,,,,,,0,22488.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29478.293,0,
4654,540.1713530417314,2.1560607,,,,,,,,,,,0,0,0,9463.907,19206.14,7492.8486,0,0,0,0,0,0,0,7944.852,0,0,31129.402,14154.729,0,
4657,968.2658016528177,2.1566362,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53987.16,0,0,
4659,147.04383692333235,2.15748,,,,161,,,,,,,0,31897.586,0,0,0,0,0,0,25760.805,0,0,0,0,0,0,0,0,40221.273,0,
4660,307.0814290216964,2.1578882,,,,,,,,,,,18296.36,0,0,0,4985.6997,0,0,0,0,0,0,0,0,0,6419.347,0,8191.9365,0,0,
4661,287.07362633571097,2.160017,,,,560,107,[M+Na]+,,2,4677;4661,264.08453,0,71476.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136354.2,30789.824,0,
4662,266.13810994324973,2.160104,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67336.45,0,
4663,295.12835180976515,2.160104,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16891.08,0,
4665,575.1592719356616,2.1611154,,,,115,,,,,,,116794.22,0,63443.285,0,30602.639,90362.5,0,0,41754.26,71438.0,0,0,0,0,0,0,0,0,64559.082,
4668,465.10382492840546,2.16294,,,,,,,,,,,0,0,0,0,0,22109.295,0,0,47717.754,55998.47,0,0,0,0,0,0,0,0,0,
4669,707.179606987438,2.1633277,,,,,,,,,,,20585.604,0,0,24514.354,26150.318,27458.855,0,0,0,0,0,0,24023.125,0,7961.6367,0,0,13485.501,28066.879,
4671,312.217031986686,2.1657767,,,,,,,,,,,0,0,0,0,0,0,0,347655.06,0,0,0,0,0,0,0,0,0,0,0,
4673,323.17164959947513,2.1663153,,,,,,,,,,,0,0,0,12596.551,0,0,0,0,0,0,0,0,0,9104.3,0,0,0,0,0,
4674,276.2074163735552,2.1668437,,,,,,,,,,,0,0,104050.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4677,303.0478128809961,2.167078,,,,560,107,[M+K]+,,2,4677;4661,264.08453,0,149205.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175469.58,52704.805,0,
4679,365.1057026000617,2.1674201,,,,,,,,,,,17232.781,71087.72,67840.47,75027.99,85914.625,52403.58,0,36234.117,85052.56,0,0,0,0,84434.14,90102.516,74673.3,29645.656,33570.926,25223.064,
4681,365.10609293913853,2.1678221,,,,,,,,,,,0,0,0,0,0,0,0,0,0,46909.332,0,0,0,0,0,0,46700.95,0,9818.442,
4682,368.1911913175072,2.1684852,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,32242.023,0,0,0,12203.266,0,
4684,320.1342778631482,2.16969,,,,,,,,,,,23768.254,0,22281.775,5357.1465,0,0,0,0,16258.448,0,0,0,0,0,0,0,8165.5405,0,0,
4685,299.07408031166955,2.169792,,,,115,106,[M+Na]+,,2,4647;4685,276.08475,348103.53,0,663637.3,306966.53,444477.9,939305.9,0,0,351594.1,730439.2,0,0,0,167927.84,0,744858.8,372360.38,13228.895,792663.44,
4686,330.1883393398091,2.1712413,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12367.007,0,
4687,627.1558414474267,2.1715422,,,,,,,,,,,0,0,0,0,0,0,0,0,113496.31,0,0,0,0,0,0,0,0,0,0,
4690,314.20718741329455,2.1727374,,,,,,,,,,,0,16614.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17412.418,0,
4696,348.16637497820136,2.178006,,,,,,,,,,,0,0,9382.571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4703,641.1752652199036,2.1794548,,,,,,,,,,,0,0,0,0,0,0,0,0,0,15106.995,0,0,0,0,0,0,0,0,0,
4704,951.2419234582537,2.1795623,,,,381,,,,,,,649920.7,0,0,0,0,37374.688,0,0,0,5830.3057,0,0,0,0,0,0,375785.6,0,0,
4713,365.1227796238755,2.188333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,96811.375,0,0,0,0,0,0,
4714,346.150389596671,2.1886992,,,,,,,,,,,0,0,0,69201.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4719,198.0762547892622,2.1927717,,,,,,,,,,,0,0,0,12304.86,14523.232,0,0,0,6831.604,0,0,0,5772.95,0,0,0,22552.168,9515.2295,0,
4720,372.129487793783,2.193144,,,,,,,,,,,0,0,0,183888.52,0,0,0,8766.149,0,0,0,0,0,0,0,0,0,0,0,
4723,261.14436960800606,2.1938765,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9766.419,0,
4725,707.1803646778167,2.1946282,,,,,,,,,,,0,0,0,0,0,0,0,0,0,28477.691,0,0,8462.689,0,0,0,0,0,0,
4726,522.1822467884094,2.196435,,,,192,,,,,,,0,0,0,20028.148,21551.604,11249.809,0,0,0,0,0,0,4962.583,0,0,0,0,0,4747.3765,
4727,365.0845697525057,2.196639,,,,192,108,[M+Na]+,,2,4743;4727,342.09538,52097.69,68450.55,0,134783.36,146694.67,0,12794.33,42227.59,55447.754,148682.19,0,0,158550.6,65654.95,97988.65,55358.004,137747.12,60854.203,141042.47,
4729,363.06886360495776,2.1991181,,,,,,,,,,,0,4524.0605,0,5379.986,0,8734.256,0,0,0,0,0,0,0,0,0,0,7179.143,0,0,
4731,257.18617869979016,2.199189,,,,,,,,,,,0,0,0,24486.865,0,0,0,0,0,0,0,0,0,9966.5205,0,0,0,0,13868.327,
4732,360.12932906876745,2.1995814,,,,192,,,,,,,562338.06,356763.1,271976.6,812801.75,977483.3,1258716.4,91124.58,253109.64,410392.0,1303279.6,0,0,499761.44,418787.75,161006.28,220156.39,989134.4,425025.25,1325007.9,
4737,212.1644171583736,2.199885,,,,,,,,,,,0,0,0,0,0,0,0,286889.34,0,0,0,0,0,0,0,0,0,0,0,
4738,300.21686154696346,2.199885,,,,,,,,,,,0,0,0,0,0,0,0,184716.77,0,0,0,0,0,0,0,0,0,0,0,
4741,179.03413148143565,2.199989,,,,218,,,,,,,17397.559,8253.965,196439.62,15999.828,18098.637,28878.898,0,0,11546.773,21030.516,0,0,0,0,0,0,17799.78,6828.305,18847.732,
4743,381.05857227657594,2.2001498,,,,192,108,[M+K]+,,2,4743;4727,342.09538,19976.203,64474.277,20569.877,101446.88,110111.086,61294.664,0,45149.215,21470.186,75467.69,0,0,156272.4,40114.742,95058.984,45322.2,67561.12,50047.785,87880.266,
4744,358.1137290388899,2.2004979,,,,192,,,,,,,29553.09,24273.258,15412.986,41026.656,45678.297,77049.67,0,0,19971.213,51423.93,0,0,20092.799,21543.217,9882.066,9619.646,50360.17,20332.775,51224.324,
4745,180.08693408269346,2.2005486,,,,192,,,,,,,0,0,0,37750.594,62157.984,83414.69,16151.777,25105.027,0,67555.195,0,0,0,0,0,0,58913.508,0,73711.5,
4746,388.1604821248402,2.2006001,,,,192,,,,,,,56524.062,74036.25,33637.723,126313.45,141371.27,125516.75,15585.091,56552.945,35608.695,163529.45,0,0,279765.03,74430.34,99481.76,28032.424,184685.84,97802.35,158398.25,
4747,295.12187469782026,2.2009175,,,,149,,,,,,,106682.47,0,0,0,0,104507.89,0,0,0,0,0,0,0,0,0,0,20165.832,0,0,
4748,386.1449315006497,2.2010787,,,,192,,,,,,,13259.352,27040.79,12454.113,39069.52,66189.19,49382.117,0,28021.984,18451.943,43892.32,0,0,38281.23,36670.785,14707.896,10205.061,58830.926,27167.871,56920.055,
4749,326.09580179005786,2.2011435,,,,,,,,,,,130462.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4751,374.18159008460793,2.2021174,,,,,,,,,,,0,0,0,7451.0513,0,0,8837.655,24273.988,0,9286.592,0,0,0,0,0,0,0,0,0,
4752,190.0501297600308,2.2036169,,,,,,,,,,,46305.91,0,52179.793,0,0,0,7056.9824,68188.28,0,5172.6567,0,0,42124.41,21611.395,0,0,0,0,0,
4753,277.0921346501383,2.2046201,,,,149,,,,,,,1188495.9,0,0,0,0,1452704.4,0,0,0,0,0,0,0,0,0,0,270325.8,0,0,
4759,504.1710842368314,2.2078042,,,,,,,,,,,0,0,0,0,0,0,7094.754,0,0,0,0,0,0,0,0,0,0,0,0,
4760,627.1566099450965,2.208132,,,,,,,,,,,63514.906,0,592191.5,0,0,0,0,0,3801.3926,297560.84,0,0,0,0,0,0,64881.164,76824.34,411852.53,
4761,430.17080516340286,2.2089288,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,53164.3,0,0,0,0,0,
4762,376.1601301526547,2.210093,,,,,,,,,,,0,15469.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27961.508,0,
4764,266.17485986227246,2.2108848,,,,,,,,,,,0,0,0,0,0,0,0,21488.225,0,0,0,0,0,0,0,0,0,0,0,
4767,649.1385734458132,2.2109087,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12189.909,
4769,420.1881319744824,2.2117524,,,,,,,,,,,0,0,0,0,0,0,0,0,0,25742.324,0,0,0,0,0,0,0,0,0,
4770,339.1081076733281,2.2118187,,,,,,,,,,,0,0,50806.73,57613.797,39957.285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4775,365.1245578860953,2.2139883,,,,,,,,,,,0,0,11731.579,0,0,0,0,0,0,0,0,0,0,0,60007.71,0,0,0,0,
4779,181.04975476797884,2.2150686,,,,218,,,,,,,0,175904.92,294241.12,0,0,0,66661.586,0,154860.67,0,0,0,0,0,0,0,0,0,0,
4781,656.146510075567,2.2154918,,,,,,,,,,,0,0,0,0,0,0,0,0,10824.575,0,0,0,0,0,0,0,0,0,0,
4783,346.14993563702166,2.2164376,,,,,,,,,,,0,14919.643,0,4515.369,87466.33,55264.273,75516.16,122062.695,38037.266,110080.43,0,0,8803.132,0,13965.162,41680.023,19516.156,14621.055,69762.61,
4787,477.1605879487003,2.2189457,,,,,,,,,,,0,0,0,0,0,0,25182.434,0,0,0,0,0,0,0,0,0,0,0,0,
4794,575.159557266645,2.2218854,,,,,,,,,,,39821.848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20121.008,
4796,207.10179001146085,2.222103,,,,320,,,,,,,0,23176.252,0,23217.176,30120.072,9016.058,49954.582,0,0,0,0,0,15022.658,0,0,12624.315,15468.006,0,0,
4800,288.1806273475339,2.2232375,,,,320,,,,,,,0,37883.78,0,21279.111,10913.567,0,72789.12,0,0,0,0,0,26825.35,0,14092.784,0,20326.873,0,0,
4803,420.186988139482,2.2253091,,,,,,,,,,,61769.15,0,7659.745,0,0,0,0,0,9540.651,0,0,0,0,16671.768,0,0,0,0,0,
4804,311.0395861211626,2.2255332,,,,44,109,[M+H]+,,2,4792;4807,310.03243,0,39932.7,0,0,0,0,0,20185.496,0,0,0,0,0,27630.57,0,0,28837.912,23473.559,0,
4806,231.1703778261776,2.2266703,,,,,,,,,,,0,101720.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110799.75,0,
4807,328.0662730652226,2.226706,,,,44,109,[M+NH4]+,,2,4804;4807,310.03243,5224.7935,193081.02,0,0,0,0,55184.324,108614.94,0,0,0,0,20665.898,138897.3,31883.14,0,146018.61,129320.07,0,
4809,356.0972240778596,2.228593,,,,44,,,,,,,0,81392.72,0,0,0,0,0,19222.477,0,0,0,0,5625.3936,30703.887,0,0,0,47418.66,0,
4810,325.09215792888926,2.228698,,,,381,,,,,,,868152.44,29803.736,83800.43,60411.098,218752.23,120137.664,26924.965,0,19071.252,54984.246,0,0,604761.4,0,407728.3,44115.906,314066.66,83687.87,0,
4813,318.11846794570516,2.2303743,,,,,,,,,,,20195.91,0,0,12127.368,37757.13,0,0,15330.176,8679.906,0,0,0,0,0,0,0,0,0,8386.35,
4815,641.1348225291579,2.232372,,,,,,,,,,,0,260759.94,10643.057,33562.39,264327.47,134326.05,0,88907.12,162641.45,0,0,0,0,0,0,0,90087.84,246575.14,0,
4816,144.10192481223305,2.2325866,,,,,,,,,,,0,0,0,0,0,0,0,716088.75,0,0,0,0,0,0,0,0,0,0,0,
4819,314.2323262414404,2.2325866,,,,,,,,,,,0,0,0,0,0,0,0,3186062.0,0,0,0,0,0,0,0,0,0,0,0,
4821,315.2356892247226,2.2325866,,,,,,,,,,,0,0,0,0,0,0,0,585230.94,0,0,0,0,0,0,0,0,0,0,0,
4825,328.0680208799829,2.2331307,,,,,,,,,,,0,0,53517.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4826,773.21607538418,2.2331307,,,,,,,,,,,0,0,43810.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4829,397.11146044964767,2.2332602,,,,,,,,,,,32228.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4832,330.0821597143662,2.2339163,,,,44,110,[M+NH4]+,,3,4832;4835;4837,312.04817,0,196433.8,17157.238,0,0,0,90932.1,157537.5,0,0,0,0,71241.78,149934.64,62380.758,0,99241.78,125072.46,0,
4833,392.155653035553,2.233924,,,,,,,,,,,74633.32,0,7923.1416,0,10188.029,12166.58,0,0,11841.78,31987.816,0,0,0,6800.7754,0,14646.723,0,0,8962.873,
4834,351.01133462570004,2.2339919,,,,,,,,,,,0,52886.48,0,0,0,0,0,62172.137,0,0,0,0,33554.37,35283.09,34931.336,0,12156.393,0,0,
4835,335.0372489265241,2.2340147,,,,44,110,[M+Na]+,,3,4832;4835;4837,312.04817,0,95940.445,0,0,0,0,62365.5,81603.195,0,0,0,0,54486.555,89328.72,52235.992,0,52867.883,40985.04,0,
4836,504.2229909943814,2.2346513,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56231.465,8283.796,15061.278,
4837,313.0554174255856,2.2353873,,,,44,110,[M+H]+,,2,4832;4835,312.04817,0,64525.79,0,0,0,0,29244.035,54207.723,0,0,0,0,26184.727,48119.64,20216.932,0,29509.34,37555.508,0,
4840,139.0391938231094,2.2369297,,,,,,,,,,,39997.0,0,32323.527,27599.172,74020.21,9996.762,40208.24,31759.223,18703.36,20318.838,0,0,0,13629.469,3292.3406,0,0,0,20888.65,
4841,318.1194560145751,2.2373,,,,,,,,,,,0,0,0,0,0,0,19402.996,0,0,9972.926,0,0,0,0,0,0,0,0,0,
4844,302.08737455863167,2.2403677,,,,,,,,,,,23013.445,0,2350025.0,0,0,0,0,85588.12,0,0,0,0,0,37908.54,0,0,0,0,0,
4845,310.1498449203042,2.240859,,,,,,,,,,,14124.06,468646.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060882.8,190125.06,0,
4847,474.2329453875295,2.2424948,,,,,,,,,,,0,0,0,0,0,0,0,33258.25,0,0,0,0,0,0,0,0,0,0,0,
4849,300.07205931230123,2.2429616,,,,,,,,,,,0,0,827071.75,0,0,0,0,26210.219,0,0,0,0,0,0,0,0,0,0,0,
4851,135.04432144573553,2.243345,,,,89,,,,,,,21138.727,15101.576,81646.77,132050.78,108841.31,85472.72,7511.581,20512.746,27569.195,103158.82,0,0,30571.5,13017.392,12719.536,0,26160.96,14661.359,105206.7,
4853,301.0761600121633,2.2434285,,,,,,,,,,,0,0,125071.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4856,307.0434242471039,2.2434285,,,,,,,,,,,0,0,77831.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4858,323.017605968655,2.2434285,,,,,,,,,,,0,0,55837.582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4859,328.103685215215,2.2434285,,,,,,,,,,,0,0,253978.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4864,357.1088629148201,2.243623,,,,,,,,,,,0,0,0,0,0,0,0,0,0,323408.22,0,0,0,0,0,0,0,0,0,
4866,726.2267630213256,2.243623,,,,,,,,,,,0,0,0,0,0,0,0,0,0,46105.066,0,0,0,0,0,0,0,0,0,
4868,323.15373666618444,2.2443826,,,,,,,,,,,256223.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4869,303.0490660128422,2.2448008,,,,381,,,,,,,47672.723,0,0,0,0,0,0,0,5591.704,0,0,0,0,0,0,0,55983.418,22163.404,0,
4870,148.0606135006363,2.2452507,,,,,,,,,,,17031.508,13537.068,36236.55,0,47064.277,42648.36,0,0,21509.043,33526.805,0,0,0,0,0,0,52589.48,0,0,
4871,277.07136881507887,2.245504,,,,,,,,,,,0,0,0,0,0,79863.125,0,0,0,0,0,0,0,0,0,0,0,0,0,
4872,935.2100590413809,2.245504,,,,,,,,,,,0,0,0,0,0,313873.3,0,0,0,0,0,0,0,0,0,0,0,0,0,
4874,310.09229310381113,2.2470832,,,,,,,,,,,0,8570.374,0,0,0,0,12377.937,17611.729,0,0,0,0,27709.764,0,26458.645,0,0,0,0,
4875,147.04418443863548,2.247116,,,,166,,,,,,,0,24105.705,61840.98,131514.42,118254.63,0,38045.594,20120.986,0,5906.626,0,0,55553.29,35209.926,66301.38,17577.332,13427.612,27991.7,7102.5146,
4876,314.08705518799377,2.248098,,,,166,,,,,,,0,10658.429,0,33140.934,34799.18,0,21772.59,0,0,0,0,0,23302.99,22379.95,38300.777,0,0,11177.996,0,
4878,374.2286249662103,2.2485046,,,,,,,,,,,0,8229.551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9843.923,0,
4880,506.1876778479265,2.2512949,,,,,,,,,,,0,0,393799.16,118358.09,298158.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4883,163.03911122784604,2.2518744,,,,89,,,,,,,1707731.1,775800.44,1748999.2,3548263.5,3360009.8,1907927.9,440595.56,726828.2,886019.1,3205302.8,0,0,1180363.9,624208.25,637971.25,132582.9,760936.0,659926.75,3655462.0,
4884,409.1123555626658,2.252062,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,18697.654,0,0,0,0,0,
4887,322.1499719130611,2.2523172,,,,,,,,,,,1685380.0,73648.7,0,1250556.5,2043427.2,4770709.0,0,0,2817337.0,3145394.5,0,0,0,0,0,1158740.5,1911898.0,113917.734,3074815.8,
4888,375.0927490598036,2.252915,,,,,,,,,,,0,0,145565.1,0,0,0,107836.89,1623887.8,0,0,0,0,68602.76,0,0,1814462.1,0,0,0,
4890,343.10285872717975,2.2536683,,,,290,,,,,,,116180.48,0,0,0,211635.47,0,10739.13,0,0,0,0,0,458432.25,0,308286.16,38919.99,0,93827.33,0,
4891,397.07457464426994,2.2540069,,,,197,111,[M+Na]+,,2,4897;4891,374.0852,0,0,0,0,0,0,11562.0205,147366.06,0,0,0,0,0,0,0,438728.4,0,0,0,
4892,295.16532940835805,2.254068,,,,,,,,,,,0,8264.345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14434.762,0,
4895,305.0277704951362,2.2542098,,,,,,,,,,,0,0,27274.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4897,413.04820430823804,2.255099,,,,197,111,[M+K]+,,2,4897;4891,374.0852,0,0,0,0,0,0,0,88516.72,0,0,0,0,0,0,0,202196.88,0,0,0,
4898,420.15015754000024,2.255099,,,,197,,,,,,,0,0,0,0,0,0,0,132340.25,0,0,0,0,0,0,0,133308.05,0,0,0,
4902,933.1944972105547,2.2555726,,,,,,,,,,,0,0,0,0,0,17995.268,0,0,0,0,0,0,0,0,0,0,0,0,0,
4904,559.1102228688154,2.2572722,,,,89,,,,,,,0,0,0,52444.812,38136.406,0,0,0,0,43065.305,0,0,0,0,0,0,0,0,42514.406,
