row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,230605_ED_Blank_ALC_nr8cent.mzML Peak area,230605_ED_dbgi_001140_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001142_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001144_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001150_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001152_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001153_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001156_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001160_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001161_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001162_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001173_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001175_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001182_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001185_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001186_01_03_nr8cent.mzML Peak area,230605_ED_test_miels_dbgi_001188_01_03_nr8cent.mzML Peak area,230605_EDdbgi_001146_01_03_nr8cent.mzML Peak area,
756,699.3499111130395,5.026933,,,,,,,,,,,0,0,0,0,0,0,0,485.57834,952.01086,0,0,0,0,165.7072,0,0,0,0,
757,301.0713674468303,5.037623,,,,,,,,,,,0,2233.2993,0,0,1780.5673,0,1722.5238,0,0,0,0,233.06354,2848.4143,0,0,0,0,0,
758,177.05545643425037,5.034867,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2605.4397,0,0,0,
759,400.1518811969868,5.0596166,,,,,,,,,,,0,0,0,0,0,0,0,0,0,386.02185,0,0,0,0,0,133.94592,0,0,
760,661.249681478663,5.0628166,,,,,,,,,,,0,272.8439,0,0,1473.0916,0,0,0,0,0,0,0,0,0,0,0,0,0,
761,165.12794794432332,5.0623536,,,,,,,,,,,0,451.67175,142.74442,308.03296,193.07199,103.256454,615.1292,437.9732,265.13873,249.10794,738.94763,570.28,85.27995,961.6227,316.61386,628.0996,157.40297,232.1859,
762,509.201130620581,5.0745873,,,,,,,,,,,0,0,0,0,0,0,0,290.18268,0,409.12494,0,0,0,852.52057,327.11166,0,0,0,
763,323.08167620497954,5.144757,,,,,,,,,,,0,127.78421,177.12827,1143.7819,0,0,0,1160.5044,0,891.16864,653.0408,0,0,0,0,0,0,757.0692,
764,147.1173440643781,5.11835,,,,,,,,,,,0,150.06537,0,170.9633,0,0,0,595.1394,0,464.49445,818.44836,0,0,0,0,0,292.9603,0,
765,285.0638173864171,5.0940747,,,,,,,,,,,0,145.54375,0,0,0,158.88988,0,588.97266,0,364.47906,791.2478,0,0,0,0,0,253.3097,0,
766,398.373705429463,5.1205,,,,,,,,,,,0,0,0,0,0,0,0,0,614.64136,0,0,0,0,0,0,0,0,0,
767,228.06621906559772,5.131425,,,,,,,,,,,0,0,0,0,0,0,0,0,0,443.39966,0,0,0,0,0,1250.4171,0,0,
768,274.27435405039773,5.149214,,,,,,,,,,,1658.4653,2908.6194,2170.268,2200.9275,22575.324,2197.1687,3040.4397,3953.668,13263.132,5663.6367,2172.5261,19139.709,4958.4,2017.8007,6842.1646,5278.8594,2203.3782,2142.445,
769,713.364567963724,5.1582,,,,,,,,,,,0,0,0,0,0,0,0,1019.0903,449.914,0,0,0,0,304.14746,0,0,0,0,
770,230.2481296895733,5.1780763,,,,,,,,,,,2220.505,2975.9312,2690.9495,2927.6292,5653.2607,2941.9343,3285.193,4598.1855,5107.741,3819.3452,2717.7632,5688.7554,4914.327,2655.9045,4328.48,3563.5254,2658.5273,2339.2402,
771,271.0844697735604,5.2047853,,,,1,,,,,,,0,8710.35,4388.5576,7111.7383,4469.1953,2935.4836,5809.4614,17454.58,13333.269,9744.895,2562.4795,1900.0195,0,6620.0537,3618.3105,1084.7242,6353.425,5551.8413,
772,238.06574208881054,5.204471,,,,1,,,,,,,0,16715.795,9708.634,16042.731,9380.529,7188.699,12004.646,26024.918,20970.852,14190.616,6331.399,4805.6084,302.11133,10550.568,6460.6772,2124.9517,10640.459,13513.835,
773,161.13317231217698,5.2047896,,,,1,,,,,,,0,16936.268,8472.607,14277.404,8736.237,5727.1177,10815.458,40055.5,26801.682,19072.742,5094.2446,3570.2722,0,12217.502,7722.5977,2295.4717,11678.515,10244.367,
774,179.14383367279862,5.204128,,,,1,,,,,,,0,31503.922,14901.105,25151.963,16027.118,10219.914,19286.309,70415.445,48981.484,34545.54,9367.95,6652.7173,496.41428,22003.941,13288.289,4238.875,21284.025,18657.59,
775,407.25777445829914,5.2405705,,,,,,,,,,,0,468.777,758.4435,416.1964,0,0,231.25171,197.47687,192.20038,1143.5519,0,123.79617,0,422.7976,362.2269,516.31335,331.6353,622.48364,
776,290.2693152612317,5.23926,,,,,,,,,,,4000.0266,5300.1426,5322.6543,5791.363,30424.166,6230.4727,6601.6963,7196.6543,21211.896,8536.818,6366.5347,22871.756,8215.789,6407.7007,10278.3955,8904.529,6621.337,5898.9146,
777,314.26924485401025,5.249959,,,,,,,,,,,0,0,928.64185,639.2639,306.51398,422.76813,668.35767,945.62787,282.34338,991.05493,0,0,685.2641,423.86285,227.65764,633.9799,0,925.67065,
778,261.11022456786776,5.2891164,,,,,,,,,,,664.4353,909.8037,984.7502,492.093,1022.0726,920.83594,1039.067,1282.8582,1017.672,1395.0724,308.71835,1358.9856,1160.3273,1020.0289,582.1601,1282.9777,441.38437,912.98596,
779,249.1854638490286,5.2969546,,,,,,,,,,,0,121.21193,0,0,0,113.24344,150.52496,1345.0603,0,0,1476.4554,0,592.3949,2354.6694,0,0,0,0,
780,539.097108329941,5.306139,,,,,,,,,,,0,0,0,2420.6155,1030.4581,0,0,0,207.03424,0,0,0,0,0,714.3601,0,400.35742,1425.5693,
781,272.2587686239047,5.309019,,,,,,,,,,,80.023125,130.4223,0,0,337.4608,142.04863,339.08328,408.4994,432.84937,215.83456,213.07938,633.37317,283.70935,234.11285,435.84818,331.86008,0,149.8812,
782,290.08154421425326,5.324217,,,,,,,,,,,0,0,626.3197,0,0,0,0,0,191.20847,0,0,0,0,0,0,0,0,0,
783,288.25354882887245,5.326086,,,,,,,,,,,618.1061,514.55444,706.5188,722.34235,811.818,836.57104,798.8323,730.5553,895.5432,768.2066,552.3169,1076.9036,985.1663,637.61676,833.2909,1096.6102,700.2858,676.23816,
784,455.35215813959564,5.3411,,,,,,,,,,,0,0,364.86606,0,870.3404,0,0,0,0,95.542984,0,0,0,0,583.20056,245.73975,0,0,
785,720.3795853838142,5.3353667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3528.829,0,0,0,0,
786,289.1801812918401,5.3459415,,,,,,,,,,,0,2300.1538,0,0,1625.1759,0,696.2303,0,719.1628,0,0,1750.87,0,1194.0109,2349.2612,283.30054,3076.78,4084.386,
787,288.2896972467627,5.373506,,,,,,,,,,,0,0,0,1329.0597,0,203.7475,424.0283,0,0,0,0,0,0,0,0,0,0,0,
788,398.12315150983045,5.37995,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.37054,0,0,
789,425.37662612735227,5.384267,,,,,,,,,,,0,0,471.59955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
790,437.3418603775485,5.387825,,,,,,,,,,,0,0,1374.8344,149.5448,4374.0454,0,0,0,0,0,0,0,0,0,868.90076,0,0,0,
791,675.2661707022886,5.402478,,,,,,,,,,,0,1000.9406,924.62256,0,5359.539,548.67694,1536.3357,381.55618,0,0,0,0,0,0,0,0,0,1688.7883,
792,325.0920483791666,5.4469833,,,,,,,,,,,0,0,0,0,4844.453,0,0,0,0,0,0,0,0,0,0,0,0,0,
793,235.1698326213939,5.463379,,,,,,,,,,,0,66.873505,0,0,0,0,489.36774,0,0,0,0,172.07317,0,78.91599,146.60835,0,88.84467,341.36768,
794,304.2848405666854,5.4726543,,,,,,,,,,,0,0,0,3537.398,0,6071.9165,14249.431,0,0,0,309.01993,0,0,0,0,0,0,0,
795,345.27468226405347,5.470433,,,,,,,,,,,1036.606,1261.5547,1491.24,1485.1539,1460.458,1324.8356,1613.7178,1008.6974,1318.546,1825.8212,1164.9302,1198.922,1405.9678,1121.2794,504.84714,1219.8969,1080.1819,1096.396,
796,570.2818959551906,5.4734035,,,,,,,,,,,0,271.52133,0,0,364.45312,0,246.95091,624.37775,94.56065,0,0,145.7713,0,1315.3519,118.24556,0,765.05475,0,
797,258.07668182046353,5.4985833,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330.6235,0,0,
798,274.1070846195298,5.50265,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523.83673,0,0,
799,223.13314805229783,5.504108,,,,,,,,,,,0,1126.5757,597.77515,720.803,1632.8142,945.6485,2271.476,1386.075,1339.5991,0,889.24133,1610.0603,0,2623.213,2863.8457,1277.5668,3398.0435,3748.942,
800,273.18509205552874,5.531262,,,,,,,,,,,0,384.52438,345.66858,0,650.8727,0,211.4873,272.97443,0,627.9723,95.77691,0,0,329.97986,546.10034,397.6795,522.6538,452.49655,
801,263.2375617410238,5.5647664,,,,,,,,,,,0,0,0,0,0,0,0,1084.7885,0,0,0,0,0,678.2105,0,0,0,0,
802,228.10256548558704,5.585883,,,,,,,,,,,0,0,0,0,0,0,0,0,3396.594,10505.372,0,0,0,1921.6014,0,24712.059,0,0,
803,240.2324101939415,5.592978,,,,25,,,,,,,446.77466,1103.5311,1533.3688,1763.1743,1261.0802,1231.9303,1438.5725,1196.3481,1311.4216,1419.1661,1244.2598,1105.9233,1360.4028,1398.1725,1028.2974,1224.6434,1316.8999,1245.0269,
804,343.2955810207422,5.5918255,,,,25,,,,,,,1693.2811,1908.9734,2308.923,2909.592,2078.1436,2062.301,2245.2544,1995.7479,2383.4968,2530.6257,1909.6116,1892.4657,2112.2922,2008.1616,1870.1251,2125.8677,2139.6907,2256.0095,
805,316.2849895027679,5.6151543,,,,,,,,,,,0,23432.092,20320.123,28443.793,25080.94,84043.96,30985.852,159938.67,39661.785,22032.041,17524.053,5809.353,88076.02,168226.47,29388.45,11126.056,20466.518,59003.47,
806,293.211601575754,5.640978,,,,,,,,,,,0,1018.7312,0,166.8052,126.67758,795.5246,588.0172,954.0183,0,312.73535,700.8531,0,0,0,0,0,573.1767,0,
807,263.1648323477473,5.6325727,,,,,,,,,,,0,503.0501,711.9365,231.40369,336.2119,334.06058,0,0,216.2844,1369.2064,0,658.3497,141.06879,143.09357,151.95862,469.01306,512.68097,762.3802,
808,275.2006729851765,5.645467,,,,,,,,,,,0,453.13098,0,0,0,265.16663,0,546.5486,0,0,278.9024,0,0,0,0,0,0,0,
809,250.1782590413295,5.6628766,,,,,,,,,,,166.77496,0,355.8498,837.6229,122.585014,324.25412,1179.8074,1253.9607,2388.4727,1862.0474,3017.5957,546.2364,2357.2603,210.20102,154.83469,1966.6906,1829.5721,198.2977,
810,181.12290246600412,5.6575875,,,,,,,,,,,0,11835.616,12439.163,5686.9385,7609.946,6655.6226,6743.08,8424.56,10345.936,8862.586,9826.008,8777.608,8345.602,6844.1064,9699.847,11572.332,10828.592,10295.264,
811,125.06046971666349,5.659101,,,,,,,,,,,0,202.93506,747.29047,0,0,274.61847,0,134.6724,441.18948,160.96112,331.37253,431.97604,172.77863,0,187.15054,506.14746,439.58954,225.51546,
812,175.1482917395664,5.661642,,,,,,,,,,,269.84198,1864.5869,3412.028,4873.289,3823.7126,3536.7002,4119.839,4135.197,5129.7295,4757.7505,5967.1284,4011.5945,5859.029,4025.4866,3653.606,4838.1724,4286.4023,4078.885,
813,228.1962842892493,5.661797,,,,9,16,[M+NH4]+,,2,813;814,210.16251,15659.934,12850.589,12851.661,15194.854,12386.701,11827.171,13740.515,14211.254,16087.258,15372.209,19480.668,14069.113,19010.436,13197.27,11919.739,14944.957,13957.304,13380.522,
814,193.1592603019467,5.6620607,,,,9,16,[M-H2O+H]+,,1,813,210.16251,2223.9229,2917.2913,3933.686,1587.1277,3429.084,1421.1222,3837.9412,5284.655,3934.0374,2819.6704,7327.9927,4064.4775,6928.123,3823.8494,955.8835,4138.8496,4802.3936,3083.3616,
815,211.16985649698165,5.6679153,,,,,,,,,,,2884.5037,1904.8397,485.2534,2860.508,1306.641,1448.334,2128.7656,2325.3542,2621.2395,812.8096,3838.574,1360.4376,1213.256,933.3136,506.13907,2477.875,1053.5498,2236.8137,
816,437.34116410802,5.6672115,,,,,,,,,,,0,0,2831.964,2060.8484,0,0,0,0,0,874.37103,0,0,0,0,0,0,0,0,
817,455.35169355989547,5.6642947,,,,,,,,,,,0,0,2197.7688,1740.4326,0,0,0,0,0,692.2579,0,0,0,0,0,0,0,0,
818,324.21682439382,5.6875415,,,,,,,,,,,0,0,0,0,0,0,0,123.67474,0,0,988.78723,0,0,5870.694,0,0,0,232.58246,
819,325.09201895833485,5.684617,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2632.674,0,0,0,0,0,489.28638,0,0,
820,158.1547291426511,5.703288,,,,,,,,,,,8161.8306,8223.474,9258.988,8372.507,8701.613,8491.987,8461.27,8417.009,8761.69,8930.54,8463.061,8443.893,8711.013,8032.2876,8241.876,8790.926,8138.38,8241.115,
821,289.1803107585144,5.7175,,,,,,,,,,,0,843.8252,722.4528,0,584.0734,261.19458,347.95068,397.9591,199.89001,0,0,0,0,570.7816,247.31766,247.3479,637.856,952.5337,
822,291.195927712947,5.7143517,,,,,,,,,,,0,2917.5676,5489.194,813.3218,4527.5806,1895.5349,3192.41,3397.669,2940.9946,2934.6677,1754.1313,3064.2825,2138.9802,4107.772,4116.8335,3340.1824,4742.5684,5112.9863,
823,200.07115224882702,5.7456665,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.96216,0,0,
824,335.25815089522297,5.764248,,,,,,,,,,,0,1543.2247,941.2048,14718.751,6889.093,0,0,0,8735.103,0,0,17377.57,2250.9956,0,7269.9946,0,0,0,
825,271.1078010432869,5.781017,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088.4954,0,0,
826,302.30536204796044,5.8290997,,,,,,,,,,,259.16922,501.71896,560.19147,516.36426,1533.9183,316.5616,542.266,716.3266,1116.7605,581.0548,368.77423,1122.369,585.83344,573.5768,681.9526,526.562,571.43585,368.4769,
827,318.30054313214214,5.8437095,,,,,,,,,,,814.669,7554.272,4202.7305,5886.595,9449.515,29908.37,17324.275,30492.021,15288.4795,5274.644,11841.491,1793.0775,33706.305,29667.162,12509.789,5058.423,9707.969,11934.665,
828,616.1765020269851,5.8525,,,,,,,,,,,0,0,0,0,0,0,0,0,0,11301.197,0,0,0,0,0,0,0,0,
829,583.2544063254032,5.852129,,,,,,,,,,,0,844.13525,1484.7487,1070.5868,677.4808,259.32605,545.5318,1099.3839,913.7488,176.13776,218.66634,235.02151,1768.3295,665.50354,0,1265.2032,0,240.25998,
830,409.34597864571515,5.8557835,,,,,,,,,,,0,0,0,1987.4683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
831,258.27923195747144,5.870814,,,,,,,,,,,215.18695,0,379.36646,637.80365,241.06792,457.118,374.26648,395.527,524.32477,585.8732,367.50732,722.9776,606.2948,549.7628,465.7339,495.8927,492.4363,271.83347,
832,253.0614067814598,5.8780227,,,,,,,,,,,0,0,0,401.10077,0,0,0,0,0,650.92505,0,0,0,0,0,5656.7954,0,0,
833,269.09231866823717,5.8747,,,,,,,,,,,0,0,0,250.56694,0,0,0,0,0,415.93402,0,0,0,0,0,4472.1885,0,0,
834,163.0397059660565,5.842292,,,,,,,,,,,0,0,0,8867.491,0,0,0,0,0,0,0,0,0,0,0,160.05017,0,0,
835,471.1496092641497,5.88915,,,,,,,,,,,0,0,0,930.14575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
836,336.2899523814557,5.8957415,,,,,,,,,,,0,0,0,0,0,0,0,3301.1292,0,0,0,0,0,12931.526,0,0,0,0,
837,254.2118592303875,5.9119625,,,,,,,,,,,1097.1985,219.24734,403.68384,234.58395,268.86722,116.65927,270.85904,342.0996,372.3086,154.61685,452.2305,149.60843,501.81488,395.14056,151.09842,136.44785,99.05453,135.81364,
838,313.27384144594106,5.927848,,,,,,,,,,,0,699.8704,0,0,0,0,0,0,23655.314,62318.5,5321.6904,17523.13,0,0,2754.79,16176.334,0,0,
839,437.34126219695224,5.951946,,,,,,,,,,,0,0,694.97504,11432.251,0,0,0,0,0,171.78413,0,0,0,0,1313.2157,0,0,0,
840,455.3521001608795,5.9553447,,,,,,,,,,,0,0,408.10822,9419.136,0,0,0,0,0,0,0,0,0,0,1011.3159,0,0,0,
841,300.2900101870081,5.9093885,,,,,,,,,,,0,0,0,0,0,414.6326,209.72134,2916.8975,0,0,105.30279,0,673.29736,14497.309,0,0,397.03156,0,
842,272.2589522903205,5.9354925,,,,,,,,,,,12527.602,8916.005,11768.03,11942.699,12702.687,12252.84,10673.501,12657.478,16373.219,12941.217,10632.4,11314.492,11495.481,10182.68,11030.373,11150.409,11191.028,12449.814,
843,663.3378650644543,5.94235,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708.73663,0,0,0,
844,233.19037102166754,5.953308,,,,,,,,,,,0,0,0,0,0,0,0,419.86523,0,0,0,0,0,1712.4696,0,0,0,0,
845,449.26656532158574,5.9619164,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5251.254,0,0,0,0,0,0,0,0,
846,259.1205679052508,5.981992,,,,,,,,,,,0,0,0,0,0,0,0,0,0,345.48288,0,0,0,0,0,731.76917,0,0,
847,328.2845491123555,6.0357857,,,,,,,,,,,0,0,0,0,0,177.13414,225.92598,1078.8167,0,0,0,0,0,2349.334,114.49086,0,0,757.4404,
848,257.0712507659049,6.04247,,,,,,,,,,,307.69092,339.72598,450.71783,318.2255,205.43867,103.3786,419.9204,99.74448,407.75903,0,0,0,0,0,0,0,0,413.2017,
849,307.20575287619204,6.11657,,,,,,,,,,,0,651.1205,860.89325,197.83176,926.8914,0,552.3689,885.89984,418.4715,112.21712,414.06064,292.35376,309.01312,1029.5024,609.0729,301.20398,876.4883,785.2591,
850,342.2184705088516,6.118221,,,,,,,,,,,0,548.24756,537.6596,0,798.54297,0,385.86633,543.12415,168.94148,0,113.68144,0,0,770.71216,287.49902,218.63205,653.1388,448.68103,
851,332.31586302478775,6.130767,,,,,,,,,,,0,0,0,0,0,0,1731.2323,0,0,0,0,0,0,0,0,0,0,0,
852,313.27374124977615,6.064194,,,,,,,,,,,0,14467.74,0,0,0,0,0,0,7274.8594,12747.091,372.4949,1978.217,0,0,0,272.84476,0,0,
853,255.1130513293846,6.1385894,,,,,,,,,,,0,0,0,0,0,0,0,682.87756,9578.669,0,0,0,0,3209.87,0,0,0,0,
854,610.3129408828506,6.148399,,,,,,,,,,,0,14811.39,0,11925.335,4436.811,7914.007,10702.105,13253.644,17066.11,0,12505.596,14264.4375,5347.9546,12732.074,8980.486,1157.8228,16195.107,8450.588,
855,258.12565161475567,6.1475167,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5818.8286,0,0,
856,322.2741981128941,6.168624,,,,,,,,,,,0,0,0,261.10492,0,0,0,1795.3379,0,771.55707,0,0,122.793755,6286.3135,0,0,0,0,
857,583.255021360201,6.1360354,,,,,,,,,,,0,733.945,1714.0256,567.8811,472.7942,250.22186,402.30713,1049.7485,1183.724,270.07492,558.33044,0,1716.7013,707.64484,0,1236.9509,0,0,
858,404.1947866719633,6.201767,,,,,,,,,,,0,0,5336.0693,0,0,0,0,0,0,3065.9763,0,0,0,0,0,1750.0626,0,0,
859,437.34160676170296,6.202619,,,,11,,,,,,,0,0,43089.348,1291.6398,438.96558,0,0,0,0,24867.72,0,0,0,0,0,12894.548,0,1868.4003,
860,455.3523365474,6.202619,,,,11,,,,,,,0,0,35308.74,1167.7045,214.71112,0,0,0,0,19879.307,0,0,0,0,0,10325.385,0,1397.1366,
861,751.4619997031783,6.20291,,,,11,,,,,,,0,0,16379.035,253.87392,0,0,0,0,0,9997.305,0,0,0,0,0,4904.869,0,530.9555,
862,188.07141361033277,6.198533,,,,,,,,,,,0,0,0,0,0,0,0,0,0,44541.793,0,0,0,0,0,101557.23,0,0,
863,277.1802406289662,6.1996493,,,,,,,,,,,3886.14,2063.566,3095.9849,3629.9417,2842.5442,3342.8376,4226.819,2446.7756,3003.4656,2259.86,3292.4478,2840.3467,2237.142,3627.2642,2365.4993,2047.0651,2629.394,3743.019,
864,424.70837840354227,6.2054377,,,,,,,,,,,0,0,4980.7754,0,0,0,0,0,0,2856.5686,0,0,0,0,0,1686.5697,0,195.27548,
865,291.05529988437803,6.21415,,,,,,,,,,,504.12427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
866,558.3264294969149,6.2161164,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1741.788,0,0,0,0,
867,302.30548889553313,6.2241077,,,,,,,,,,,0,205.4039,0,0,0,535.48566,439.75592,1795.803,500.6996,201.35757,871.70685,0,894.0981,4448.096,888.12573,0,792.59686,174.30612,
868,395.2432890486055,6.3156667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,469.03372,0,0,0,0,
869,257.1905741158589,6.323608,,,,,,,,,,,0,3198.747,3278.33,2620.0217,3162.542,2425.7852,3315.8193,2285.757,2758.977,2413.3792,2033.1343,3473.1458,2090.3704,2648.0361,3540.9536,2952.2222,3561.2056,5063.4033,
870,275.20092689282575,6.32503,,,,,,,,,,,0,1769.074,1689.5886,1304.725,1383.8333,1335.7461,1701.2809,916.84937,1459.6125,1332.1261,1192.9214,1702.4491,964.7511,1502.9121,1821.0292,1325.6724,2032.6593,2172.7563,
871,327.33702269385213,6.3346763,,,,,,,,,,,0,5476.8467,0,2207.2622,1289.9868,3040.6152,1192.1392,337.6186,1293.5306,1987.513,4079.2449,386.19272,1612.9435,1046.4337,2625.148,1661.0079,1980.0784,3331.2656,
872,435.28864570243485,6.3461666,,,,,,,,,,,0,196.81357,1825.0592,0,0,0,0,0,0,387.0396,0,0,274.7515,0,0,0,0,354.69415,
873,267.1230250210281,6.3508,,,,,,,,,,,391.906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
874,262.0738785110052,6.364025,,,,,,,,,,,0,0,2593.3997,0,0,0,0,0,0,0,0,542.19446,0,0,0,0,0,0,
875,263.080929972342,6.364025,,,,,,,,,,,0,0,2691.338,0,0,0,0,0,0,0,0,543.53894,0,0,0,0,0,0,
876,299.2007182240435,6.3768415,,,,,,,,,,,0,0,0,0,0,0,0,2312.7432,1077.8992,0,0,0,0,0,0,0,0,0,
877,599.4086256362601,6.403663,,,,,,,,,,,0,644.54095,2617.4822,1841.9285,548.1564,0,494.7492,605.0553,1522.6338,3653.8772,1977.9291,0,1513.9233,150.62985,0,1228.1012,0,0,
878,489.2605209800312,6.4580336,,,,,,,,,,,0,0,0,183.49065,0,0,0,0,0,0,0,1257.6766,0,0,0,0,0,0,
879,251.00075965389598,6.4200363,,,,12,,,,,,,3514.897,2466.897,2559.9622,2477.4287,2423.9646,2252.9197,2412.582,2335.8296,2470.5896,2443.6003,2300.0027,2133.3394,2283.1357,1577.2322,2278.1128,2242.689,2181.69,2350.8296,
880,327.00860390859475,6.420192,,,,12,,,,,,,3174.6892,2041.8485,2153.7505,1992.5974,2025.2969,1866.808,2062.3315,2098.2812,1927.6476,2271.4915,1948.425,1999.0787,1743.2339,1309.3699,1796.2765,1873.2002,1910.6232,1952.793,
881,329.0055922439515,6.4214954,,,,12,,,,,,,3062.7937,2154.4268,2213.627,2113.8462,1941.1653,2072.0923,2155.3535,2130.419,1785.8378,2114.3604,1754.9481,1936.553,1945.7798,1329.0312,1628.796,1824.5745,1835.1013,2075.521,
882,174.99275109421907,6.4201994,,,,12,,,,,,,2541.125,1629.3616,1692.2451,1652.293,1216.6096,1585.1029,1831.9773,1695.9852,1309.4159,1838.8707,1331.0597,1258.9087,1143.2714,1172.0247,1180.9987,1836.2657,1271.2019,1455.8225,
883,331.00241250990797,6.4198585,,,,,,,,,,,399.48706,0,106.26729,0,0,0,0,0,0,246.82501,0,0,0,0,0,111.228386,0,0,
884,325.23753251244807,6.4455705,,,,,,,,,,,0,2267.6985,5160.7163,4464.9624,1914.284,3585.2495,1759.3309,8197.25,15045.866,4593.132,1621.948,3217.7869,2662.9128,8140.8384,3747.8862,2952.6836,6698.3877,1811.1805,
885,346.33170562078806,6.4634132,,,,,,,,,,,0,0,0,0,696.6565,526.0618,999.6826,882.12335,477.46384,208.34851,0,0,767.0168,236.98433,518.4582,0,0,0,
886,376.32127253957356,6.4796166,,,,,,,,,,,0,0,0,12044.402,0,0,0,0,3754.4648,0,0,0,0,0,0,0,0,0,
887,364.3208858737215,6.4849663,,,,,,,,,,,0,0,0,0,798.924,0,0,19001.24,0,1098.2042,0,0,3318.5461,60650.844,0,0,0,0,
888,249.18555024666182,6.5451055,,,,,,,,,,,0,11163.115,12077.856,4471.545,2960.207,5832.5356,5595.485,22440.326,12906.948,9709.235,5105.326,4731.6187,0,8578.057,5954.67,4128.5146,7398.745,10498.677,
889,335.2579963172434,6.5306044,,,,,,,,,,,0,318.7495,546.14075,1627.4426,1110.6185,412.4795,191.89615,4031.0554,1129.5583,531.36804,393.7301,6160.8643,6404.6865,7688.753,190.37894,318.41302,424.0608,673.5457,
890,306.2791192379406,6.5554,,,,,,,,,,,0,0,0,3576.4065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
891,387.19254702487723,6.5851665,,,,,,,,,,,431.81815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
892,579.292460243647,6.602667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2838.0103,0,0,0,0,0,0,
893,476.277480401511,6.6032043,,,,,,,,,,,0,2084.1091,1223.371,3554.0684,678.203,346.24362,2616.6543,5286.132,1547.739,3113.0686,821.5245,717.3591,849.29504,3219.7556,1045.6572,1125.5757,1661.5735,3682.7651,
894,163.03962160827047,6.5857387,,,,,,,,,,,0,0,0,0,0,0,0,629.8212,0,0,0,0,0,499.19,0,140.44754,0,0,
895,317.2114801970364,6.6174836,,,,,,,,,,,0,348.88733,342.2421,0,202.39224,0,0,0,191.94171,0,0,484.36188,0,186.87436,229.48734,142.35178,362.94614,729.3703,
896,353.26878303668207,6.6658707,,,,,,,,,,,0,1018.8532,1400.527,1130.9198,2140.4226,759.0418,786.4089,21558.613,1189.5939,2445.1558,959.4629,1242.415,7956.394,47109.87,908.8825,1267.0071,1166.3813,954.7128,
897,455.35172374001183,6.6650667,,,,,,,,,,,0,0,625.1394,0,0,0,0,0,0,0,0,0,0,0,0,214.13722,0,0,
898,518.324133958447,6.6690555,,,,,,,,,,,0,3517.8267,4130.88,6112.744,2044.7736,1617.8676,4118.0186,13669.797,3678.8218,5321.3564,2627.389,1879.4208,4187.5,7816.8774,3217.6477,4321.8936,4668.3086,6346.737,
899,256.08453041563473,6.691661,,,,,,,,,,,642.0496,166.27873,641.2929,757.4035,213.15608,341.43506,660.82764,194.23201,357.69897,344.2236,456.81613,359.63162,177.42334,201.37051,198.07353,134.27454,170.78322,513.65985,
900,299.0827721035254,6.691047,,,,,,,,,,,729.9922,662.57745,611.7454,847.1364,0,387.1272,237.66571,0,191.66748,174.43628,460.68338,211.96106,0,181.57166,0,0,0,1067.0513,
