id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
1847_cdhrc_dbgi_alc_pos_sirius_5741	C27H28O16	[M + H]+	Shikimates and Phenylpropanoids	0.9999489784240723	Flavonoids	0.9999980926513672	Flavonols	0.9996129870414734	Flavonoid O-glucuronides	0.9978081583976746	Flavonoid O-glycosides	0.9996334314346313	Flavonoid glycosides	0.9996935129165649	Flavonoids	0.9996987581253052	Phenylpropanoids and polyketides	0.9999558925628662	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Chromones; Sugar acids and derivatives; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Flavonoids; Glucuronides; Hydroxy acids and derivatives; Pyranones and derivatives; Flavonoid glycosides; Monocarboxylic acids and derivatives; Carboxylic acids; Monosaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; O-glucuronides; Flavonoid O-glucuronides; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 1-benzopyrans; Flavonoid-3-O-glycosides; Flavonoid-7-O-glycosides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
368_cdhrc_dbgi_alc_pos_sirius_4992	C12H22O11	[M + Na]+	Carbohydrates	0.9871746301651001	Saccharides	0.9908010363578796	Disaccharides	0.9999891519546509	Disaccharides	0.8513000011444092	Disaccharides	0.8513000011444092	Carbohydrates and carbohydrate conjugates	0.9999860525131226	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Disaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
167_cdhrc_dbgi_alc_pos_sirius_6875	C39H75NO9	[M + H]+	Fatty acids	0.9982839226722717	Glycerolipids	0.6774029731750488	Diacylglycerols	0.3531723618507385	Alpha amino acids and derivatives	0.6302596926689148	Amino acids and derivatives	0.5993269681930542	Amino acids, peptides, and analogues	0.6250672340393066	Carboxylic acids and derivatives	0.9993116855621338	Organic acids and derivatives	0.9997218251228333	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Alcohols and polyols; Macrolides and analogues; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Hydroxy acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Beta hydroxy acids and derivatives; Carbonyl compounds; Tricarboxylic acids and derivatives; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2044_cdhrc_dbgi_alc_pos_sirius_3229	C22H37NO14	[M + H]+	Amino acids and Peptides	0.5753176212310791	Monoterpenoids	0.3803243935108185	Dipeptides	0.14169040322303772	Disaccharides	0.7904770970344543	Disaccharides	0.7904770970344543	Carbohydrates and carbohydrate conjugates	0.9887329339981079	Organooxygen compounds	0.9999995231628418	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Disaccharides; Iridoids and derivatives; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Amines; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
653_cdhrc_dbgi_alc_pos_sirius_3404	C42H68N5O7P	[M + Na]+	Fatty acids	0.8457713723182678	Sphingolipids	0.26683539152145386	Phosphosphingolipids	0.5878174304962158	Carbamic acids and derivatives	0.5126287937164307	Amino acids and derivatives	0.926754355430603	Amino acids, peptides, and analogues	0.9265419840812683	Carboxylic acids and derivatives	0.9616894125938416	Organic acids and derivatives	0.9958536624908447	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Carbamic acids and derivatives; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Primary amines; Alkyl phosphates; Imidolactams; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
264_cdhrc_dbgi_alc_pos_sirius_4820	C6H11NO2	[M + H]+	Amino acids and Peptides	0.9749460220336914	Small peptides	0.9919180274009705	Aminoacids	0.9387037754058838	Alpha amino acids	0.9742512106895447	Amino acids and derivatives	0.9989282488822937	Amino acids, peptides, and analogues	0.9988631010055542	Carboxylic acids and derivatives	0.9999257326126099	Organic acids and derivatives	0.9999229907989502	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Piperidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Piperidinecarboxylic acids and derivatives; Dialkylamines; Alpha amino acids; Piperidinecarboxylic acids; Amines; Secondary amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1130_cdhrc_dbgi_alc_pos_sirius_3560	C27H44N5O6P	[M + H]+	Fatty acids	0.7626311182975769	Sphingolipids	0.6250286102294922	Phosphosphingolipids	0.5415988564491272	Alpha amino acid amides	0.8820561766624451	Amino acids and derivatives	0.8433136940002441	Amino acids, peptides, and analogues	0.864769458770752	Carboxylic acids and derivatives	0.9692613482475281	Organic acids and derivatives	0.9988130331039429	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Azoles; Carboxylic acid amides; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Imidazolidinones; Phosphocholines; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Amines; Alkyl phosphates; Dialkyl phosphates; Organic salts; Imidolactams; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Tetraalkylammonium salts; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities
608_cdhrc_dbgi_alc_pos_sirius_4445	C26H45FO	[M + H]+	Terpenoids	0.9530431032180786	Triterpenoids	0.9383264780044556	Labdane diterpenoids	0.03854827955365181	Diterpenoids	0.6393442153930664			Diterpenoids	0.6393442153930664	Prenol lipids	0.963712215423584	Lipids and lipid-like molecules	0.9435126781463623	Organic compounds; Lipids and lipid-like molecules; Ketones; Prenol lipids; Organohalogen compounds; Organooxygen compounds; Diterpenoids; Carbonyl compounds; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1281_cdhrc_dbgi_alc_pos_sirius_3531	C19H22N2O5	[M + H]+	Alkaloids	0.8946842551231384	Tryptophan alkaloids	0.3061886429786682	Quinoline alkaloids	0.14362064003944397	Phenol ethers	0.6860857009887695					Phenol ethers	0.6860857009887695	Benzenoids	0.9178953766822815	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Organic carbonic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Diazines; Carboxylic acid imides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Diazinanes; Benzenoids; Dicarboximides; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
1327_cdhrc_dbgi_alc_pos_sirius_5471	C9H12O8	[M + H]+	Carbohydrates	0.6978327631950378	Saccharides	0.5580823421478271	Monosaccharides	0.5895980000495911	Hexoses	0.6541473865509033	Monosaccharides	0.5153800845146179	Carbohydrates and carbohydrate conjugates	0.9303986430168152	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acids; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1708_cdhrc_dbgi_alc_pos_sirius_4747	C23H41NO10	[M + H]+	Alkaloids	0.07425934076309204	Amino acid glycosides	0.044549450278282166	Cyanogenic glycosides	0.07259362936019897	Disaccharides	0.9997674822807312	Disaccharides	0.9997674822807312	Carbohydrates and carbohydrate conjugates	0.9997983574867249	Organooxygen compounds	0.9999996423721313	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organonitrogen compounds; Organooxygen compounds; Disaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1944_cdhrc_dbgi_alc_pos_sirius_5428	C20H32O9	[M + Na]+	Terpenoids	0.9630129933357239	Monoterpenoids	0.9917652010917664	Pinane monoterpenoids	0.5970198512077332	Terpene glycosides	0.9419962167739868			Terpene glycosides	0.9419962167739868	Prenol lipids	0.9932880997657776	Lipids and lipid-like molecules	0.964494526386261	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Primary alcohols; Organooxygen compounds; Menthane monoterpenoids; Monosaccharides; Disaccharides; Monoterpenoids; Monocyclic monoterpenoids; Bicyclic monoterpenoids; Acetals; Secondary alcohols; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Polyols; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
467_cdhrc_dbgi_alc_pos_sirius_3489	C46H80N4O3	[M + Na]+	Fatty acids	0.9447500705718994	Fatty amides	0.5901738405227661	N-acyl amines	0.6002184748649597	N-acyl amines	0.8566309809684753	N-acyl amines	0.8566309809684753	Fatty amides	0.8448531031608582	Fatty Acyls	0.8467344045639038	Lipids and lipid-like molecules	0.6414613127708435	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2603_cdhrc_dbgi_alc_pos_sirius_5695	C32H49N7O7S	[M + H]+	Amino acids and Peptides	0.9605560302734375	Oligopeptides	0.8999444246292114	Cyclic peptides	0.7745630741119385	Peptides	0.683724045753479	Peptides	0.683724045753479	Amino acids, peptides, and analogues	0.9934940934181213	Carboxylic acids and derivatives	0.9957256317138672	Organic acids and derivatives	0.9994788765907288	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Thiazoles; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Organic carbonic acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Azolines; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
120_cdhrc_dbgi_alc_pos_sirius_5163	C13H15NO5	[M + H]+	Alkaloids	0.5010154843330383	Tryptophan alkaloids	0.28665801882743835	Simple coumarins	0.18015779554843903	Anisoles	0.7848854660987854			Anisoles	0.7848854660987854	Phenol ethers	0.7840055227279663	Benzenoids	0.913435697555542	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Substituted pyrroles; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl ketones; Aryl alkyl ketones; Vinylogous amides; Acetamides; Organic oxides; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1804_cdhrc_dbgi_alc_pos_sirius_5947	C33H40O20	[M + H]+	Shikimates and Phenylpropanoids	0.9999734163284302	Flavonoids	0.9995163679122925	Flavonols	0.9953368306159973	Flavonoid-3-O-glycosides	0.9990910291671753	Flavonoid O-glycosides	0.9992973804473877	Flavonoid glycosides	0.9991405010223389	Flavonoids	0.9990824460983276	Phenylpropanoids and polyketides	0.9999575614929199	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonoid glycosides; Disaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 1-benzopyrans; Flavonoid-3-O-glycosides; Flavonoid-7-O-glycosides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
1657_cdhrc_dbgi_alc_pos_sirius_4346	C41H84NO6P	[M + K]+	Fatty acids	0.999988317489624	Glycerophospholipids	0.999586284160614	Glycerophosphocholines	0.999929666519165	1-alkyl,2-acylglycero-3-phosphocholines	0.7966662645339966	1-alkyl,2-acylglycero-3-phosphocholines	0.7966662645339966	Glycerophosphocholines	0.9973917007446289	Glycerophospholipids	0.9990407824516296	Lipids and lipid-like molecules	0.9996405839920044	Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Ethers; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Phosphocholines; Carbonyl compounds; Glycerophosphocholines; Glycerol ethers; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; 1-alkyl,2-acylglycero-3-phosphocholines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
