row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_BK00_neg.mzML Peak area,1685365277_ALC_dbgi_001185_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001152_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001162_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001161_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001175_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001153_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001182_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001146_01_02_neg.mzML Peak area,1685365277_ALC_dbgi_001142_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001144_01_01_neg.mzML Peak area,
1139,461.24110022113496,3.7245085,,,,,,,,,,,0,57007.832,61793.4,1893.782,0,904.0561,149086.66,0,3115.854,69686.0,8233.323,
1140,397.1503467340107,3.7240887,,,,,,,,,,,0,0,0,0,1412.8884,0,0,0,0,0,61938.867,
1141,595.2996060586371,3.726495,,,,,,,,,,,0,0,0,11182.225,60854.41,30066.592,0,26634.764,0,0,121529.51,
1142,557.2255023260566,3.7355263,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,115591.46,
1143,574.2158546405212,3.7355263,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,102293.66,
1144,629.1555733818095,3.7352724,,,,,,,,,,,0,263.97656,0,0,0,0,0,0,0,0,24500.729,
1145,1023.4477123606478,3.7355263,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,22699.03,
1146,547.1956869685216,3.7410374,,,,58,,,,,,,0,0,0,0,11290.713,0,0,0,0,0,49978.63,
1147,193.05005342307132,3.7422683,,,,,,,,,,,0,338766.62,144726.98,597342.6,583173.9,0,532432.0,410862.44,0,503901.4,271384.8,
1148,511.2209708427941,3.742633,,,,58,,,,,,,0,36816.055,0,0,300945.16,0,0,0,0,0,2557967.8,
1149,747.286946929223,3.7461467,,,,,,,,,,,0,3065.1543,0,2495.6094,1412.1656,0,40085.69,17147.543,0,4537.96,1923.0283,
1150,537.1990952547966,3.7458246,,,,,,,,,,,0,175386.97,0,0,0,0,0,0,0,0,0,
1151,539.1331832185755,3.746377,,,,,,,,,,,0,29769.938,0,0,260.62613,0,0,0,0,0,480.22827,
1152,379.1980391304646,3.7472599,,,,,,,,,,,0,3126.0645,0,394.04132,0,1583.848,0,0,209.60591,226.49265,35502.742,
1153,291.96895993116107,3.7493134,,,,,,,,,,,0,0,777.24915,11038.811,0,0,0,0,0,0,0,
1154,503.1590833045,3.75204,,,,,,,,,,,0,699513.4,0,0,0,0,0,0,0,0,64268.117,
1155,419.1933930403471,3.7517023,,,,9,,,,,,,0,0,0,1866.8555,97774.1,0,0,0,0,0,346535.4,
1156,373.1886598346243,3.754526,,,,9,,,,,,,15.160867,0,0,0,83430.336,0,29550.754,7164.2236,228.96732,0,140743.7,
1157,683.2373754898683,3.7566075,,,,,,,,,,,0,0,0,0,0,0,123.368225,1856.1016,251.66243,27628.668,0,
1158,406.1514871229132,3.7568057,,,,,,,,,,,0,0,0,0,0,0,0,29014.818,0,0,0,
1159,515.2495878659988,3.757201,,,,,,,,,,,0,0,0,0,0,17149.906,0,0,0,135.79639,0,
1160,276.12445208131777,3.75808,,,,,,,,,,,0,0,0,0,39491.723,0,0,0,0,0,0,
1161,745.2708433838337,3.7645097,,,,,,,,,,,0,0,0,0,25472.752,0,0,0,50605.09,27663.188,32257.848,
1162,462.2441881930479,3.7714481,,,,,,,,,,,0,7719.5635,0,523.7017,0,0,28567.61,0,179.55972,0,0,
1163,313.12029015318376,3.7706263,,,,,,,,,,,0,1698.354,4686.3857,1817.6833,540.68506,1722.773,0,11121.23,5765.831,4035.1118,0,
1164,411.20329641816556,3.773229,,,,,,,,,,,0,0,24501.613,0,0,0,0,0,225.09003,0,430.34683,
1165,451.16694058602206,3.7731783,,,,,,,,,,,0,0,10709.899,0,0,0,0,0,0,0,0,
1166,457.2107970983083,3.7731783,,,,,,,,,,,0,0,32689.574,0,0,0,0,0,0,0,0,
1167,401.1466140227098,3.7738047,,,,,,,,,,,0,0,0,0,0,0,8913.436,64516.035,0,0,0,
1168,467.21470455234294,3.788515,,,,,,,,,,,0,125689.805,0,0,0,0,0,16792.727,0,0,0,
1169,245.13934827020051,3.7932777,,,,,,,,,,,0,3950.457,3242.6724,86874.81,0,160.225,111217.51,7381.0474,173015.84,176228.53,2714.082,
1170,463.25703673852155,3.8010623,,,,,,,,,,,0,0,0,19503.361,0,0,0,0,0,0,0,
1171,471.09666235746397,3.8063138,,,,,,,,,,,0,287830.56,0,0,0,0,0,0,0,0,0,
1172,423.16796733667894,3.8074207,,,,,,,,,,,0,80632.766,0,0,51615.57,0,0,0,0,0,0,
1173,475.09116096343666,3.8159218,,,,,,,,,,,0,0,0,0,0,0,48434.65,0,0,0,0,
1174,371.1368637857953,3.8197982,,,,,,,,,,,23.276207,0,0,595461.6,0,313.7572,274079.16,0,0,0,1041.2772,
1175,453.27260541347283,3.8207483,,,,,,,,,,,0,0,0,0,42046.473,0,0,0,0,0,0,
1176,333.120710635635,3.821841,,,,,,,,,,,0,0,20559.105,32247.414,0,0,0,31591.969,0,0,0,
1177,549.2365576089641,3.8301814,,,,,,,,,,,0,8133.431,0,0,6802.617,0,0,139.40036,0,0,352712.0,
1178,535.1483110677739,3.8290937,,,,,,,,,,,0,74449.67,0,0,0,0,257.8053,0,0,553.01416,328.55713,
1179,536.1508231993104,3.8302772,,,,,,,,,,,0,18442.332,0,0,300.46228,0,0,0,0,228.49957,0,
1180,537.1638094934324,3.8306015,,,,,,,,,,,0,198400.86,0,0,3624.4575,0,0,0,0,0,0,
1181,755.1855648531058,3.8392923,,,,,,,,,,,0,0,0,0,0,0,16546.816,0,0,0,0,
1182,357.12034970912333,3.841339,,,,,,,,,,,0,0,0,46.007233,0,0,1224.0994,0,0,290.92896,84816.76,
1183,405.1201765822393,3.841666,,,,,,,,,,,0,5506.802,0,390.6261,1560.582,0,1215.1707,58159.79,915.3544,0,336.6992,
1184,625.3120276389947,3.8496022,,,,,,,,,,,0,0,0,468.85028,0,34767.285,0,0,0,1195.3221,446025.5,
1185,531.3173437602265,3.8562863,,,,,,,,,,,0,0,0,0,0,0,0,11826.15,0,0,0,
1186,607.2047070339964,3.8669097,,,,,,,,,,,0,2736.229,0,0,13227.036,0,0,2242.4917,9452.56,356.3643,22628.445,
1187,185.03458525084912,3.8681006,,,,,,,,,,,0,0,34.098244,0,436112.9,0,0,51401.22,0,722.5078,27020.24,
1188,158.02342749525448,3.8701954,,,,,,,,,,,0,0,30.85069,0,16734.006,0,0,0,145.8245,0,0,
1189,333.11108380991897,3.875888,,,,,,,,,,,0,0,0,0,13211.141,1746.0266,1408.7794,1189.2722,10248.665,5458.252,34912.215,
1190,497.1107465038287,3.8811772,,,,,,,,,,,0,0,19544.754,219.74074,364.42902,0,0,0,0,0,0,
1191,555.22481830636,3.8854237,,,,,,,,,,,0,0,3109.2202,2181.0188,0,377.51965,22445.533,26939.752,1801.4458,1026.6816,488.03046,
1192,383.1364653566783,3.8858747,,,,,,,,,,,0,0,0,0,0,0,1104.917,0,0,71774.125,0,
1193,221.07979463223825,3.8964117,,,,,,,,,,,17.71452,0,687.4958,6431.354,0,531.6658,781.2643,26415.309,998.9558,0,476.62567,
1194,229.14421292157854,3.8983252,,,,,,,,,,,47.71895,0,1518.1741,44573.64,0,1561.9617,3766.9424,66019.74,52910.09,5068.086,3635.4722,
1195,487.0910700259257,3.9038117,,,,,,,,,,,0,0,0,0,1281.3248,0,0,0,38125.062,156.36813,0,
1196,898.3881996861618,3.908269,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,21216.115,
1197,214.144640577279,3.9153218,,,,,,,,,,,7603.3613,1158.0876,1337.905,0,2340.3965,0,0,0,0,1833.8689,0,
1198,326.1993170086103,3.916303,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4255938.5,0,
1199,607.3979811134473,3.916303,,,,,,,,,,,0,0,0,0,0,0,0,0,0,60233.01,0,
1200,583.2061009336315,3.919896,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,65764.78,
1201,459.22553330282375,3.9271693,,,,,,,,,,,0,0,72206.57,10131.426,0,0,174217.48,23291.213,0,0,0,
1202,477.2369206847476,3.9293237,,,,,,,,,,,0,0,0,359.6888,0,11033.817,1035.9241,203.57677,26936.26,0,0,
1203,495.2453866082263,3.9292812,,,,,,,,,,,0,124.63252,0,11543.065,66.07263,0,187.35123,250.8201,0,0,0,
1204,199.09698622144973,3.9340398,,,,68,,,,,,,51.34398,37706.17,34700.7,228624.4,269395.12,32554.773,40729.832,687456.7,83810.8,53521.707,131825.27,
1205,155.1064416632058,3.9359758,,,,68,,,,,,,0,0,0,30515.68,31962.2,0,0,81447.45,13957.985,0,0,
1206,611.3296224483415,3.9404972,,,,,,,,,,,0,0,0,0,0,13965.953,0,0,603.9293,603.8036,0,
1207,338.1991967559307,3.9416459,,,,,,,,,,,0,0,0,17927.562,0,960.8815,0,8838.581,0,0,0,
1208,251.0562647555486,3.944459,,,,,,,,,,,0,130059.766,133.21422,336.63257,26271.094,1012.61346,0,0,0,0,18718.777,
1209,593.2836864062136,3.9443862,,,,,,,,,,,0,463.40424,0,0,1360.0713,0,0,0,0,0,46522.234,
1210,503.08740248868594,3.9598062,,,,,,,,,,,0,0,0,0,0,0,595047.2,0,0,0,0,
1211,429.2136122830495,3.964019,,,,,,,,,,,0,0,182.06467,570.806,325.5584,0,0,2106.6333,666.06024,25657.77,0,
1212,492.1259334494667,3.9671214,,,,24,,,,,,,0,23347.256,0,0,13296.947,0,0,0,0,67.552826,8034.581,
1213,493.1389486470444,3.9664237,,,,24,,,,,,,0,301081.7,0,0,313124.97,0,0,0,0,954.32184,0,
1214,491.12336623489074,3.9680226,,,,24,,,,,,,0,94605.7,0,0,64183.547,0,0,0,0,0,64826.613,
1215,475.22056302535543,3.9666946,,,,,,,,,,,0,0,593.9099,3130.0078,0,0,0,22201.5,3049.1567,161647.03,18903.26,
1216,501.10702195307675,3.9707043,,,,,,,,,,,0,564924.6,0,0,0,0,0,0,0,0,0,
1217,581.2822737349719,3.9704378,,,,,,,,,,,0,199.63406,2110.208,202.3122,0,0,3686.6724,33810.77,169.2389,0,2981.9187,
1218,465.19241736225183,3.9761982,,,,,,,,,,,0,0,0,0,0,180.18591,0,0,0,21396.502,0,
1219,413.2190903095208,3.9752457,,,,,,,,,,,0,0,56529.746,0,47.977173,156.60999,26694.883,0,213.85352,41053.656,0,
1220,213.11300486051627,3.9792745,,,,,,,,,,,13430.072,0,5908.864,12893.331,5249.9688,13033.017,0,0,0,5793.5703,0,
1221,457.20944097222775,3.9835095,,,,,,,,,,,0,20391.271,348.6537,0,0,0,260.61185,334.4274,780.52637,0,0,
1222,489.10814185802,3.9838505,,,,,,,,,,,0,0,0,0,0,60.88849,991061.0,0,0,0,76.00061,
1223,525.0816442448419,3.982781,,,,,,,,,,,0,0,0,0,0,0,30413.57,0,0,0,0,
1224,280.0775633650234,3.9882545,,,,,,,,,,,0,0,0,0,0,0,0,0,0,19413.133,0,
1225,561.1627655567964,3.9882545,,,,,,,,,,,0,0,0,0,0,0,0,0,0,36311.0,0,
1226,185.11723705725268,3.9886286,,,,,,,,,,,20.85784,0,0,109605.766,76075.84,0,40161.992,198338.31,39987.836,25488.035,98608.02,
1227,429.08321922178135,3.9936934,,,,,,,,,,,0,21399.238,0,0,0,0,57271.49,0,104.61856,0,0,
1228,511.2407057996558,3.9950724,,,,,,,,,,,0,0,0,25613.457,0,19576.824,0,16212.416,4913.805,0,0,
1229,779.3558265998663,4.0012374,,,,,,,,,,,0,57131.95,0,0,8932.777,0,0,0,0,9555.844,0,
1230,431.228726593645,4.002722,,,,,,,,,,,0,0,0,0,0,0,0,0,10569.233,47885.438,0,
1231,299.18727039119466,4.003356,,,,,,,,,,,0,0,0,40942.805,0,0,16915.43,103681.445,0,0,30878.42,
1232,459.26346214626136,4.0092797,,,,,,,,,,,0,0,0,0,41820.15,80.52106,0,0,160.87347,0,0,
1233,744.3311322695974,4.0191126,,,,,,,,,,,0,4233.2383,0,0,0,0,0,0,0,0,59734.004,
1234,493.23221518318735,4.0206194,,,,,,,,,,,0,0,117927.27,0,0,0,5779.1035,0,0,0,0,
1235,351.1668640362935,4.022851,,,,,,,,,,,0,0,0,31.308697,2963.872,0,0,165.42348,224452.0,14129.089,0,
1236,549.2330692928912,4.02851,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,45166.945,
1237,480.2464504478538,4.0332785,,,,13,,,,,,,0,7163.175,414.13852,0,0,2069.1099,1930.1201,11458.595,60094.934,0,335788.44,
1238,531.2424770934631,4.03222,,,,13,,,,,,,0,2574.1843,216.2774,167.43579,0,3253.8933,873.80444,16602.852,55041.336,0,57654.01,
1239,417.24998283807366,4.03093,,,,13,,,,,,,0,3276.3984,283.15686,0,0,5348.3945,1227.0131,35372.57,100763.36,0,72676.75,
1240,435.187660672976,4.0324893,,,,,,,,,,,0,0,0,0,0,0,173.71802,20002.844,0,0,0,
1241,516.1672599689202,4.031637,,,,,,,,,,,0,848.61707,44.329582,0,0,0,423.77167,6485.253,26181.562,0,0,
1242,767.4086393596425,4.032947,,,,,,,,,,,0,0,0,0,0,0,0,0,46931.04,0,0,
1243,273.0990076743624,4.040864,,,,,,,,,,,0,0,0,0,0,71.11369,0,0,0,0,91622.7,
1244,883.368526901202,4.0398517,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,16692.658,
1245,503.2596765608253,4.043603,,,,,,,,,,,0,0,285.94934,0,76855.38,2298.0657,0,35089.26,73666.8,0,77191.695,
1246,287.0566635790582,4.0451956,,,,,,,,,,,97.75706,0,89.28082,0,0,1030.7766,522.6225,29605.12,0,0,0,
1247,611.1438283857312,4.0450916,,,,,,,,,,,0,0,0,0,0,0,0,0,0,18757.752,89001.875,
1248,463.25766617773024,4.0527596,,,,13,,,,,,,0,404096.03,27331.645,0,76944.95,207978.62,68798.74,1447223.2,2883769.8,29943.746,4656543.0,
1249,355.17738186972974,4.0582914,,,,,,,,,,,0,16769.336,0,0,709.8401,0,0,0,0,0,0,
1250,401.184384264743,4.05554,,,,,,,,,,,0,8794.665,0,0,0,0,0,0,0,33.685257,0,
1251,399.1668887046321,4.062316,,,,,,,,,,,0,0,0,0,0,0,0,0,0,770.4822,158023.06,
1252,569.3561383402891,4.06414,,,,,,,,,,,0,0,0,0,0,0,0,0,126662.875,77241.414,0,
1253,453.2274462860931,4.06382,,,,13,,,,,,,0,0,0,0,0,0,0,0,132466.31,280.82022,272667.22,
1254,573.1864735273729,4.0656304,,,,,,,,,,,0,0,0,0,0,0,39690.188,0,0,0,0,
1255,736.3447880822043,4.0679603,,,,,,,,,,,0,0,0,0,69008.87,0,0,0,764985.94,0,0,
1256,593.1320089027175,4.06785,,,,,,,,,,,15.902307,3277.797,0,858.92017,0,121702.66,3990.4077,28493.55,6237.82,34302.973,105690.12,
1257,215.04557347350112,4.068668,,,,,,,,,,,0,0,0,0,36179.926,0,0,179.14548,0,0,0,
1258,567.3398158967874,4.069773,,,,,,,,,,,0,0,110.52129,0,0,1198.863,120.204475,471.74347,45685.168,19973.844,0,
1259,713.3342130779926,4.073129,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10245.803,0,
1260,493.20887586360453,4.0744367,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,22351.064,
1261,441.2130957982978,4.078084,,,,,,,,,,,0,0,0,0,0,0,0,0,10454.349,0,0,
1262,471.0962227779095,4.0795717,,,,,,,,,,,0,0,0,0,12734.42,0,0,0,0,0,0,
1263,285.0411137264731,4.0814943,,,,,,,,,,,532.6213,0,987.643,0,2313.894,378678.66,0,9021.305,59569.074,94507.695,0,
1264,301.03592556421853,4.0887666,,,,55,,,,,,,27.483429,0,950.6427,0,0,0,43769.277,69706.1,0,75956.93,80265.53,
1265,459.0961764732786,4.088009,,,,,,,,,,,0,0,0,35.16164,0,0,226726.34,0,0,0,0,
1266,460.0993310978598,4.089339,,,,,,,,,,,0,0,0,0,0,0,38969.81,0,0,0,0,
1267,302.0396185031979,4.088989,,,,,,,,,,,0,15506.213,125.0697,0,0,0,2424.1116,0,0,0,3996.429,
1268,537.2906367887713,4.090095,,,,,,,,,,,0,1595.124,411.55554,0,0,0,21224.346,0,0,0,0,
1269,299.0205270822774,4.0905194,,,,,,,,,,,0,186204.33,0,0,19593.074,0,7000.8,35482.895,2575.1128,72536.086,53718.81,
1270,681.2231606562879,4.0910397,,,,55,,,,,,,0,592.2289,433.76242,0,79526.195,0,0,20342.848,0,288396.5,261892.19,
1271,547.2780670980646,4.0962076,,,,,,,,,,,0,0,0,0,0,0,0,0,0,166.81949,86492.38,
1272,193.0861531080078,4.1060295,,,,,,,,,,,20.654598,57.4097,0,0,0,0,70904.29,61.118664,0,0,0,
1273,383.1369939727649,4.1030054,,,,,,,,,,,0,0,0,0,0,0,336474.8,0,0,0,0,
1274,397.1516252824611,4.1030054,,,,,,,,,,,0,0,0,0,0,0,67530.695,0,0,0,0,
1275,443.1577099202612,4.1030054,,,,,,,,,,,0,0,0,0,0,0,138215.11,0,0,0,0,
1276,479.1574011509914,4.1032076,,,,,,,,,,,0,15071.098,0,0,0,0,0,0,0,0,0,
1277,681.3864001441775,4.10977,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,28594.445,
1278,499.255893851398,4.1089716,,,,,,,,,,,0,0,12938.806,2440.4253,0,2339.5098,0,0,0,0,1999.0249,
1279,457.172984247378,4.1147914,,,,,,,,,,,0,4199.9385,2063.8875,1237.505,979.1835,0,898.2818,0,8481.817,0,0,
1280,469.2306102906071,4.1174617,,,,,,,,,,,0,0,0,0,0,1534.6495,125.99799,54258.04,1415.7434,0,0,
1281,451.21223524946737,4.1201043,,,,,,,,,,,0,0,0,435.3341,218.4897,95.70103,0,1107.1726,0,0,40102.285,
1282,478.231052156016,4.1190944,,,,,,,,,,,0,0,0,759.81006,78.38132,0,0,0,0,0,44606.59,
1283,263.1290660046716,4.1237106,,,,,,,,,,,0,4185.6426,1561.1868,25377.967,32642.594,0,73027.17,0,754.53076,0,0,
1284,459.2246988909439,4.123718,,,,,,,,,,,0,0,0,0,0,0,0,0,699.5031,241782.84,50253.82,
1285,802.3569377710401,4.126567,,,,,,,,,,,0,32090.969,0,0,11193.826,0,65026.242,0,0,0,0,
1286,389.1831113728726,4.129221,,,,,,,,,,,0,488.41614,9146.258,80862.266,2644.0781,11922.236,75831.625,32441.014,1934.7079,1476.9268,0,
1287,535.3127254851688,4.131745,,,,,,,,,,,0,0,0,0,0,0,0,0,0,149408.67,61416.984,
1288,860.3948858589276,4.142298,,,,,,,,,,,0,0,0,0,265764.25,0,0,0,0,0,0,
1289,263.05712056820494,4.1473494,,,,,,,,,,,0,15438.071,0,0,0,0,0,0,28.999554,0,0,
1290,517.1736360309121,4.1501513,,,,,,,,,,,0,14379.935,0,0,44336.31,0,0,0,0,0,0,
1291,201.11252910180497,4.1547275,,,,,,,,,,,2483.0212,0,2566.802,8359.361,22902.7,2339.1528,0,60593.387,23556.889,3750.9893,5214.464,
1292,381.12006474015277,4.156701,,,,,,,,,,,0,0,0,0,0,0,3018.7695,562.9408,0,1091.4807,236987.78,
1293,569.3190386162865,4.156137,,,,,,,,,,,0,37127.453,6481.059,1896.3574,53670.062,0,8121.366,0,0,0,0,
1294,148.05063308921578,4.1575866,,,,,,,,,,,38.305435,0,29.709015,25981.658,0,222.26651,62506.547,0,51.590565,0,0,
1295,163.0749081079437,4.159317,,,,7,,,,,,,0,0,0,90211.17,0,0,225550.58,0,98.80536,0,408.22595,
1296,249.0612769569209,4.156889,,,,7,,,,,,,20.695168,0,0,145006.05,0,0,678412.56,0,549.26715,350.1702,0,
1297,367.1412375182378,4.157643,,,,7,,,,,,,0,0,0,179820.42,0,0,434949.75,0,179.33276,0,0,
1298,511.05590359229836,4.1573987,,,,7,,,,,,,0,0,0,87940.18,0,0,119477.22,0,0,0,160.37071,
1299,875.3848611127842,4.158442,,,,,,,,,,,0,0,0,0,0,0,38165.508,0,0,0,0,
1300,898.3889893664884,4.158442,,,,,,,,,,,0,0,0,0,0,0,40473.05,0,0,0,0,
1301,413.1463899840419,4.1582627,,,,7,,,,,,,0,193.07162,40.52742,891184.5,0,8485.853,2239137.0,0,662.1607,0,2736.8696,
1302,349.18895271967085,4.1588006,,,,,,,,,,,0,34899.42,65.1612,1166.0083,0,207.69588,0,0,31.15369,109.335655,0,
1303,461.2416143715145,4.166399,,,,34,,,,,,,0,0,324.52167,55355.242,88193.16,0,0,5758.012,179273.88,0,671024.9,
1304,835.3427086286131,4.1665792,,,,,,,,,,,0,0,0,15416.394,1189.1006,0,0,0,1020.21533,12623.679,1845.5791,
1305,1110.962151714546,4.169661,,,,,,,,,,,0,0,0,0,0,0,42928.473,0,0,0,0,
1306,1176.973971438388,4.169661,,,,,,,,,,,0,0,0,0,0,0,133190.22,0,0,0,0,
1307,145.08552163803438,4.171543,,,,,,,,,,,86.67575,0,0,0,0,0,187661.81,29275.96,0,0,0,
1308,462.2448127624229,4.181429,,,,34,,,,,,,0,1205.2378,152.90924,0,0,0,1787.6833,2184.659,40414.387,0,120826.48,
1309,469.1731207622873,4.1830673,,,,,,,,,,,0,0,0,0,0,0,91835.89,0,0,0,0,
1310,787.3435442663337,4.1827416,,,,,,,,,,,0,66.12948,0,21698.348,0,0,70378.63,0,0,0,0,
1311,1161.964351610366,4.1830673,,,,,,,,,,,0,0,0,0,0,0,59769.363,0,0,0,0,
1312,513.2556230622155,4.1841946,,,,,,,,,,,0,1332.0667,0,0,0,19052.494,0,34761.758,5146.188,0,0,
1313,421.21023413425837,4.189428,,,,31,,,,,,,0,51858.855,445289.2,5421705.0,100505.76,975919.8,2194513.0,2531525.8,288038.44,257462.05,451842.12,
1314,411.1798817174409,4.1900964,,,,31,,,,,,,0,0,8616.136,90227.33,9116.644,31737.79,0,82795.42,0,17746.178,0,
1315,489.1966996852348,4.191178,,,,31,,,,,,,0,0,0,113475.85,2072.4722,25910.95,539.378,63124.85,0,4800.9707,0,
1316,438.19862965336597,4.193031,,,,31,,,,,,,0,1411.9294,0,70783.93,0,0,0,39526.22,0,15514.343,0,
1317,505.23414447500056,4.1953063,,,,31,,,,,,,0,789.2775,3895.8308,71630.23,0,0,0,43446.016,0,0,0,
1318,461.21396717747916,4.1954255,,,,,,,,,,,0,0,4307.7207,62265.957,0,0,0,57122.875,0,0,0,
1319,275.11321788788393,4.201094,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,13784.416,
1320,475.12679279640327,4.200186,,,,,,,,,,,0,0,2118.3,0,0,0,0,0,0,0,30792.637,
1321,187.09612365668562,4.2049513,,,,,,,,,,,266.49173,0,582.1554,0,0,0,136015.14,2169.1533,853.7733,0,0,
1322,1022.9299054328862,4.2039146,,,,,,,,,,,0,0,0,0,7962.3154,0,141789.73,0,0,0,0,
1323,817.3638865829728,4.20862,,,,,,,,,,,0,0,0,0,0,0,165197.48,0,0,0,81023.32,
1324,505.26713784100525,4.2097244,,,,,,,,,,,0,25731.459,0,0,0,0,0,0,0,0,439550.62,
1325,415.1520935406103,4.2121105,,,,,,,,,,,0,0,0,0,8585.523,0,0,42831.594,0,0,0,
1326,575.2717672879339,4.2132454,,,,,,,,,,,0,0,0,0,0,0,0,1085.2498,11548.054,344.29547,6414.1094,
1327,535.2546531542072,4.2182746,,,,,,,,,,,0,0,0,0,54923.113,0,0,0,0,0,0,
1328,833.3275135266359,4.222608,,,,,,,,,,,0,0,104.46864,2242.8325,0,0,0,0,736.2665,23090.117,0,
1329,577.2535060451648,4.2267146,,,,,,,,,,,0,0,0,0,265.44138,0,0,0,0,0,75281.09,
1330,736.3368181458851,4.223412,,,,,,,,,,,0,0,0,0,0,0,237960.52,0,23323.572,51112.18,0,
1331,375.2042089978102,4.2263336,,,,,,,,,,,0,0,5727.252,203819.16,21477.28,0,75382.08,410598.44,82196.93,28395.303,0,
1332,941.400955730812,4.228854,,,,,,,,,,,0,0,0,0,63251.125,0,0,0,0,0,11575.121,
1333,715.4137609863587,4.2352557,,,,,,,,,,,0,0,13086.385,0,0,0,0,0,87.560074,209.80527,2181.1128,
1334,663.3092151985676,4.235294,,,,,,,,,,,0,216999.2,0,0,0,0,0,0,0,28112.916,325535.34,
1335,345.156054440887,4.2390437,,,,,,,,,,,0,0,0,0,0,0,64215.773,282913.84,0,427.8451,74412.125,
1336,561.2166480331267,4.235964,,,,14,,,,,,,0,158911.72,356.3461,413.68378,0,0,0,13219.173,52.594788,0,65533.004,
1337,1095.9568273072605,4.23969,,,,,,,,,,,0,0,0,0,0,0,123460.36,0,0,0,0,
1338,531.223574875452,4.2429714,,,,,,,,,,,0,0,21.86549,0,0,0,0,0,0,0,190559.89,
1339,933.4036404705917,4.2505126,,,,,,,,,,,0,0,0,0,0,0,103004.67,0,0,0,0,
1340,956.908195351849,4.2505126,,,,,,,,,,,0,0,0,0,0,0,198777.08,0,0,0,0,
1341,1118.9470334060627,4.2505126,,,,,,,,,,,0,0,0,0,0,0,53993.438,0,0,0,0,
1342,315.0885017873935,4.2511544,,,,,,,,,,,0,0,0,0,0,0,0,34822.562,0,0,0,
1343,543.2803905389728,4.2494764,,,,,,,,,,,0,0,900.30054,0,1944.5715,0,0,9977.867,538.477,290.60535,0,
1344,413.0507343864798,4.255753,,,,,,,,,,,0,0,0,0,0,0,0,0,535.21094,0,90481.43,
1345,415.06718084477257,4.2548637,,,,,,,,,,,0,0,0,41.799515,0,0,0,0,938.53577,0,59500.832,
1346,493.2316942656949,4.2584324,,,,14,,,,,,,0,9073381.0,0,130495.83,160752.89,425046.78,50959.43,441701.38,28754.258,27326.014,7978937.5,
1347,473.11187364841413,4.2618227,,,,,,,,,,,0,0,0,0,0,0,6487298.0,0,0,0,0,
1348,509.0859139996446,4.2618227,,,,,,,,,,,0,0,0,0,0,0,128689.08,0,0,0,0,
1349,519.1156568845881,4.2618227,,,,,,,,,,,0,0,0,0,0,0,448020.4,0,0,0,0,
1350,536.104797169097,4.2618227,,,,,,,,,,,0,0,0,0,0,0,99381.58,0,0,0,0,
1351,559.1226986317538,4.2618227,,,,,,,,,,,0,0,0,0,0,0,57225.105,0,0,0,0,
1352,591.0460424213283,4.2618227,,,,,,,,,,,0,0,0,0,0,0,91954.86,0,0,0,0,
1353,1080.9432517686894,4.2618227,,,,,,,,,,,0,0,0,0,0,0,217988.39,0,0,0,0,
1354,180.97176079949747,4.2601237,,,,,,,,,,,1584.1716,0,0,669.4381,0,0,0,1457.1345,0,8518.37,0,
1355,310.203978313531,4.2623487,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1731562.5,0,
1356,285.097587427973,4.26227,,,,,,,,,,,0,0,0,0,0,0,577.0614,25537.883,0,0,0,
1357,510.21987063284126,4.2652893,,,,14,,,,,,,0,90926.38,0,0,0,501.34412,0,2345.0596,0,0,291210.12,
1358,565.1600400474659,4.26462,,,,14,,,,,,,0,37788.656,0,0,0,0,0,1273.1282,44.518734,0,67462.06,
1359,447.223546365042,4.2673945,,,,14,,,,,,,0,102694.836,198.72978,0,956.5775,15875.49,0,22698.52,0,0,123682.73,
1360,884.3789787859088,4.269956,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,77926.89,
1361,483.2018298947564,4.2715936,,,,14,,,,,,,0,113155.484,0,0,1953.5132,1147.7859,0,0,0,0,260882.4,
1362,507.2446231832147,4.273745,,,,,,,,,,,0,22339.848,0,40.976227,178.91275,0,0,0,0,119.4042,0,
