row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001140_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001139_01_01.mzML Peak area,1685365277_ALC_dbgi_001145_01_01.mzML Peak area,1685365277_ALC_dbgi_001143_01_01.mzML Peak area,1685365277_ALC_dbgi_001141_01_01.mzML Peak area,1685365277_ALC_dbgi_001151_01_01.mzML Peak area,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_001148_01_02.mzML Peak area,1685365277_ALC_dbgi_001156_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001157_01_01.mzML Peak area,1685365277_ALC_dbgi_001149_01_01.mzML Peak area,1685365277_ALC_dbgi_001173_01_01.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_001160_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001158_01_01.mzML Peak area,1685365277_ALC_dbgi_001147_01_01.mzML Peak area,1685365277_ALC_dbgi_001178_01_01.mzML Peak area,1685365277_ALC_dbgi_001159_01_01.mzML Peak area,1685365277_ALC_dbgi_001177_01_02.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,1685365277_ALC_dbgi_001163_01_01.mzML Peak area,1685365277_ALC_dbgi_001176_01_01.mzML Peak area,1685365277_ALC_dbgi_001169_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001184_01_01.mzML Peak area,1685365277_ALC_dbgi_001166_01_01.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,1685365277_ALC_dbgi_001187_01_01.mzML Peak area,1685365277_ALC_dbgi_001174_01_01.mzML Peak area,1685365277_ALC_dbgi_001186_01_01.mzML Peak area,1685365277_ALC_dbgi_001183_01_01.mzML Peak area,Unnamed: 52
6046,223.1804773024805,1.6510206000000003,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,38026.08,32907.695,60815.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167656.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54438.594000000005,0.0,0.0,55754.453,0.0,0.0,
6053,326.144473047038,1.6516092,,,,105.0,126.0,[M+NH4]+,,5.0,6053;5961;5978;6005;5999,308.11089,0.0,346136.88,1213814.8,0.0,0.0,0.0,0.0,0.0,0.0,1143470.9,147750.83,0.0,11922.337,0.0,692637.6,302896.0,0.0,43118.95,1272952.4,0.0,123722.29,176704.73,0.0,17410.602,0.0,0.0,0.0,18743.395,30829.426,0.0,0.0,114519.8,0.0,31512.451,651411.5,0.0,0.0,0.0,43100.19,
6055,394.17048713664354,1.6524391,,,,833.0,,,,,,,0.0,0.0,0.0,0.0,67475.76,19140.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32011.132999999998,0.0,0.0,12448.544,0.0,0.0,14722.125,17684.2,0.0,0.0,13584.433,13522.565,0.0,7569.9243,0.0,0.0,31438.02,
6060,400.14478355925,1.6546136000000002,,,,332.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59230.574,0.0,0.0,0.0,0.0,19026.904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18304.902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6066,302.0791384059894,1.655674,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34273.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6076,648.1592339798913,1.6618838,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42251.56,0.0,0.0,0.0,0.0,17519.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6078,572.2189048082174,1.6627659,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19017.293,0.0,0.0,0.0,0.0,0.0,10690.461000000001,0.0,0.0,
6081,334.14965954664217,1.6641412,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80345.82,0.0,0.0,0.0,0.0,0.0,0.0,38557.51,
6082,398.16547130217737,1.6655893,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119329.84,0.0,0.0,0.0,0.0,131189.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236394.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6085,402.1604497286981,1.6671381999999997,,,,596.0,134.0,[M+NH4]+,,3.0,6252;6085;6201,384.12658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255637.45,0.0,0.0,0.0,0.0,208144.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401746.34,0.0,20574.281000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6086,517.15561540649,1.6682221999999998,,,,,,,,,,,0.0,0.0,0.0,0.0,14788.131000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15267.246000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6091,347.110151341061,1.6688596999999998,,,,,,,,,,,0.0,0.0,0.0,0.0,29492.457000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37459.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24850.682,0.0,0.0,11929.277,0.0,0.0,8917.176,
6092,146.16519237777368,1.6690451000000002,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94040.77,0.0,112442.63,0.0,0.0,65721.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556175.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6093,268.11772058316456,1.6693503,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43110.3,0.0,0.0,0.0,0.0,22491.576,0.0,0.0,150429.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6094,322.14981749291354,1.6693878,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9398085.0,4513422.0,0.0,0.0,11573284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9042708.0,0.0,0.0,0.0,0.0,
6096,371.0302464164636,1.6697286,,,,,,,,,,,0.0,0.0,196047.0,0.0,0.0,0.0,0.0,0.0,0.0,93323.66,0.0,0.0,0.0,0.0,128472.21,0.0,0.0,0.0,94770.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107744.29,0.0,0.0,0.0,0.0,
6098,578.2076741639655,1.6700311999999997,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,9824.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25317.25,0.0,0.0,13280.58,0.0,0.0,18730.27,
6099,461.24938333163976,1.6702584999999999,,,,391.0,,,,,,,0.0,0.0,0.0,0.0,0.0,37865.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140026.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6105,298.09222307300234,1.6717751,,,,,,,,,,,71391.52,0.0,0.0,6800.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6114,355.0793026289466,1.6738328999999998,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6286.34,0.0,0.0,81578.4,
6116,377.1445124555552,1.6741191000000002,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16829.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15804.466999999999,0.0,0.0,0.0,0.0,0.0,0.0,
6120,240.1229533573371,1.6751943999999999,,,,855.0,,,,,,,0.0,0.0,0.0,0.0,0.0,201408.1,973502.1,2342103.0,19891.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301482.16,0.0,0.0,0.0,0.0,100718.625,867085.4,0.0,396960.22,0.0,0.0,651522.06,1315264.2,780081.3,0.0,20369.324,565547.3,0.0,0.0,1168184.9,0.0,0.0,
6121,334.11277276038663,1.6752824,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,12166.351999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24987.357000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6124,443.15941576980487,1.6766758000000002,,,,,,,,,,,0.0,0.0,0.0,0.0,6239.9756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19764.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16163.315,
6126,307.081070312039,1.6768926,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207872.28,0.0,0.0,28939.058999999997,0.0,0.0,0.0,0.0,117667.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59116.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6127,430.1915337427449,1.6769032,,,,596.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164134.2,0.0,0.0,0.0,0.0,158477.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368478.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6128,415.0996604921305,1.6769791,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26698.635,0.0,0.0,0.0,17760.373,0.0,0.0,64894.48,0.0,0.0,0.0,0.0,0.0,0.0,
6130,253.1909364623473,1.6771021000000002,,,,391.0,,,,,,,0.0,0.0,0.0,0.0,0.0,93172.05,29814.492000000002,61359.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220977.78,0.0,0.0,0.0,0.0,0.0,19056.713,0.0,0.0,0.0,0.0,0.0,30147.6,0.0,0.0,0.0,106361.83,0.0,0.0,70537.69,0.0,0.0,
6134,543.1108096871469,1.6781538,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23741.574,0.0,0.0,14002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6135,242.17519563417463,1.6785321,,,,,,,,,,,0.0,0.0,0.0,30835.906000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6136,420.1264773272288,1.678606,,,,,,,,,,,0.0,0.0,0.0,0.0,9289.754,0.0,0.0,0.0,6457.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38964.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6138,197.0809468683576,1.680364,,,,833.0,,,,,,,0.0,0.0,0.0,0.0,20890.066000000003,0.0,0.0,5764.826999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12084.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8683.854,0.0,0.0,11527.545,0.0,0.0,5330.69,0.0,0.0,0.0,
6139,264.95101974282915,1.6809292000000002,,,,72.0,133.0,[M+K]+,,2.0,6165;6139,225.98793999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47036.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28634.297000000002,0.0,
6146,299.07384877425636,1.6839168000000002,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13296.523000000001,0.0,0.0,0.0,0.0,723746.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6150,339.1054661604118,1.684202,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9047.035,
6155,345.0944482047126,1.6844903999999998,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8655.521999999999,0.0,0.0,0.0,25119.987999999998,0.0,0.0,0.0,0.0,0.0,0.0,16462.244,0.0,12438.138,0.0,0.0,0.0,0.0,0.0,0.0,15610.928999999998,7538.4824,0.0,0.0,0.0,0.0,21727.906000000003,
6156,157.0130775395173,1.6847584,,,,72.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18429.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8453.754,0.0,
6163,215.0914731014746,1.6853346000000002,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14240.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4604.6685,0.0,0.0,0.0,88458.23,0.0,0.0,0.0,0.0,0.0,0.0,
6164,139.00273511208087,1.6857588,,,,72.0,,,,,,,24484.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79815.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10788.809,0.0,0.0,0.0,0.0,0.0,32001.553,0.0,
6165,248.97723407439963,1.6863897,,,,72.0,133.0,[M+Na]+,,2.0,6165;6139,225.98793999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13624.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.925,0.0,
6173,353.13446238776214,1.6870398999999998,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,16869.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27476.477000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6176,410.1657904579047,1.6882784,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50562.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16199.088,147328.56,0.0,0.0,0.0,0.0,0.0,110620.77,0.0,0.0,
6182,522.1817213434426,1.6890446,,,,,,,,,,,0.0,0.0,36372.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67222.74,0.0,41187.43,0.0,14990.39,53082.742,0.0,0.0,0.0,0.0,35054.723,27981.48,0.0,0.0,0.0,0.0,0.0,33113.703,0.0,0.0,0.0,0.0,0.0,0.0,15082.296999999999,0.0,0.0,0.0,0.0,
6183,137.05980623769508,1.6891185000000002,,,,366.0,,,,,,,0.0,0.0,0.0,0.0,31823.816000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22568.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6054.8374,0.0,0.0,0.0,65050.344000000005,6238.7764,0.0,0.0,0.0,0.0,34740.855,
6184,181.0494962652993,1.6891957999999998,,,,,,,,,,,0.0,0.0,25330.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41425.543,0.0,40910.34,0.0,12004.57,44422.85,0.0,0.0,0.0,0.0,33773.01,21353.781000000003,0.0,0.0,0.0,0.0,0.0,41163.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6185,268.01268764768713,1.6896843999999998,,,,,,,,,,,33362.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9523.8545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14625.773000000001,0.0,
6186,163.03901626552368,1.6906151999999999,,,,,,,,,,,7173.7754,8107.076,29927.746,0.0,0.0,0.0,0.0,0.0,0.0,9346.627,42303.72,0.0,105409.164,0.0,24954.4,35526.582,0.0,0.0,18978.277,0.0,44017.72,30233.115,0.0,0.0,0.0,0.0,0.0,107869.07,0.0,0.0,0.0,0.0,0.0,0.0,21664.334,0.0,0.0,0.0,0.0,
6191,416.13678864593885,1.691052,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,38208.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44190.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87370.78,0.0,0.0,0.0,
6194,298.1289153665019,1.6924664,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56974.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123731.15,0.0,0.0,0.0,0.0,0.0,50355.94,0.0,0.0,
6201,423.089579420597,1.6945162,,,,596.0,134.0,[M+K]+,,3.0,6252;6085;6201,384.12658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603096.8,0.0,0.0,0.0,0.0,868053.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1167255.1,0.0,26272.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6204,308.1340693408394,1.6946552,,,,,,,,,,,0.0,0.0,47947.727,0.0,0.0,0.0,0.0,0.0,0.0,31149.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43321.67,0.0,27728.67,0.0,0.0,0.0,0.0,
6208,296.11318976369853,1.6962129000000001,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,11677.35,15340.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60783.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6210,408.222450745444,1.6964726000000003,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3547.1497,0.0,0.0,0.0,0.0,13639.028,
6215,386.12892457052817,1.6988002,,,,809.0,138.0,[M+NH4]+,,2.0,6338;6215,368.09537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19657.143,0.0,0.0,0.0,0.0,23177.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50887.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6216,260.0918637887568,1.6993965,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,20213.465,18198.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16172.239,0.0,0.0,0.0,0.0,0.0,0.0,97715.016,0.0,0.0,0.0,0.0,0.0,14131.438999999998,0.0,0.0,
6218,609.1433000557462,1.6995642,,,,1129.0,136.0,[M+K]+,,2.0,6218;6227,570.18007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8612.369,54910.547,9821.379,0.0,0.0,0.0,12322.456,39989.64,0.0,0.0,0.0,0.0,0.0,33230.863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29180.092,0.0,0.0,0.0,0.0,
6220,383.13109952402357,1.7010745999999999,,,,366.0,137.0,[M+Na]+,,3.0,6296;6238;6220,360.14193,0.0,0.0,0.0,0.0,17578.922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11303.721000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49901.344000000005,0.0,0.0,0.0,0.0,0.0,0.0,
6221,363.10525772130563,1.7011828000000002,,,,,,,,,,,0.0,0.0,0.0,0.0,10630.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7535.0576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10406.574,
6227,588.2138132187661,1.7026743999999998,,,,1129.0,136.0,[M+NH4]+,,2.0,6218;6227,570.18007,0.0,0.0,14370.354,0.0,0.0,0.0,0.0,0.0,10615.748,389912.78,27056.74,0.0,0.0,0.0,74447.984,116163.21,0.0,0.0,38126.668,0.0,0.0,81052.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148780.94,0.0,0.0,0.0,0.0,
6228,492.17104907268697,1.7027804,,,,289.0,135.0,[M+NH4]+,,2.0,6228;6192,474.13730999999996,15237.798,0.0,0.0,59467.97,22290.912,0.0,0.0,0.0,0.0,0.0,8052.495,0.0,0.0,0.0,0.0,12321.822,0.0,0.0,0.0,0.0,4055.475,0.0,0.0,121624.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8921.165,0.0,0.0,0.0,10886.856000000002,28036.713,
6229,401.1213023434009,1.7027947,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24255.36,0.0,0.0,0.0,19121.305,0.0,0.0,7881.9604,0.0,0.0,0.0,0.0,0.0,0.0,
6230,401.120550947291,1.7031459,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,7587.5703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10793.627,0.0,0.0,0.0,8978.49,28979.041,0.0,0.0,9514.02,0.0,17788.936,0.0,0.0,55454.92,
6231,404.1525323668988,1.7033532999999998,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13718.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6235,229.10694782762212,1.7043511999999998,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7594.6353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52100.91,18707.01,0.0,0.0,34115.363,0.0,0.0,
6237,357.0583490517322,1.7051764999999999,,,,,,,,,,,0.0,5337.392,6013.933000000001,22201.722999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10100.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
