row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_001140_01_01.mzML Peak area,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001145_01_01.mzML Peak area,1685365277_ALC_dbgi_001141_01_01.mzML Peak area,1685365277_ALC_dbgi_001139_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001143_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001149_01_01.mzML Peak area,1685365277_ALC_dbgi_001156_01_01.mzML Peak area,1685365277_ALC_dbgi_001151_01_01.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001148_01_02.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_001147_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001160_01_01.mzML Peak area,1685365277_ALC_dbgi_001159_01_01.mzML Peak area,1685365277_ALC_dbgi_001163_01_01.mzML Peak area,1685365277_ALC_dbgi_001166_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1685365277_ALC_dbgi_001158_01_01.mzML Peak area,1685365277_ALC_dbgi_001157_01_01.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001178_01_01.mzML Peak area,1685365277_ALC_dbgi_001174_01_01.mzML Peak area,1685365277_ALC_dbgi_001173_01_01.mzML Peak area,1685365277_ALC_dbgi_001176_01_01.mzML Peak area,1685365277_ALC_dbgi_001177_01_02.mzML Peak area,1685365277_ALC_dbgi_001169_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001186_01_01.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,1685365277_ALC_dbgi_001184_01_01.mzML Peak area,1685365277_ALC_dbgi_001187_01_01.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,1685365277_ALC_dbgi_001183_01_01.mzML Peak area,Unnamed: 52
1544,434.238527857024,2.6012527999999997,,,,10.0,,,,,,,347936.22,435887.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127073.414,394657.38,0.0,310526.97,0.0,253422.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350709.8,0.0,0.0,0.0,0.0,0.0,
1545,451.124069562716,2.6020807999999995,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69321.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577609.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1546,349.13948171494013,2.6024263,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90881.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1547,427.13636325543564,2.6025836,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19222.053,0.0,0.0,0.0,0.0,92018.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86862.08,0.0,0.0,0.0,0.0,0.0,
1548,339.10756855054353,2.603125,,,,,,,,,,,357564.66,0.0,2881619.0,399851.3,2688665.2,142290.27,646463.94,0.0,74085.37,0.0,0.0,121829.28,386604.88,521595.06,1845965.2,559047.44,0.0,0.0,2706648.2,520813.12,93906.97,731468.5,397390.75,0.0,0.0,0.0,0.0,454865.44,0.0,0.0,0.0,710149.8,0.0,0.0,691801.6,262056.3,3783899.0,0.0,557050.8,
1549,473.10650732170024,2.6035762000000005,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34325.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1550,384.1656760168605,2.6044815,,,,,,,,,,,0.0,0.0,0.0,0.0,252022.3,25377.347999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367018.7,0.0,0.0,0.0,0.0,0.0,0.0,137558.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67346.25,
1551,492.24400136689627,2.6047845,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12327.999,0.0,0.0,0.0,0.0,0.0,
1552,396.2593043469437,2.6048524,,,,8.0,,,,,,,0.0,388635.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65693.7,0.0,683474.1,0.0,0.0,63831.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469828.53,0.0,0.0,0.0,264766.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1553,524.1976969517698,2.605623,,,,,,,,,,,0.0,0.0,0.0,0.0,40552.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1554,682.2188936696125,2.6065400000000003,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195972.02,0.0,0.0,280964.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1555,735.2101397070738,2.6067805,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9560.105,0.0,0.0,0.0,49300.1,0.0,0.0,0.0,0.0,0.0,0.0,
1556,723.3770996719674,2.6071277000000004,,,,8.0,102.0,[2M+Na]+,,2.0,1560;1556,350.19409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36522.453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44021.49,0.0,0.0,0.0,33754.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1557,469.16781760898056,2.6073728,,,,,,,,,,,0.0,30397.928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25334.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31748.584,0.0,0.0,0.0,0.0,0.0,
1558,481.13173392436266,2.6073992,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31219.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1559,135.11693799826625,2.6090512,,,,8.0,100.0,[M+NH4]+,,2.0,1559;1415,117.08271,0.0,119060.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386306.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215584.8,0.0,0.0,0.0,68146.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1560,315.1801724002645,2.6090512,,,,8.0,102.0,[M-2H2O+H]+,,3.0,1415;1560;1556,350.19409,0.0,58038.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184773.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114484.484,0.0,0.0,0.0,37162.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1561,351.2012204733265,2.609327,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31270.35,0.0,0.0,0.0,9190.623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1562,436.2179736819645,2.6093867000000004,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,140293.27,0.0,0.0,0.0,12020.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571916.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20215.51,0.0,0.0,0.0,258091.06,0.0,0.0,
1563,408.2593568823679,2.6094923,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24966.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1564,787.193084057226,2.609763,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104798.36,0.0,33674.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1565,302.12356997636755,2.609994,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6087.4844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14193.931,0.0,
1566,338.1811973191292,2.6103009999999998,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29320.857000000004,0.0,
1567,307.07899322534894,2.610718,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8755.175,0.0,0.0,0.0,0.0,0.0,0.0,24878.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20773.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16733.918,0.0,
1568,333.19062020613814,2.611413,,,,8.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194768.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39403.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1569,330.1550953448685,2.612647,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40029.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28872.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1570,285.0967201768936,2.6155447999999994,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13602.951000000001,0.0,0.0,0.0,0.0,0.0,0.0,
1571,370.170352890671,2.6157074000000002,,,,,,,,,,,1242527.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28228.885,0.0,0.0,
1572,556.2388851429279,2.6161077,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,299983.88,0.0,32299.492000000002,238009.22,0.0,0.0,0.0,0.0,0.0,410327.12,0.0,0.0,0.0,228224.12,635613.8,0.0,0.0,0.0,0.0,159999.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1573,361.08952468545516,2.6165957000000004,,,,,,,,,,,0.0,0.0,0.0,0.0,177348.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1574,404.1552163119445,2.6167032999999997,,,,70.0,101.0,[M+NH4]+,,3.0,1459;1454;1574,386.12172000000004,0.0,156044.61,0.0,0.0,0.0,28566.49,0.0,0.0,0.0,0.0,0.0,19163.29,0.0,0.0,27307.017999999996,0.0,296681.4,16836.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231155.34,0.0,0.0,0.0,0.0,40406.027,
1575,541.1168025182492,2.6176956000000002,,,,308.0,104.0,[M+Na]+,,2.0,1575;1576,518.12726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455931.6,0.0,0.0,1691193.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1576,557.0900863805807,2.6176956000000002,,,,308.0,104.0,[M+K]+,,2.0,1575;1576,518.12726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149128.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75431.26,0.0,0.0,268672.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1577,409.2435739269856,2.6185324,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12135.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1578,431.22558314804206,2.6185324,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14896.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1579,346.14975274283586,2.6191077000000003,,,,,,,,,,,0.0,0.0,0.0,0.0,27787.521,0.0,0.0,158251.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1580,351.10512037238715,2.6216197,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50663.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1581,652.2081804381387,2.6218798,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140254.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1582,344.17040590896613,2.622327,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346333.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12124.571000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1583,365.12170135944535,2.6224117000000002,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30815.916,0.0,29069.772999999997,0.0,0.0,0.0,0.0,0.0,0.0,
1584,133.06528996427818,2.6224540000000003,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71433.02,0.0,0.0,0.0,
1585,151.0758250981955,2.6224540000000003,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144437.06,0.0,0.0,0.0,
1586,321.09714532332265,2.6229042999999996,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20057.803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1587,349.12560117793447,2.624164,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128967.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1588,372.2015839450991,2.624164,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253093.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1589,289.07075400721925,2.624376,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21587.05,0.0,30687.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49173.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1590,464.2128782626356,2.626763,,,,,,,,,,,0.0,12423.375,0.0,0.0,0.0,0.0,0.0,13386.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14257.945,0.0,0.0,13921.124,0.0,0.0,
1591,413.14181359325187,2.6276555,,,,,,,,,,,0.0,0.0,0.0,141835.89,0.0,0.0,210083.53,0.0,0.0,547841.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86578.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599359.44,0.0,0.0,0.0,
1592,798.3398846941112,2.6284308,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422489.06,0.0,0.0,213367.31,
1593,408.1865387296223,2.630127,,,,172.0,106.0,[M+NH4]+,,2.0,1593;1644,390.15282,0.0,0.0,1777682.5,894006.56,127100.23,0.0,1466201.4,0.0,0.0,7557957.0,0.0,0.0,0.0,0.0,0.0,452497.34,0.0,0.0,415629.7,653629.75,15483846.0,0.0,1080430.1,0.0,0.0,0.0,0.0,0.0,0.0,1532390.6,0.0,633346.8,0.0,0.0,0.0,8980243.0,482314.8,0.0,5537736.5,
1594,487.1080679133023,2.631438,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56510.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1595,1054.2882368119065,2.631438,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247440.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1596,1059.2427869345888,2.631438,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50644.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1597,234.14891631101705,2.632258,,,,,,,,,,,0.0,49740.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21008.574,332518.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30547.077999999998,0.0,
1598,508.2384763528157,2.6333387000000004,,,,,,,,,,,56622.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1599,727.2623021573082,2.6333387000000004,,,,,,,,,,,24347.132999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1600,791.2028545491046,2.633445,,,,,,,,,,,0.0,14563.296999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1601,251.13911054519332,2.6335351,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22143.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1602,341.1228652539653,2.6344194,,,,172.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158237.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351086.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167273.28,0.0,0.0,0.0,
1603,437.20178055377454,2.6348932,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16933.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1604,196.0969281038284,2.6349864,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9196.157,0.0,0.0,0.0,0.0,0.0,0.0,
1605,565.2431497537567,2.6358037,,,,,,,,,,,0.0,0.0,252856.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299844.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1606,388.1970050384567,2.6360464,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14309.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27574.525,0.0,55967.395,0.0,0.0,0.0,0.0,0.0,0.0,
1607,422.23851638506653,2.6372967000000003,,,,,,,,,,,261939.03,0.0,0.0,0.0,0.0,0.0,0.0,91102.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3927.1716,0.0,0.0,0.0,0.0,60205.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5696.5396,33032.684,0.0,0.0,0.0,0.0,
1608,564.1924724744746,2.6407613999999997,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237055.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1609,687.1745049554044,2.6407613999999997,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106732.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
