row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_001140_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_001156_01_01.mzML Peak area,1685365277_ALC_dbgi_001160_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1685365277_ALC_dbgi_001173_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001186_01_01.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,
736,270.1911091680128,2.5356348,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9910.364,
737,398.1085806091294,2.538027,,,,,,,,,,,0,0,76013.695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
738,415.13494814320734,2.538027,,,,,,,,,,,0,0,21035.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
739,420.09052776682023,2.538027,,,,,,,,,,,0,0,36400.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
740,443.1663049606746,2.538027,,,,,,,,,,,0,0,14214.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
741,455.09442859005384,2.5384703,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25362.584,0,0,0,
742,195.0654574893563,2.540098,,,,13,,,,,,,46203.453,0,0,162141.72,89229.06,12796.4375,197344.48,0,45977.434,0,111030.12,216032.81,81375.48,0,533342.6,60413.684,154298.25,0,
743,1097.2988414130966,2.540141,,,,,,,,,,,0,0,0,0,0,0,0,7579.881,0,0,0,0,0,0,0,0,0,0,
744,702.2974900949769,2.5403433,,,,,,,,,,,0,0,0,66072.37,0,0,0,0,0,0,0,0,42556.844,0,0,0,0,0,
745,302.150171852986,2.5411432,,,,,,,,,,,0,0,0,0,0,0,0,0,0,14382.852,0,0,0,0,0,0,0,0,
746,425.08497054960156,2.5411432,,,,,,,,,,,0,0,0,0,0,0,0,0,0,67136.71,0,0,0,0,0,0,0,0,
747,707.2529932666091,2.5420077,,,,,,,,,,,0,0,0,21574.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
748,409.1112085635703,2.5435934,,,,31,45,[M+Na]+,,3,802;748;753,386.12173,0,0,113512.94,0,0,0,0,0,19767.883,189233.62,0,0,31059.242,7344.722,0,190462.36,0,0,
749,363.1586004476679,2.5438101,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,43944.918,0,0,0,0,
750,385.1405669592432,2.5438101,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,52083.39,0,0,0,0,
751,319.15033251289157,2.544583,,,,,,,,,,,0,0,0,0,0,6551.159,0,0,0,0,0,0,0,0,0,0,0,0,
752,919.2509680135231,2.544583,,,,,,,,,,,0,0,0,0,0,14994.637,0,0,0,0,0,0,0,0,0,0,0,0,
753,387.12904046821876,2.5451877,,,,31,45,[M+H]+,,3,802;748;753,386.12173,0,0,61307.93,0,0,0,0,0,0,110061.33,0,0,0,0,0,90825.266,0,0,
754,420.18690287687036,2.5466752,,,,47,43,[M+H]+,,2,755;754,419.17964,59253.59,21076.158,0,0,48398.7,67942.71,28138.977,0,0,165814.95,116894.22,82062.336,0,0,249178.31,69493.58,81297.94,0,
755,425.1423202641741,2.5475395,,,,47,43,[M-NH3+Na]+,,2,755;754,419.17964,13069.491,0,0,0,0,13586.141,0,0,0,0,24833.223,20163.92,0,0,52136.74,8055.3735,19261.945,0,
756,440.14915148078995,2.549764,,,,,,,,,,,0,21693.965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
757,448.2182985447795,2.5531108,,,,47,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62742.05,22331.254,0,0,
758,379.10031450528817,2.5532596,,,,13,,,,,,,20165.297,0,0,0,41737.145,0,75331.945,0,36605.8,0,43111.797,0,48980.03,0,208305.75,0,56834.133,0,
759,331.10233571770607,2.5610056,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31434.445,0,0,0,
760,384.2228917726271,2.5610056,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8462.551,0,0,0,
761,353.085895848914,2.5622616,,,,,,,,,,,0,0,0,0,0,0,41634.703,0,0,0,0,0,0,0,16791.047,0,0,0,
762,374.1448376423619,2.562526,,,,,,,,,,,0,0,0,95816.06,0,0,0,13907.683,22968.2,0,0,0,73034.91,15517.721,180479.12,0,0,0,
763,225.07597818518428,2.5637667,,,,,,,,,,,0,29426.506,0,0,0,17095.338,68249.4,11214.99,33020.492,0,0,22674.492,5655.2246,14231.825,18363.584,0,17085.91,0,
764,402.1761699022518,2.563867,,,,13,,,,,,,0,0,0,0,38070.31,0,72828.03,9191.247,0,0,0,0,52639.984,0,274499.1,0,0,0,
765,526.2294629098918,2.5646098,,,,,,,,,,,0,0,0,34217.723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
766,424.25415815055095,2.5652485,,,,,,,,,,,0,0,12415.247,0,0,11333.661,0,0,0,0,0,0,0,0,0,0,0,0,
767,207.06541585207123,2.5652874,,,,,,,,,,,0,0,0,0,0,0,38548.137,0,19553.264,12813.858,0,0,0,8843.301,10729.239,31655.576,10421.649,0,
768,935.2453832641366,2.5660331,,,,,,,,,,,0,0,0,0,0,0,0,299011.75,304872.47,0,384989.0,127035.61,0,368899.72,0,0,407424.16,0,
769,298.20146767625965,2.5710845,,,,,,,,,,,0,7638548.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
770,300.20666892444325,2.5710845,,,,,,,,,,,0,132580.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
771,442.2284567814805,2.5710845,,,,,,,,,,,0,32892.938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
772,595.3954984785626,2.5710845,,,,,,,,,,,0,121137.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
773,301.1634983162028,2.571639,,,,,,,,,,,0,0,0,0,0,26177.7,0,0,0,0,0,0,0,0,0,0,0,0,
774,193.07103467903946,2.572219,,,,106,,,,,,,0,0,0,0,26781.238,13165.385,35625.562,0,0,0,25912.186,0,0,0,0,0,0,0,
775,391.04281407336276,2.5737576,,,,162,47,[M+K]+,,2,782;775,352.07966,0,0,0,0,31359.447,11008.793,0,0,0,0,28677.947,12037.86,0,0,0,0,0,0,
776,318.202684477678,2.5751512,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,20193.408,0,0,0,0,
777,780.1546256327651,2.5751913,,,,,,,,,,,0,0,0,0,0,0,0,0,0,11243.782,0,0,0,0,0,0,0,0,
778,370.1137105010912,2.575374,,,,106,,,,,,,138118.2,0,0,0,301523.72,152437.0,426718.3,0,0,0,349278.53,139718.22,0,0,0,0,264961.7,0,
779,406.164850155242,2.575992,,,,,,,,,,,74348.055,0,0,0,0,0,0,97409.99,106192.01,93280.234,0,0,0,0,0,0,50685.004,0,
780,372.1293847749828,2.576138,,,,106,,,,,,,174486.75,20886.139,0,271453.53,436076.5,210227.31,587169.5,0,0,0,390641.53,180234.1,0,0,0,0,315652.28,0,
781,432.18690008117414,2.5771003,,,,31,,,,,,,0,0,108655.09,0,0,0,0,0,0,191722.02,0,0,0,10011.968,0,261840.17,0,0,
782,375.0688817632575,2.57735,,,,162,47,[M+Na]+,,2,782;775,352.07966,34539.98,0,0,0,78611.91,38151.887,0,0,0,0,82737.586,39845.06,0,0,0,0,56208.46,0,
783,398.14492106740437,2.577866,,,,,,,,,,,66709.44,0,0,106675.43,258624.19,77247.96,334772.88,0,0,0,0,76414.38,0,0,0,0,0,0,
784,922.2626029081769,2.5788584,,,,23,51,[M+NH4]+,,2,784;843,904.22871,0,0,0,0,0,0,0,0,0,0,41038.793,0,0,0,0,0,41924.75,0,
785,927.2175792413091,2.580856,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19672.518,0,
786,373.1835326892971,2.5824912,,,,,,,,,,,0,0,328353.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
787,743.2033740068655,2.5845275,,,,,,,,,,,0,0,0,0,0,0,0,14573.375,0,0,0,26248.824,0,0,0,0,0,0,
788,556.2400244138228,2.5903265,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,159999.72,0,0,0,0,0,
789,561.1953162864056,2.5903265,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,38939.684,0,0,0,0,0,
790,584.2714746182558,2.5903265,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,27575.781,0,0,0,0,0,
791,554.281845093062,2.5927908,,,,,,,,,,,0,24922.494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
792,423.17941205145934,2.5929036,,,,43,49,[M+H]+,,1,793,422.17211,0,0,0,0,0,0,0,0,0,35312.273,0,0,0,0,0,23662.373,0,0,
793,445.1612995018544,2.5929036,,,,43,49,[M+Na]+,,2,792;793,422.17211,0,0,0,0,0,0,0,0,0,45023.42,0,0,0,0,0,24864.854,0,0,
794,521.2029420050781,2.594894,,,,,,,,,,,0,0,0,28297.674,0,0,0,0,0,0,0,0,20384.215,0,0,0,0,0,
795,286.09247836019216,2.596126,,,,,,,,,,,0,101347.21,0,298036.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
796,396.25922422680287,2.5979786,,,,48,,,,,,,0,0,388635.56,0,0,0,0,0,0,63831.355,0,0,0,0,0,0,0,0,
797,377.0637423010345,2.598123,,,,110,50,[M+K]+,,2,797;803,338.10047,0,0,0,0,0,0,34466.387,0,0,0,13768.822,0,0,0,0,0,0,0,
798,291.04787721003544,2.5994616,,,,,,,,,,,0,0,0,38858.707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
799,384.1657669979836,2.6007254,,,,110,,,,,,,0,25377.348,0,0,0,0,367018.7,0,0,0,137558.33,0,0,0,0,0,0,0,
800,411.16249614774796,2.601364,,,,151,,,,,,,629027.25,0,627953.44,0,397253.9,0,334135.4,0,0,226817.78,0,0,0,0,0,232305.28,0,0,
801,434.2384652639628,2.601364,,,,151,,,,,,,347936.22,0,435887.88,0,394657.38,0,310526.97,0,0,253422.67,0,0,0,0,0,350709.8,0,0,
802,404.1552483037938,2.6020257,,,,31,45,[M+NH4]+,,3,802;748;753,386.12173,0,28566.49,156044.61,0,0,0,27307.018,0,16836.055,296681.4,0,0,0,0,0,231155.34,0,0,
803,339.10762276743924,2.60345,,,,110,50,[M+H]+,,2,797;803,338.10047,357564.66,142290.27,0,0,386604.88,74085.37,1845965.2,0,0,0,731468.5,0,0,0,0,0,691801.6,0,
804,451.12459832566776,2.6035762,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,577609.94,0,0,0,0,0,
805,473.1065073217002,2.6035762,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,34325.88,0,0,0,0,0,
806,427.1364004850667,2.6035824,,,,,,,,,,,0,0,0,0,0,0,0,0,0,92018.52,0,0,0,0,0,86862.08,0,0,
807,153.12734283436134,2.603834,,,,48,,,,,,,0,0,440218.6,0,0,0,0,0,0,51592.773,0,0,0,0,20928.385,0,0,0,
808,492.24400136689627,2.6047845,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12327.999,0,0,
809,735.2101397070737,2.6067805,,,,13,,,,,,,0,0,0,0,0,0,0,0,0,0,0,9560.105,0,0,49300.1,0,0,0,
810,469.16781760898056,2.6073728,,,,,,,,,,,0,0,30397.928,0,0,0,0,0,0,25334.83,0,0,0,0,0,31748.584,0,0,
811,787.193084057226,2.609763,,,,,,,,,,,0,0,0,0,104798.36,0,33674.676,0,0,0,0,0,0,0,0,0,0,0,
812,302.12356997636755,2.609994,,,,,,,,,,,0,0,0,0,0,0,0,6087.4844,0,0,0,0,0,14193.931,0,0,0,0,
813,338.1811973191292,2.610301,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,29320.857,0,0,0,0,
814,307.0789932253489,2.610718,,,,,,,,,,,0,0,0,0,0,0,0,8755.175,24878.45,0,0,0,20773.42,16733.918,0,0,0,0,
815,330.1550953448685,2.612647,,,,,,,,,,,0,0,0,40029.1,0,0,0,0,0,0,0,0,28872.53,0,0,0,0,0,
816,135.11697486333046,2.6148221,,,,,,,,,,,0,0,119060.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
817,315.1802405299136,2.6148221,,,,,,,,,,,0,0,58038.855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
818,285.09672017689354,2.6155448,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13602.951,0,0,0,
819,409.2435739269856,2.6185324,,,,,,,,,,,0,0,0,0,0,12135.715,0,0,0,0,0,0,0,0,0,0,0,0,
820,431.22558314804206,2.6185324,,,,,,,,,,,0,0,0,0,0,14896.085,0,0,0,0,0,0,0,0,0,0,0,0,
821,346.1498895665959,2.6216197,,,,,,,,,,,0,0,0,158251.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
822,351.10512037238715,2.6216197,,,,,,,,,,,0,0,0,50663.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
823,370.1705690299173,2.62267,,,,,,,,,,,1242527.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
824,375.12582652739786,2.62267,,,,,,,,,,,546404.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
825,209.11723055485064,2.6277466,,,,,,,,,,,75027.47,0,0,0,58265.63,0,0,0,0,0,0,0,0,0,0,0,0,0,
826,289.07070662736555,2.631818,,,,,,,,,,,0,0,0,0,21587.05,0,30687.752,0,0,0,0,0,0,0,0,0,0,0,
827,234.14882358094644,2.6318321,,,,,,,,,,,0,0,49740.473,0,0,0,0,21008.574,0,0,0,0,0,30547.078,0,0,0,0,
828,375.1990312977324,2.6329362,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,19348.775,0,0,0,0,
829,508.23847635281567,2.6333387,,,,,,,,,,,56622.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
830,727.2623021573083,2.6333387,,,,,,,,,,,24347.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
831,791.2028545491046,2.633445,,,,,,,,,,,0,0,14563.297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
832,196.09692810382833,2.6349864,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9196.157,0,0,0,
833,464.2131098374537,2.636337,,,,,,,,,,,0,0,12423.375,13386.579,0,0,0,0,0,0,0,0,0,0,0,14257.945,0,0,
834,422.23851638506653,2.6372967,,,,,,,,,,,261939.03,0,0,91102.07,0,0,0,0,0,3927.1716,60205.63,0,0,0,0,5696.5396,33032.684,0,
835,595.1666581156474,2.638208,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,414289.16,0,0,0,0,0,472070.66,0,
836,272.11294798156854,2.648066,,,,,,,,,,,0,0,19940.268,0,0,0,0,0,0,0,0,0,0,14885.325,0,5909.597,0,0,
837,325.1396246605514,2.6485991,,,,,,,,,,,0,0,0,27366.57,0,0,0,8427.61,0,14064.418,0,0,0,0,0,14001.24,0,0,
838,312.1797393389767,2.6499338,,,,,,,,,,,0,282916.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
839,155.14304813121544,2.6503193,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,12149.392,0,0,0,0,
840,340.1592030806739,2.6610067,,,,,,,,,,,0,17097.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
841,343.1742411508128,2.6626837,,,,,,,,,,,0,15120.157,0,0,0,0,0,0,96792.15,0,0,129588.15,0,0,0,0,0,0,
842,388.19687698684027,2.6639228,,,,,,,,,,,0,0,0,0,0,0,0,14309.122,0,0,0,0,0,0,55967.395,0,0,0,
843,905.2359061472409,2.6642184,,,,23,51,[M+H]+,,2,784;843,904.22871,0,0,0,0,0,0,0,56059.855,0,0,366541.38,53040.27,0,0,0,0,387017.38,0,
844,365.1213739188681,2.66453,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29069.773,0,0,0,
845,471.1835733870419,2.66453,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23737.838,0,0,0,
846,344.186019145764,2.6657698,,,,,,,,,,,0,0,0,0,0,0,0,0,4642689.0,0,0,114260.09,0,337899.7,0,0,0,0,
847,291.1738188350075,2.665938,,,,,,,,,,,31705.672,0,0,46154.637,52335.51,0,49971.188,25460.877,0,0,16513.059,0,17931.875,20941.574,0,0,23831.379,0,
848,353.1960476740964,2.6698802,,,,,,,,,,,0,0,24942.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
849,173.132876914493,2.6706488,,,,99,,,,,,,0,0,87324.4,0,0,0,0,0,0,0,0,0,34301.895,0,0,0,0,0,
850,193.159012616484,2.6714175,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,52318.582,0,0,0,0,0,
851,408.2205865835568,2.6717694,,,,,,,,,,,0,0,0,0,0,0,0,0,0,20064.611,0,0,0,12360.772,0,15318.496,0,0,
852,337.09197426846674,2.6722045,,,,147,52,[M+H]+,,2,853;852,336.08467,175216.64,0,0,17197.19,0,74258.945,122814.28,20591.691,0,74406.68,76877.99,0,14024.751,27375.107,0,141246.16,82802.375,0,
853,359.07386810172255,2.6737287,,,,147,52,[M+Na]+,,2,853;852,336.08467,18737.977,0,0,0,0,0,0,0,0,11031.162,0,0,0,0,0,19490.33,0,0,
854,177.0546285317216,2.6755464,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467883.62,0,0,0,
855,319.0429282156913,2.6793408,,,,,,,,,,,0,0,0,0,13943.94,14708.437,0,0,0,0,0,0,0,0,0,0,0,0,
856,409.1834991429228,2.6800797,,,,60,53,[M+Na]+,,2,887;856,386.19449,0,39909.887,0,0,79163.6,0,78626.28,0,0,0,0,0,0,0,0,0,0,0,
857,268.1753776751607,2.680436,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5056.657,
858,297.0607605926488,2.6817892,,,,,,,,,,,0,0,0,0,0,0,0,0,14597.853,0,0,0,0,14574.586,0,15288.675,0,0,
859,500.17688645195403,2.684097,,,,,,,,,,,9529.8545,0,0,0,11508.49,0,0,0,0,0,0,0,12254.658,0,0,0,0,0,
860,361.1654591893876,2.6845925,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,20196.46,0,0,0,0,0,
861,458.2735401255452,2.6850502,,,,,,,,,,,0,2217434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
862,641.1327251954052,2.6850502,,,,,,,,,,,0,1540100.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
863,304.16555198310635,2.6878107,,,,,,,,,,,0,0,0,0,0,0,0,48647.473,0,0,0,0,0,0,0,0,0,0,
864,337.18747670608025,2.6886125,,,,,,,,,,,0,0,0,0,0,0,16102.917,0,0,0,0,0,0,0,0,0,0,0,
865,404.2277712200929,2.6918015,,,,,,,,,,,0,131493.5,0,0,0,0,0,0,0,0,0,0,0,0,14618.266,0,0,0,
866,227.16434489633443,2.6923385,,,,,,,,,,,0,0,57746.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
867,578.2237702791812,2.6923385,,,,,,,,,,,0,0,17480.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
868,505.21868868112585,2.6949444,,,,,,,,,,,0,0,0,0,15626.822,0,18564.234,0,0,0,0,0,0,0,0,0,0,0,
869,552.3024343302571,2.6951134,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,28333.66,0,0,0,0,0,0,
870,627.1566753581349,2.6951134,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,845804.9,0,0,0,0,0,0,
871,446.2732830460183,2.6956525,,,,,,,,,,,0,119901.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
872,656.1424329944685,2.6956525,,,,,,,,,,,0,20054.445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
873,611.1612861351732,2.6993883,,,,,,,,,,,0,0,0,0,0,0,0,119647.57,0,0,0,95338.96,0,165744.9,0,0,0,0,
874,360.16618196292467,2.6996222,,,,,,,,,,,0,0,0,0,120230.96,14442.084,19711.184,23208.94,0,8549.488,0,0,0,18444.951,132850.95,6018.18,0,0,
875,639.1203128772992,2.7003589,,,,,,,,,,,0,0,0,87643.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
876,434.2751067812634,2.7008986,,,,99,,,,,,,0,0,362857.34,0,83758.17,0,134437.72,0,74241.97,82408.586,0,0,208762.12,0,128809.55,83357.31,0,0,
877,640.1511446645945,2.7012765,,,,,,,,,,,0,0,0,0,19707.297,0,0,0,0,0,0,0,0,0,0,0,0,0,
878,225.14865724903936,2.701819,,,,,,,,,,,56082.84,0,0,47714.03,31381.11,35514.375,31841.12,0,0,0,46371.688,0,0,0,0,0,16559.373,0,
879,342.17020074273887,2.7021916,,,,,,,,,,,0,0,0,0,0,112509.64,0,0,412709.88,0,772096.06,476098.66,0,70204.92,0,0,1668013.5,0,
880,406.2438864461672,2.7029321,,,,99,,,,,,,0,0,549894.5,311683.94,59211.703,87626.87,0,0,134411.7,74014.45,0,0,185847.9,0,140768.94,71629.71,0,0,
881,186.14897781471302,2.7033572,,,,,,,,,,,0,0,0,0,0,0,0,0,24741.836,0,0,0,0,37596.105,0,0,0,0,
882,314.08693468402544,2.7064059,,,,,,,,,,,0,87619.805,0,0,0,0,0,0,0,0,0,0,48721.1,0,0,30979.389,0,0,
883,391.0998369423945,2.7066793,,,,,,,,,,,114210.914,0,0,0,0,0,27119.1,0,0,0,0,0,0,0,0,0,0,0,
884,149.09637548140353,2.7108748,,,,,,,,,,,0,0,0,0,0,0,15189.806,0,0,0,0,0,0,0,0,0,0,0,
885,654.1666821310062,2.7111778,,,,,,,,,,,0,0,0,0,0,0,0,0,0,12427.348,0,0,0,0,0,0,0,0,
886,637.1048690540779,2.711492,,,,,,,,,,,0,0,0,11662.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
887,369.1912420684804,2.7116332,,,,60,53,[M-H2O+H]+,,2,890;856,386.19449,0,0,0,0,15561.388,0,16758.23,0,0,0,0,0,0,0,0,0,0,0,
888,459.18389802905244,2.7137902,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8253.941,0,0,0,0,0,11400.177,0,0,
889,234.17010138244945,2.7138839,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6863.326,7482.3345,0,0,
890,425.1578009984717,2.7153466,,,,60,53,[M+K]+,,2,887;890,386.19449,0,0,0,9635.989,18509.188,0,17147.967,0,0,0,0,0,0,0,0,0,0,0,
891,189.12744407337394,2.7162664,,,,,,,,,,,45468.938,70431.51,0,96601.836,43936.836,0,0,28193.28,31567.463,13039.149,51518.21,0,0,41609.715,0,0,34960.555,0,
892,432.2594094617659,2.7165363,,,,60,,,,,,,0,82439.79,0,92030.266,203224.69,0,188071.86,0,0,12612.8545,29078.346,0,0,0,0,12793.692,16226.108,0,
893,411.1991461310399,2.7170312,,,,99,,,,,,,0,0,198623.88,0,0,0,0,0,0,50250.984,0,0,0,0,105333.3,0,0,0,
894,314.1951161876611,2.717696,,,,,,,,,,,0,101465.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
895,207.1381623321452,2.7182736,,,,60,,,,,,,58649.582,0,0,116389.516,213026.89,201832.8,204686.0,0,0,13233.653,46627.38,0,0,63875.367,8506.972,12624.073,28648.26,0,
896,387.20174986694224,2.7187517,,,,60,,,,,,,0,0,73266.195,58247.766,106110.8,105733.09,105595.76,10706.838,0,0,0,0,0,0,0,0,0,0,
897,259.2017480042033,2.7201555,,,,,,,,,,,0,0,0,0,0,0,0,0,12745.084,0,0,0,0,0,0,0,0,0,
898,470.1660009095554,2.7201555,,,,,,,,,,,0,0,0,0,0,0,0,0,13260.153,0,0,0,0,0,0,0,0,0,
899,472.18143888090793,2.7201555,,,,,,,,,,,0,0,0,0,0,0,0,0,57568.06,0,0,0,0,0,0,0,0,0,
900,427.12396671230545,2.721518,,,,146,55,[M+H]+,,1,902,426.11653,0,0,0,0,0,2105494.0,0,0,283114.9,0,0,0,0,11546.625,0,0,15791.315,0,
901,442.1344476526908,2.72193,,,,146,,,,,,,0,0,0,0,0,141174.52,0,0,23230.957,0,0,0,0,0,0,0,0,0,
902,444.1501922060502,2.72193,,,,146,55,[M+NH4]+,,2,902;900,426.11653,0,0,0,0,0,569229.56,0,0,85233.34,0,0,0,0,0,0,0,0,0,
903,870.2666530133209,2.7237048,,,,,,,,,,,0,0,0,0,0,99408.01,0,0,0,0,0,0,0,0,0,0,0,0,
904,803.1633920876266,2.7278416,,,,,,,,,,,0,564501.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
905,374.18124208250805,2.7279475,,,,,,,,,,,0,0,0,43374.03,0,0,0,14479.968,0,0,0,0,13585.893,0,0,0,0,0,
906,461.1057339981371,2.7283053,,,,,,,,,,,0,0,0,13979.654,73037.78,122909.11,0,0,9823.76,0,21632.133,20280.934,0,0,0,0,25149.064,0,
907,625.1398721764137,2.7309728,,,,,,,,,,,0,52824.52,0,151884.19,0,0,65964.336,47084.715,0,0,0,0,0,55491.656,0,0,0,0,
908,389.2172567521471,2.7310932,,,,,,,,,,,0,0,21655.33,0,0,0,0,0,0,16148.341,0,0,0,0,0,18421.559,0,0,
909,436.25425718838454,2.7334356,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6567.1006,0,0,
910,397.11310497778226,2.7344735,,,,,,,,,,,22444.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
911,414.139625481191,2.7344735,,,,,,,,,,,23514.488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
912,419.09492602578183,2.7344735,,,,,,,,,,,27590.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
913,245.1862665458125,2.7362452,,,,,,,,,,,0,0,0,0,0,0,0,45105.777,0,0,0,0,10084.548,0,0,0,0,0,
914,413.17858991773943,2.738063,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8260.719,0,0,0,0,0,0,0,0,
915,538.2840871340047,2.738652,,,,,,,,,,,0,153922.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
916,191.14318520225612,2.7413113,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,21750.477,0,0,0,0,0,0,
917,512.1977957065913,2.7422667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,8299.243,0,0,0,0,
918,366.21318178230916,2.746,,,,,,,,,,,0,0,0,0,0,0,0,36499.348,0,0,0,0,0,0,0,0,0,0,
919,394.24444503516156,2.746,,,,,,,,,,,0,0,0,0,0,0,0,38924.414,0,0,0,0,0,0,0,0,0,0,
