id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
324_clematis_10_species_crop2-10min_231127_orbi_siri_327	C18H35NO11	[M + H]+	C18H35NO11	Fatty acids	0.38771235942840576	Fatty acyl glycosides	0.17148350179195404	Fatty acyl glycosides of mono- and disaccharides	0.016421575099229813	Alkyl glycosides	0.8764110803604126	Alkyl glycosides	0.8764110803604126	Fatty acyl glycosides	0.9187981486320496	Fatty Acyls	0.9716352224349976	Lipids and lipid-like molecules	0.9897753000259399	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; 1,2-aminoalcohols; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Amines; Secondary amines; Alkanolamines; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	327
325_clematis_10_species_crop2-10min_231127_orbi_siri_328	C30H56N2O8	[M + Na]+	C30H56N2O8	Polyketides	0.7001907229423523	Macrolides	0.7596181631088257	Simple amide alkaloids	0.12276208400726318	Amino acids and derivatives	0.8141767382621765	Amino acids and derivatives	0.8141767382621765	Amino acids, peptides, and analogues	0.8125815987586975	Carboxylic acids and derivatives	0.9741097092628479	Organic acids and derivatives	0.9944122433662415	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	328
326_clematis_10_species_crop2-10min_231127_orbi_siri_329	C14H22N4O2	[M + Na]+	C14H22N4O2	Alkaloids	0.9961575865745544	Histidine alkaloids	0.6405932307243347	Imidazole alkaloids	0.5311022996902466	Anisoles	0.7847750186920166			Anisoles	0.7847750186920166	Phenol ethers	0.9800035357475281	Benzenoids	0.9802137017250061	Organic compounds; Organoheterocyclic compounds; Imines; Alkyl aryl ethers; Anisoles; Ethers; Organonitrogen compounds; Organooxygen compounds; Guanidines; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Methoxybenzenes; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	329
327_clematis_10_species_crop2-10min_231127_orbi_siri_330	C17H17N5O5	[M + H]+	C17H17N5O5	Alkaloids	0.9452126026153564	Peptide alkaloids	0.7286035418510437	Simple amide alkaloids	0.41778111457824707	Hydroxycinnamic acids and derivatives	0.6426591277122498			Hydroxycinnamic acids and derivatives	0.6426591277122498	Cinnamic acids and derivatives	0.9540205001831055	Phenylpropanoids and polyketides	0.9412900805473328	Organic compounds; Organoheterocyclic compounds; Styrenes; Pyrazoles; Phenols; Catechols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxylic acid derivatives; Benzenediols; Hydroxycinnamic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Cinnamic acid amides; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	330
329_clematis_10_species_crop2-10min_231127_orbi_siri_332	C14H27N3O5	[M + H]+	C14H27N3O5	Amino acids and Peptides	0.9998916387557983	Small peptides	0.999954342842102	Tripeptides	0.9719977378845215	Oligopeptides	0.8605318069458008	Peptides	0.9999473094940186	Amino acids, peptides, and analogues	0.9999998807907104	Carboxylic acids and derivatives	0.9999992847442627	Organic acids and derivatives	1.0	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Branched fatty acids; Hydroxy fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	332
330_clematis_10_species_crop2-10min_231127_orbi_siri_333	C33H36N5O10PS2	[M + Na]+	C33H36N5O10PS2	Amino acids and Peptides	0.41385388374328613	Small peptides	0.05022960156202316	Dipeptides	0.015825608745217323	Biotin and derivatives	0.8691076636314392					Biotin and derivatives	0.8691076636314392	Organoheterocyclic compounds	0.8402331471443176	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Thiophenes; Benzoic acids and derivatives; Biotin and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organic carbonic acids and derivatives; Organophosphorus compounds; Carboxylic acid amides; Carboxylic acid derivatives; Thioethers; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Sulfenyl compounds; Dialkylthioethers; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Cysteine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	333
332_clematis_10_species_crop2-10min_231127_orbi_siri_335	C17H25N5O5	[M + Na]+	C17H25N5O5	Shikimates and Phenylpropanoids	0.22725816071033478	Ornithine alkaloids	0.19178932905197144	Polyamines	0.10165796428918839	N-acyl-alpha amino acids and derivatives	0.5994723439216614	Amino acids and derivatives	0.590980589389801	Amino acids, peptides, and analogues	0.59822678565979	Carboxylic acids and derivatives	0.9933438301086426	Organic acids and derivatives	0.9997463822364807	Organic compounds; Amino acids, peptides, and analogues; Styrenes; Alpha amino acids and derivatives; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Hydroxycinnamic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Cinnamic acid amides; Carboximidamides; Organic 1,3-dipolar compounds; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	335
334_clematis_10_species_crop2-10min_231127_orbi_siri_337	C13H20O10	[M + K]+	C13H20O10	Carbohydrates	0.7749418020248413	Saccharides	0.9376612305641174	Monosaccharides	0.7663263082504272	Glycosyl compounds	0.5282491445541382	Glycosyl compounds	0.5282491445541382	Carbohydrates and carbohydrate conjugates	0.9286379814147949	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	337
335_clematis_10_species_crop2-10min_231127_orbi_siri_338	C17H22O10	[M + H3N + H]+	C17H25NO10	Shikimates and Phenylpropanoids	0.9988346695899963	Phenylpropanoids (C6-C3)	0.9779950976371765	Cinnamic acids and derivatives	0.971828281879425	Coumaric acids and derivatives	0.9987877011299133	Coumaric acids and derivatives	0.9987877011299133	Hydroxycinnamic acids and derivatives	0.9993022680282593	Cinnamic acids and derivatives	0.9994638562202454	Phenylpropanoids and polyketides	0.999861478805542	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alcohols and polyols; Phenols; Catechols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Benzenediols; Hydroxycinnamic acids and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	338
336_clematis_10_species_crop2-10min_231127_orbi_siri_339	C19H19N5O5	[M + H]+	C19H19N5O5	Alkaloids	0.6474437117576599	Nucleosides	0.1890963464975357	Pyridine alkaloids	0.11479765176773071	Amino acids and derivatives	0.6177535057067871	Amino acids and derivatives	0.6177535057067871	Amino acids, peptides, and analogues	0.6215038895606995	Carboxylic acids and derivatives	0.970743715763092	Organic acids and derivatives	0.9834809899330139	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyrimidines and pyrimidine derivatives; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Organic nitro compounds; Diazines; Organic oxoazanium compounds; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Imidolactams; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	339
338_clematis_10_species_crop2-10min_231127_orbi_siri_341	C19H29NO10	[M + H]+	C19H29NO10	Shikimates and Phenylpropanoids	0.964827299118042	Phenylethanoids (C6-C2)	0.08408468961715698	Phenylethanoids	0.08418165147304535	Coumaric acids and derivatives	0.6919053792953491	Coumaric acids and derivatives	0.6919053792953491	Hydroxycinnamic acids and derivatives	0.6653037667274475	Cinnamic acids and derivatives	0.9204912781715393	Phenylpropanoids and polyketides	0.9822258949279785	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alcohols and polyols; Phenols; Catechols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Benzenediols; Hydroxycinnamic acids and derivatives; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Amines; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	341
340_clematis_10_species_crop2-10min_231127_orbi_siri_343	C26H34O12	[M + Na]+	C26H34O12	Shikimates and Phenylpropanoids	0.9965996146202087	Lignans	0.8219069838523865	Neolignans	0.4754001200199127	Lignan glycosides	0.6811281442642212					Lignan glycosides	0.6811281442642212	Lignans, neolignans and related compounds	0.7126573920249939	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Ketones; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Primary alcohols; Organooxygen compounds; Lignans, neolignans and related compounds; Hexoses; Lignan glycosides; Monosaccharides; Acetals; Secondary alcohols; Tertiary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	343
342_clematis_10_species_crop2-10min_231127_orbi_siri_345	C29H37N5O8	[M + H]+	C29H37N5O8	Amino acids and Peptides	0.8248056173324585	Small peptides	0.2660762071609497	Polyamines	0.4624067544937134	Alpha amino acids and derivatives	0.8506383895874023	Amino acids and derivatives	0.8039898872375488	Amino acids, peptides, and analogues	0.8299665451049805	Carboxylic acids and derivatives	0.9879034161567688	Organic acids and derivatives	0.9985054731369019	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alkyl aryl ethers; Phenols; Anisoles; Phenethylamines; Amphetamines and derivatives; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Primary amines; Fatty Acyls; Organic oxides; Dimethoxybenzenes; Methoxybenzenes; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	345
343_clematis_10_species_crop2-10min_231127_orbi_siri_346	C25H45N3O8	[M + K]+	C25H45N3O8	Polyketides	0.44696468114852905	Linear polyketides	0.4665536880493164	N-acyl amines	0.1432427167892456	Amino acids and derivatives	0.5061975121498108	Amino acids and derivatives	0.5061975121498108	Amino acids, peptides, and analogues	0.5149463415145874	Carboxylic acids and derivatives	0.4495079219341278	Organic acids and derivatives	0.8189998865127563	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Ethers; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Amines; Primary amines; Cyclic ketones; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	346
