ATTRIBUTE_genus	ATTRIBUTE_localisation	ATTRIBUTE_species	Annotated Adduct Features ID	Best Ion	Correlated Features Group ID	G1	G2	G3	G4	G5	G6	GNPSGROUP:BK	GNPSGROUP:Clematis	GNPSGROUP:Clematis alpina	GNPSGROUP:Clematis chinensis	GNPSGROUP:Clematis flammula	GNPSGROUP:Clematis heracleifolia	GNPSGROUP:Clematis koreana	GNPSGROUP:Clematis recta	GNPSGROUP:Clematis tangutica	GNPSGROUP:Clematis terniflora	GNPSGROUP:Clematis vitalba	GNPSGROUP:Clematis viticella	GNPSGROUP:Euonymus	GNPSGROUP:Euonymus alatus	GNPSGROUP:Euonymus europaeus	GNPSGROUP:Euonymus fortunei	GNPSGROUP:Lonicera	GNPSGROUP:Lonicera alpigena	GNPSGROUP:Lonicera caerulea	GNPSGROUP:Lonicera caprifolium	GNPSGROUP:Lonicera caucasica	GNPSGROUP:Lonicera etrusca	GNPSGROUP:Lonicera implexa	GNPSGROUP:Lonicera japonica	GNPSGROUP:Lonicera kamtschatica	GNPSGROUP:Lonicera nigra	GNPSGROUP:Lonicera periclymenum	GNPSGROUP:Lonicera tatarica	GNPSGROUP:Lonicera xylosteum	GNPSGROUP:jbn	GNPSGROUP:jbuf	GNPSGROUP:nan	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	MS2 Verification Comment	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	neutral M mass	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
Lonicera,Clematis	jbuf,jbn	Lonicera alpigena,Lonicera periclymenum,Clematis vitalba,Clematis koreana	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12159.164705882353	0.0	0.0	0.0	0.0	115141.85	0.0	0.0	0.0	45781.975	0.0	0.0	0.0	0.0	0.0	19078.678125	182765.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122493.41	0.0	0.0	6396.769444444445	20885.41052631579	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"287","main.cluster index_upperinput":"287"}	This Node is a Singleton	N/A	N/A	N/A	 	0.8160	0.8160	0	N/A	N/A	511964.65	4	287	-1	 	4	346.0469	1	346.0469	511964.65
Clematis	jbuf,jbn	Clematis viticella,Clematis terniflora	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60567.074117647055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	356612.35	0.0	316415.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39623.59444444444	16653.450526315788	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"288","main.cluster index_upperinput":"288"}	This Node is a Singleton	"InChI=1S/C8H11NO3/c1-5-8(12)7(4-11)6(3-10)2-9-5/h2,10-12H,3-4H2,1H3"	PYRIDOXINE	0.801237	 	0.8169	0.8169	0	CC1=NC=C(CO)C(CO)=C1O	CCMSLIB00005464263	1029640.26	2	288	-1	 	2	152.0708	1	152.0708	1029640.26
Lonicera	jbn	Lonicera nigra,Lonicera xylosteum,Lonicera caucasica	10.0	[M+Na]+	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28785.86	0.0	0.0	0.0	114629.9	0.0	0.0	0.0	0.0	70917.385	0.0	0.0	68036.36333333334	25587.43111111111	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"289","main.cluster index_upperinput":"289"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=807&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	0.8179	0.8179	0	N/A	N/A	460573.76	4	289	807	192.02705	4	215.0163	1	215.0163	460573.76
 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"290","main.cluster index_upperinput":"290"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=282&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	0.8199	0.8199	0	N/A	N/A	462457.3	1	290	282	 	1	156.0908	1	156.0908	462457.3
 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"291","main.cluster index_upperinput":"291"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=48&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	0.8199	0.8199	0	N/A	N/A	529284.6	1	291	48	 	1	317.1420	1	317.1420	529284.6
 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"292","main.cluster index_upperinput":"292"}	This Node is a Singleton	N/A	N/A	N/A	 	0.8199	0.8199	0	N/A	N/A	249269.16	1	292	-1	 	1	346.1132	1	346.1132	249269.16
Lonicera	jbuf	Lonicera caprifolium	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12783.050625	0.0	0.0	204528.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10764.674210526317	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"293","main.cluster index_upperinput":"293"}	This Node is a Singleton	N/A	N/A	N/A	 	0.8201	0.8201	0	N/A	N/A	204528.81	1	293	-1	 	1	275.0529	1	275.0529	204528.81
Clematis	jbuf	Clematis alpina	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33521.17	189953.29666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29992.625789473685	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"294","main.cluster index_upperinput":"294"}	This Node is a Singleton	 	Methionine	0.96006	 	0.8233	0.8233	0	CSCCC(C(=O)O)N	CCMSLIB00003740033	569859.89	2	294	-1	 	2	150.0582	1	150.0582	569859.89
Lonicera	jbn	Lonicera implexa	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11039.765625	0.0	0.0	0.0	0.0	0.0	176636.25	0.0	0.0	0.0	0.0	0.0	0.0	9813.125	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"295","main.cluster index_upperinput":"295"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=807&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	0.8235	0.8235	0	N/A	N/A	176636.25	1	295	807	 	1	215.1390	1	215.1390	176636.25
Clematis	jbn	Clematis terniflora	 	 	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9543.664705882353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81121.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9013.46111111111	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"296","main.cluster index_upperinput":"296"}	This Node is a Singleton	N/A	N/A	N/A	 	0.8236	0.8236	0	N/A	N/A	872836.1000000001	2	296	-1	 	2	139.0640	1	139.0640	872836.1000000001
Clematis	jbuf,jbn	Clematis alpina,Clematis viticella,Clematis vitalba,Clematis terniflora	12.0	[M+NH4]+	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2032273.782352941	568678.95	0.0	0.0	0.0	0.0	0.0	0.0	11870542.0	39524.725	9022484.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1323340.7472222222	564658.9921052632	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"297","main.cluster index_upperinput":"297"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=282&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	InChI=1S/C8H11NO2/c9-4-3-6-1-2-7(10)8(11)5-6/h1-2,5,10-11H,3-4,9H2	Spectral Match to Dopamine from NIST14	0.979131	 	0.8238	0.8238	0	C1=CC(=C(C=C1CCN)O)O	CCMSLIB00003139936	139105718.29999998	6	297	282	136.0524	6	154.0862	1	154.0862	139105718.29999998
Clematis	jbn	Clematis terniflora	 	 	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6482.076470588236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55097.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6121.961111111112	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"298","main.cluster index_upperinput":"298"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=191&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	0.8244	0.8244	0	N/A	N/A	930607.7000000001	2	298	191	 	2	392.1547	1	392.1547	930607.7000000001
Lonicera,Clematis	jbuf,jbn	Lonicera kamtschatica,Lonicera caprifolium,Lonicera etrusca,Clematis chinensis,Clematis vitalba,Lonicera tatarica,Lonicera implexa,Lonicera xylosteum	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16830.80382352941	0.0	53249.6525	0.0	0.0	0.0	0.0	0.0	0.0	89812.18	0.0	0.0	0.0	0.0	0.0	126306.73375	0.0	0.0	227725.73	0.0	73364.055	228346.38	0.0	435375.56	0.0	0.0	180694.27	267345.89666666667	64940.95138888889	59899.69894736842	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"299","main.cluster index_upperinput":"299"}	This Node is a Singleton	N/A	N/A	N/A	 	0.8251	0.8251	0	N/A	N/A	2307031.4050000003	10	299	-1	 	10	284.1340	1	284.1340	2307031.4050000003
Clematis	jbuf,jbn	Clematis alpina,Clematis viticella,Clematis vitalba,Clematis terniflora	12.0	[M+H]+	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4763567.291764705	1277081.2933333335	0.0	0.0	0.0	0.0	0.0	0.0	27952928.0	94800.04	21053944.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3140245.297777778	1287169.9263157896	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"300","main.cluster index_upperinput":"300"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=458&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	"InChI=1S/C8H8O2/c9-8(10)6-7-4-2-1-3-5-7/h1-5H,6H2,(H,9,10)"	PHENYLACETIC ACID	0.9081440000000001	 	0.8262	0.8262	0	C1=CC=C(C=C1)CC(=O)O	CCMSLIB00006678498	325794273.96	7	300	458	136.0524	7	137.0597	1	137.0597	325794273.96
Lonicera,Clematis	jbuf,jbn	Lonicera nigra,Lonicera japonica,Clematis koreana	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6131.928823529412	0.0	0.0	0.0	0.0	104242.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13616.96	0.0	0.0	0.0	0.0	0.0	0.0	166016.03	0.0	25927.665	0.0	0.0	0.0	8672.117777777778	8737.685789473684	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"301","main.cluster index_upperinput":"301"}	This Node is a Singleton	N/A	N/A	N/A	 	0.8264	0.8264	0	N/A	N/A	322114.15	3	301	-1	 	3	268.9461	1	268.9461	322114.15
Clematis	jbuf	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103907.85882352942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1766433.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92970.18947368422	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"302","main.cluster index_upperinput":"302"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=732&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	 1S/C7H7NO2/c1-8-4-2-3-6(5-8)7(9)10/h2-5H,1H3	Trigonelline	0.9752940000000001	 	0.8269	0.8269	0	 C[N+]1=CC=CC(=C1)C(=O)[O-]	CCMSLIB00006717990	1766433.6	1	302	732	 	1	138.0630	1	138.0630	1766433.6
Clematis	jbn	Clematis terniflora	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10263.016470588234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87235.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9692.84888888889	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"303","main.cluster index_upperinput":"303"}	This Node is a Singleton	N/A	N/A	N/A	 	0.8274	0.8274	0	N/A	N/A	174471.28	1	303	-1	 	1	238.0387	1	238.0387	174471.28
Clematis	jbuf	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16660.89176470588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	283235.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14907.113684210524	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"304","main.cluster index_upperinput":"304"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=191&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	0.8285	0.8285	0	N/A	N/A	493955.88	2	304	191	 	2	610.2341	1	610.2341	493955.88
Lonicera	jbuf	Lonicera caprifolium	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7142.626	0.0	0.0	114282.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6014.842947368421	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"305","main.cluster index_upperinput":"305"}	This Node is a Singleton	N/A	N/A	N/A	 	0.8309	0.8309	0	N/A	N/A	114282.016	1	305	-1	 	1	244.0586	1	244.0586	114282.016
Clematis	jbuf	Clematis alpina	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15402.235294117647	87279.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13780.947368421053	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"306","main.cluster index_upperinput":"306"}	This Node is a Singleton	N/A	N/A	N/A	 	0.8336	0.8336	0	N/A	N/A	261838.0	1	306	-1	 	1	220.1176	1	220.1176	261838.0
Lonicera	jbuf	Lonicera nigra,Lonicera japonica	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62913.9675	0.0	0.0	0.0	0.0	0.0	0.0	734251.2	0.0	136186.14	0.0	0.0	0.0	0.0	52980.18315789474	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"307","main.cluster index_upperinput":"307"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=39&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	0.8356	0.8356	0	N/A	N/A	1006623.48	2	307	39	 	2	254.1022	1	254.1022	1006623.48
Clematis	jbn	Clematis terniflora	 	 	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12363.509411764706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105089.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11676.647777777778	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"308","main.cluster index_upperinput":"308"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=48&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	0.8393	0.8393	0	N/A	N/A	3615417.66	2	308	48	 	2	316.1389	1	316.1389	3615417.66
Lonicera	jbuf,jbn	Lonicera nigra	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23963.328125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	191706.625	0.0	0.0	0.0	13284.94	7593.912105263157	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"309","main.cluster index_upperinput":"309"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=525&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	0.8407	0.8407	0	N/A	N/A	383413.25	2	309	525	 	2	335.0741	1	335.0741	383413.25
Lonicera	jbuf,jbn	Lonicera nigra,Lonicera caucasica	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27610.373125000002	0.0	0.0	0.0	112459.3	0.0	0.0	0.0	0.0	164653.33500000002	0.0	0.0	0.0	16917.69388888889	7223.551578947369	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"310","main.cluster index_upperinput":"310"}	This Node is a Singleton	N/A	N/A	N/A	 	0.8410	0.8410	0	N/A	N/A	441765.97000000003	3	310	-1	 	3	194.0815	1	194.0815	441765.97000000003
Lonicera,Clematis	jbuf,jbn	Lonicera alpigena,Lonicera caprifolium,Lonicera etrusca,Clematis heracleifolia,Lonicera periclymenum,Clematis chinensis,Clematis vitalba,Lonicera nigra,Lonicera tatarica,Lonicera implexa,Lonicera xylosteum,Lonicera japonica,Clematis koreana	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	182104.1682352941	0.0	183728.11	0.0	222266.94	561822.8	0.0	0.0	0.0	972112.45	0.0	0.0	0.0	0.0	0.0	317427.659375	438622.97	0.0	1025903.06	0.0	97845.305	881192.25	723616.75	0.0	81887.08	592428.4	520672.6	178980.58333333334	177845.24333333335	261757.84368421053	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"311","main.cluster index_upperinput":"311"}	This Node is a Singleton	N/A	N/A	N/A	 	0.8454	0.8454	0	N/A	N/A	8174613.409999998	15	311	-1	 	15	277.0323	1	277.0323	8174613.409999998
Clematis	jbuf,jbn	Clematis heracleifolia,Clematis alpina,Clematis chinensis	 	 	210.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91607.82529411765	123174.01000000001	325588.22	0.0	536634.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56705.470555555556	28243.92421052632	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"312","main.cluster index_upperinput":"312"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	0.8469	0.8469	0	N/A	N/A	1557333.03	3	312	6	 	3	424.1445	1	424.1445	1557333.03
Clematis	jbn	Clematis terniflora	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8989.595294117647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76411.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8490.173333333332	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"313","main.cluster index_upperinput":"313"}	This Node is a Singleton	N/A	N/A	N/A	 	0.8479	0.8479	0	N/A	N/A	152823.12	1	313	-1	 	1	299.1603	1	299.1603	152823.12
Clematis	jbuf	Clematis heracleifolia	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30781.95588235294	0.0	0.0	0.0	523293.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27541.75	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"314","main.cluster index_upperinput":"314"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	0.8489	0.8489	0	N/A	N/A	523293.25	1	314	6	 	1	409.1454	1	409.1454	523293.25
Clematis	jbuf,jbn	Clematis alpina,Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1004487.8611764706	308201.5466666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16151689.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26869.955555555556	873296.5494736842	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"315","main.cluster index_upperinput":"315"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=191&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	0.8498	0.8498	0	N/A	N/A	27892329.64	5	315	191	 	5	430.1705	1	430.1705	27892329.64
Lonicera	jbn	Lonicera etrusca	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6596.8335	0.0	0.0	0.0	0.0	52774.668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5863.852	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"316","main.cluster index_upperinput":"316"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=748&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	0.8506	0.8506	0	N/A	N/A	105549.336	1	316	748	 	1	188.0918	1	188.0918	105549.336
